,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2010/05/02,3京都4,晴,10,天皇賞(春)(G1),18,7,15,20.6,9,17,戸崎圭太,58,芝3200,良,3:20.3,4.6,15-16-15-18,37.2-34.2,37.7,482(-14),ジャガーメイル,&nbsp;
1,2010/03/27,3中山1,晴,11,日経賞(G2),15,5,8,7.2,4,2,戸崎圭太,57,芝2500,稍,2:34.2,0.1,13-13-10-5,29.8-36.5,34.8,496(+2),マイネルキッツ,"2,632.0"
2,2009/12/27,5中山8,晴,10,有馬記念(G1),16,3,6,32.0,11,3,後藤浩輝,57,芝2500,良,2:30.8,0.8,16-16-15-12,29.0-36.0,35.7,494(0),ドリームジャーニー,"4,549.2"
3,2009/11/29,5東京8,曇,10,ジャパンC(G1),18,2,3,44.8,11,5,後藤浩輝,57,芝2400,良,2:23.0,0.6,13-13-15-13,35.2-35.1,35.0,494(0),ウオッカ,"2,500.0"
4,2009/11/01,4東京8,晴,11,天皇賞(秋)(G1),18,8,18,67.4,12,8,後藤浩輝,58,芝2000,良,1:58.2,1.0,13-12-11,35.6-33.7,33.8,494(+2),カンパニー,&nbsp;
5,2009/08/30,3新潟6,曇,11,新潟記念(G3),18,8,16,7.5,3,4,後藤浩輝,58,芝2000,良,1:59.7,0.1,15-16,36.6-33.5,32.7,492(-4),ホッコーパドゥシャ,650.0
6,2009/03/01,2中山2,小雨,11,中山記念(G2),10,7,7,4.5,3,5,後藤浩輝,57,芝1800,稍,1:49.5,0.3,5-5-4-4,37.7-35.1,34.8,496(0),カンパニー,640.0
7,2009/01/25,1中山8,晴,11,アメリカジョッキーC(G2),13,5,6,4.5,2,2,後藤浩輝,58,芝2200,良,2:14.3,0.4,6-6-6-6,36.6-35.9,35.5,496(0),ネヴァブション,"2,426.0"
8,2008/12/28,5中山8,晴,10,有馬記念(G1),14,4,6,36.1,10,3,後藤浩輝,57,芝2500,良,2:31.9,0.4,8-8-5-7,30.0-36.4,36.4,496(+6),ダイワスカーレット,"4,545.6"
9,2008/11/02,4東京8,晴,11,天皇賞(秋)(G1),17,2,3,33.6,8,5,後藤浩輝,58,芝2000,良,1:57.3,0.1,8-7-8,35.2-35.2,34.4,490(-2),ウオッカ,"1,320.0"
10,2008/09/28,4中山6,曇,11,産経賞オールカマー(G2),14,4,6,8.4,2,5,後藤浩輝,58,芝2200,良,2:12.8,0.8,3-3-3-4,37.1-34.8,35.5,492(+8),マツリダゴッホ,640.0
11,2008/06/29,3阪神4,小雨,10,宝塚記念(G1),14,8,14,36.3,10,7,後藤浩輝,58,芝2200,重,2:15.9,0.6,11-11-10-8,35.5-37.3,37.3,484(0),エイシンデピュティ,&nbsp;
12,2008/06/08,3東京6,晴,11,安田記念(G1),18,7,14,19.9,6,4,後藤浩輝,58,芝1600,良,1:33.4,0.7,13-14,34.6-34.8,34.0,484(-10),ウオッカ,"1,500.0"
13,2008/03/02,2中山2,晴,11,中山記念(G2),16,3,5,3.1,1,3,後藤浩輝,58,芝1800,良,1:47.8,0.5,10-10-12-8,36.1-35.3,34.1,494(+4),カンパニー,"1,617.8"
14,2008/01/27,1中山8,晴,11,アメリカジョッキーC(G2),16,3,5,6.1,2,1,後藤浩輝,57,芝2200,良,2:13.6,-0.2,8-8-8-5,36.7-36.0,35.4,490(+6),(トウショウナイト),"6,117.6"
15,2008/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),16,8,15,6.1,2,2,後藤浩輝,57,芝2000,良,2:01.0,0.3,12-8-7-5,37.1-34.9,34.6,484(+2),アドマイヤフジ,"1,718.6"
16,2007/11/23,5東京9,晴,11,キャピタルS(OP),18,3,6,2.0,1,2,安藤勝己,56,芝1600,良,1:32.9,0.1,14-12,34.4-34.8,33.1,482(+2),キンシャサノキセキ,973.6
17,2007/10/20,4東京6,晴,11,富士S(G3),18,4,7,4.2,1,4,安藤勝己,56,芝1600,良,1:33.4,0.1,17-18,34.9-35.1,33.4,480(-4),マイネルシーガル,620.0
18,2007/06/03,3東京6,晴,11,安田記念(G1),18,7,13,13.2,5,16,横山典弘,58,芝1600,良,1:33.6,1.3,18-12,34.1-34.8,35.1,484(+22),ダイワメジャー,&nbsp;
19,2007/04/14,2阪神7,晴,11,読売マイラーズC(G2),15,3,4,3.9,1,11,横山典弘,57,芝1600,良,1:33.8,1.6,12-13,34.9-34.0,33.8,462(-18),コンゴウリキシオー,&nbsp;
20,2007/02/25,2中山2,晴,11,中山記念(G2),16,5,9,4.8,3,2,横山典弘,58,芝1800,良,1:47.4,0.2,16-14-12-12,36.6-36.0,34.9,480(-2),ローエングリン,"2,636.0"
21,2007/01/27,1東京1,晴,11,東京新聞杯(G3),15,2,4,2.9,2,2,安藤勝己,57,芝1600,良,1:32.8,0.1,11-13,34.8-34.4,33.3,482(+2),スズカフェニックス,"1,618.6"
22,2006/11/26,5東京8,曇,9,キャピタルS(OP),14,3,4,1.6,1,1,安藤勝己,56,芝1600,良,1:35.0,-0.1,9-10,36.2-35.0,33.5,480(+6),(ブラックバースピン),"2,434.3"
23,2006/10/21,4東京5,曇,11,富士S(G3),18,8,16,4.8,2,2,安藤勝己,56,芝1600,良,1:32.9,0.1,15-15,34.9-34.1,33.3,474(-6),キネティクス,"1,619.6"
24,2006/09/24,4中山6,晴,11,産経賞オールカマー(G2),15,8,14,4.0,1,5,後藤浩輝,57,芝2200,良,2:12.2,0.1,7-7-6-3,36.7-35.8,35.4,480(+6),バランスオブゲーム,640.0
25,2006/07/23,2函館4,曇,9,函館記念(G3),16,2,4,5.2,2,2,後藤浩輝,57,芝2000,稍,2:05.3,0.2,6-4-3-3,35.5-39.4,39.2,474(+4),エリモハリアー,"1,716.6"
26,2006/06/25,2福島4,曇,11,福島テレビOP(OP),15,8,15,1.7,1,1,後藤浩輝,56,芝1800,良,1:47.8,0.0,5-3-3-2,37.2-34.2,34.0,470(-8),(ダイワバンディット),"2,436.4"
27,2006/03/05,1中京2,晴,11,トヨタ賞中京記念(G3),13,6,9,4.2,1,3,後藤浩輝,56,芝2000,良,1:58.5,0.3,9-9-3-3,33.5-36.6,36.5,478(-10),マチカネオーラ,"1,107.3"
28,2006/02/04,1東京3,晴,11,白富士S(OP),13,4,6,7.4,4,1,後藤浩輝,56,芝2000,良,2:01.3,0.0,4-3-3,37.2-34.2,33.9,488(+14),(コスモオースティン),"2,432.2"
29,2005/02/27,2中山2,晴,11,中山記念(G2),14,3,4,3.1,1,4,後藤浩輝,56,芝1800,良,1:47.2,0.7,7-5-7-7,36.7-35.5,34.9,474(0),バランスオブゲーム,960.0
30,2005/01/23,1中山8,曇,11,アメリカジョッキーC(G2),13,7,11,4.4,3,2,後藤浩輝,56,芝2200,良,2:11.6,0.2,5-5-5-4,35.9-36.4,35.6,474(+6),クラフトワーク,"2,426.8"
31,2004/11/27,5京都7,晴,11,京阪杯(G3),17,8,15,6.6,3,3,後藤浩輝,54,芝1800,良,1:46.7,0.4,8-7,36.2-34.2,33.9,468(0),ダイワエルシエーロ,"1,109.7"
32,2004/10/24,4東京6,晴,11,テレビ静岡賞(1600万下),13,4,5,2.1,1,1,後藤浩輝,55,芝1800,良,1:48.1,-0.3,3-3-4,37.4-33.9,33.6,468(-8),(アサクサキニナル),"1,830.1"
33,2004/09/19,4中山4,晴,11,セントライト記念(G2),15,6,11,13.7,4,6,後藤浩輝,56,芝2200,良,2:11.0,0.9,12-12-8-5,35.0-35.4,35.7,476(+2),コスモバルク,&nbsp;
34,2003/12/28,6中山8,晴,7,ホープフルS(OP),14,2,2,5.5,3,1,ペリエ,55,芝2000,良,2:02.1,-0.1,4-4-4-4,35.8-35.8,35.5,474(0),(ヤマニンアラバスタ),"1,632.2"
35,2003/11/22,4東京5,晴,3,2歳未勝利,18,7,13,3.0,2,1,ペリエ,55,芝1800,稍,1:49.9,-0.4,10-6-6,35.5-35.9,35.6,474(-2),(スペシャルバッハ),500.0
36,2003/11/01,3東京7,曇,3,2歳新馬,13,7,10,4.3,2,2,ペリエ,55,芝1600,良,1:37.8,0.1,8-8,36.4-35.2,34.5,476(0),エプソムアルテマ,280.0
