,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2013/07/27,2新潟1,曇,11,BSN賞(OP),15,5,8,68.4,10,5,北村宏司,57,ダ1800,稍,1:52.2,0.9,4-4-3-3,35.4-38.8,38.8,526(-2),トウショウフリーク,200.0
1,2013/07/07,3中京4,晴,11,プロキオンS(G3),16,6,11,217.7,15,15,松山弘平,57,ダ1400,良,1:23.3,1.4,14-16,34.1-36.3,35.8,528(+18),アドマイヤロイヤル,&nbsp;
2,2010/07/19,盛岡,曇,9,マーキュリーC(G3),10,1,1,5.9,3,5,安藤勝己,58,ダ2000,良,2:07.5,2.7,1-1-1-4,&nbsp;,40.8,510(-5),カネヒキリ,115.0
3,2010/06/30,大井,曇,11,帝王賞競走(G1),15,7,13,18.3,6,7,安藤勝己,57,ダ2000,稍,2:05.1,1.7,5-5-4-6,35.4-37.8,39.5,515(-3),フリオーソ,&nbsp;
4,2010/05/23,4京都2,雨,10,東海S(G2),15,3,5,10.8,5,4,秋山真一,58,ダ1900,不,1:56.1,0.7,3-3-3-3,29.3-36.0,36.4,518(+2),シルクメビウス,800.0
5,2010/05/05,船橋,晴,10,かしわ記念(G1),14,4,6,12.7,3,5,安藤勝己,57,ダ1600,良,1:38.5,1.7,8-8-8-6,36.3-36.6,37.0,516(+4),エスポワールシチー,300.0
6,2010/03/28,3中山2,曇,11,マーチS(G3),16,6,12,6.3,4,1,後藤浩輝,58,ダ1800,稍,1:51.7,-0.4,5-5-4-3,36.5-38.1,37.6,512(+2),(ナニハトモアレ),"3,858.1"
7,2010/03/10,船橋,晴,10,ダイオライト記念(G2),14,6,9,5.6,3,3,安藤勝己,56,ダ2400,不,2:32.0,0.7,3-3-3-3,36.3-37.9,38.2,510(-9),フサイチセブン,800.0
8,2009/12/23,名古屋,小雨,10,名古屋グランプリ(G2),12,8,12,1.9,1,1,安藤勝己,57,ダ2500,良,2:44.2,-0.1,1-1-1-1,&nbsp;,36.9,519(-3),(ワンダースピード),"3,500.0"
9,2009/12/06,5阪神2,晴,11,ジャパンカップダート(G1),16,3,5,20.2,6,9,安藤勝己,57,ダ1800,良,1:51.1,1.2,8-9-2-2,36.3-37.1,38.1,522(-3),エスポワールシチー,&nbsp;
10,2009/11/03,名古屋,晴,10,JBCクラシック(G1),12,7,10,4.6,2,2,安藤勝己,57,ダ1900,良,2:00.2,0.0,1-1-1,&nbsp;,37.1,525(+15),ヴァーミリアン,"2,600.0"
11,2009/09/23,船橋,曇,10,日本テレビ盃競走(G2),14,7,12,2.3,2,1,安藤勝己,56,ダ1800,良,1:50.9,-0.2,3-4-3-2,34.1-38.3,38.1,510(-6),(フェラーリピサ),"4,000.0"
12,2009/07/20,盛岡,晴,9,マーキュリーC(G3),13,7,11,4.4,2,1,安藤勝己,56,ダ2000,良,2:04.0,-0.6,1-1-1-1,&nbsp;,&nbsp;,516(+6),(スマートファルコン),"2,500.0"
13,2009/06/13,3東京7,晴,11,ブリリアントS(OP),16,2,4,4.7,3,2,安藤勝己,57,ダ2100,良,2:10.2,0.3,1-2-2-2,30.9-35.5,35.7,510(-4),マチカネニホンバレ,931.4
14,2009/05/24,3中京2,晴,10,東海S(G2),16,8,15,21.2,8,4,安部幸夫,57,ダ2300,良,2:24.2,0.5,6-4-2-2,30.2-37.0,37.5,514(-4),ワンダースピード,830.0
15,2009/04/26,3京都2,曇,10,アンタレスS(G3),16,3,6,17.3,7,4,福永祐一,56,ダ1800,重,1:48.1,0.3,2-2-2-2,35.4-36.3,36.4,518(+4),ウォータクティクス,590.0
