,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2020/12/27,5中山8,晴,11,有馬記念(G1),16,7,13,3.5,2,3,ルメール,57,芝2500,良,2:35.1,0.1,2-4-2-2,30.8-36.6,36.5,478(0),クロノジェネシス,"7,548.6"
1,2020/11/01,4東京8,曇,11,天皇賞(秋)(G1),12,5,6,17.4,5,2,福永祐一,58,芝2000,良,1:57.9,0.1,10-9-10,36.5-33.6,32.7,478(-12),アーモンドアイ,"6,072.0"
2,2020/05/03,3京都4,曇,11,天皇賞(春)(G1),14,8,14,2.0,1,1,ルメール,58,芝3200,良,3:16.5,0.0,8-8-7-7,38.0-36.0,34.6,490(+8),(スティッフェリオ),"15,302.4"
3,2019/12/22,5中山8,曇,11,有馬記念(G1),16,3,5,18.4,6,4,池添謙一,57,芝2500,良,2:31.6,1.1,10-10-9-4,29.4-37.6,36.0,482(0),リスグラシュー,"4,500.0"
