,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2009/06/07,3東京6,晴,11,安田記念(G1),18,6,11,138.8,14,17,戸崎圭太,58,芝1600,良,1:35.5,2.0,1-1,33.4-36.1,38.1,502(-4),ウオッカ,&nbsp;
1,2009/05/10,3京都6,晴,10,都大路S(OP),18,2,3,32.0,10,4,木村健,57,芝1600,良,1:33.3,0.3,1-1,35.0-34.8,35.1,506(-12),ライブコンサート,350.0
2,2009/01/05,1京都2,晴,11,スポニチ賞京都金杯(G3),16,2,4,27.6,9,13,藤田伸二,57.5,芝1600,良,1:34.1,1.2,1-1,34.5-35.0,36.2,518(-5),タマモサポート,&nbsp;
3,2008/12/25,園田,晴,10,兵庫ゴールドトロフィ(G3),12,8,11,21.6,4,4,藤田伸二,58,ダ1400,稍,1:27.5,1.0,1-1-1-1,&nbsp;,39.1,523(+7),スマートファルコン,300.0
4,2008/11/23,5京都5,晴,11,マイルチャンピオンS(G1),18,7,14,76.1,16,17,ルメール,57,芝1600,良,1:33.9,1.3,3-3,34.4-34.7,35.8,516(+6),ブルーメンブラット,&nbsp;
5,2008/10/25,4東京5,曇,11,富士S(G3),18,8,17,25.3,9,12,柴田善臣,57,芝1600,良,1:33.5,0.8,1-1,34.6-34.8,35.6,510(+1),サイレントプライド,&nbsp;
6,2008/10/13,盛岡,晴,10,マイルチャンピオンシ(G1),14,5,8,8.4,3,13,藤田伸二,57,ダ1600,良,1:42.5,5.2,1-6,&nbsp;,&nbsp;,509(-7),ブルーコンコルド,&nbsp;
7,2008/09/13,2札幌1,晴,11,エルムS(G3),12,4,4,13.7,6,11,和田竜二,57,ダ1700,良,1:45.0,2.1,4-3-6-9,29.6-36.6,38.0,516(+10),フェラーリピサ,&nbsp;
8,2008/08/24,1札幌4,曇,9,札幌記念(G2),11,2,2,9.4,4,10,藤田伸二,57,芝2000,良,2:00.4,1.8,1-1-1-2,34.7-35.8,37.6,506(0),タスカータソルテ,&nbsp;
9,2008/06/08,3東京6,晴,11,安田記念(G1),18,5,10,23.0,7,6,藤田伸二,58,芝1600,良,1:33.5,0.8,1-1,34.6-34.8,35.6,506(-7),ウオッカ,&nbsp;
10,2008/05/28,浦和,曇,10,さきたま杯(G3),12,6,7,2.2,1,9,藤田伸二,58,ダ1400,良,1:27.7,1.8,10-9-7-12,36.2-37.0,38.4,513(+3),リミットレスビッド,&nbsp;
11,2008/05/06,名古屋,晴,10,かきつばた記念(G3),12,3,3,4.7,3,1,藤田伸二,58,ダ1400,良,1:27.1,-0.2,1-1-1,&nbsp;,38.4,510(+6),(リミットレスビッド),"3,000.0"
12,2008/04/19,2阪神7,晴,11,読売マイラーズC(G2),15,8,14,7.3,4,7,藤田伸二,58,芝1600,良,1:34.0,0.4,1-1,35.5-34.8,35.2,504(+10),カンパニー,&nbsp;
13,2008/03/02,2中山2,晴,11,中山記念(G2),16,3,6,5.3,3,13,藤田伸二,58,芝1800,良,1:48.7,1.4,1-1-1-1,36.1-35.3,36.7,494(-8),カンパニー,&nbsp;
