,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2021/08/29,2札幌6,晴,11,キーンランドC(G3),16,5,10,121.6,16,12,丹内祐次,57,芝1200,良,1:09.7,0.6,13-13,34.0-35.1,34.3,504(-8),レイハリア,&nbsp;
1,2021/01/17,1中山6,曇,10,ジャニュアリーS(OP),16,4,7,20.2,9,3,三浦皇成,59,ダ1200,良,1:10.7,1.1,8-8,32.9-36.7,37.0,512(+8),リュウノユキナ,442.9
2,2020/12/27,6阪神8,晴,11,ギャラクシーS(OP),16,7,14,26.1,8,8,富田暁,57.5,ダ1400,良,1:24.6,1.1,5-4,34.8-36.6,37.2,504(+2),デザートストーム,&nbsp;
3,2020/12/13,5中山4,曇,11,カペラS(G3),16,2,4,22.2,7,7,津村明秀,57,ダ1200,良,1:10.5,0.7,9-8,33.2-36.6,36.3,502(-2),ジャスティン,&nbsp;
4,2020/05/02,3京都3,晴,11,天王山S(OP),15,5,10,8.0,4,2,ルメール,59,ダ1200,良,1:10.7,0.5,6-5,34.6-35.6,35.2,504(0),サクセスエナジー,890.8
5,2020/04/19,3中山8,晴,10,京葉S(L),16,7,14,5.8,2,5,ルメール,59,ダ1200,稍,1:09.6,0.4,8-7,32.9-36.3,35.9,504(-2),ヒロシゲゴールド,230.0
6,2020/03/21,2中山8,晴,11,千葉S(OP),16,6,12,6.0,3,3,三浦皇成,57.5,ダ1200,良,1:10.4,0.7,6-4,33.8-35.9,35.9,506(-2),ジャスティン,555.0
7,2020/01/19,1中山7,晴,10,ジャニュアリーS(OP),16,2,4,6.0,2,3,マーフィ,59,ダ1200,稍,1:10.6,0.3,6-5,33.7-36.6,36.5,508(+2),ヨシオ,554.9
8,2019/12/21,5阪神7,曇,11,阪神C(G2),18,5,9,83.1,12,14,幸英明,57,芝1400,良,1:21.2,1.8,8-8,33.9-34.2,35.4,506(+4),グランアレグリア,&nbsp;
9,2019/12/08,5中山4,晴,11,カペラS(G3),16,7,14,30.6,7,3,三浦皇成,57,ダ1200,良,1:09.7,0.4,6-6,32.9-36.4,36.0,502(0),コパノキッキング,908.1
