,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2018/11/04,5京都2,曇,10,JBCスプリント(G1),16,1,2,39.5,10,8,横山典弘,57,ダ1200,良,1:11.2,0.8,11-11,33.7-36.7,36.3,510(-2),グレイスフルリープ,&nbsp;
1,2018/06/07,門別,晴,11,北海道スプリントカッ(G3),16,5,9,3.8,2,4,横山典弘,59,ダ1200,良,1:13.5,0.6,8-9,0.0-38.2,37.9,512(+5),テーオーヘリオス,220.0
2,2018/04/18,大井,晴,11,東京スプリント競走(G3),16,8,16,3.8,2,8,横山典弘,58,ダ1200,不,1:12.8,1.0,7-7,34.4-37.4,38.2,507(-1),グレイスフルリープ,&nbsp;
3,2018/02/18,1東京8,晴,11,フェブラリーS(G1),16,1,1,124.1,13,16,横山典弘,57,ダ1600,良,1:39.0,3.0,1-1,34.1-37.7,40.7,508(-6),ノンコノユメ,&nbsp;
4,2018/01/28,2京都2,曇,11,シルクロードS(G3),18,5,10,19.4,8,15,横山典弘,57.5,芝1200,良,1:09.7,1.4,15-18,34.0-34.3,34.3,514(+7),ファインニードル,&nbsp;
5,2017/11/03,大井,晴,8,JBCスプリント競走(G1),16,1,1,4.5,2,1,横山典弘,57,ダ1200,重,1:11.4,0.0,3-4,34.6-36.8,36.6,507(0),(コパノリッキー),"6,000.0"
6,2017/10/04,大井,曇,11,東京盃競走(G2),16,3,6,2.4,1,3,横山典弘,56,ダ1200,良,1:12.3,0.2,4-5,35.2-36.9,36.9,507(-5),キタサンミカヅキ,700.0
7,2017/06/08,門別,曇,11,北海道スプリントカッ(G3),16,2,3,1.9,1,1,横山典弘,57,ダ1200,不,1:09.4,-0.8,1-1,&nbsp;,35.6,512(-1),(ショコラブラン),"2,200.0"
8,2017/03/14,高知,晴,5,黒船賞[指定交流](G3),12,3,3,1.6,1,5,横山典弘,57,ダ1400,重,1:29.1,0.9,1-1-1-1,&nbsp;,40.0,513(+1),ブラゾンドゥリス,105.0
9,2017/02/19,1東京8,晴,11,フェブラリーS(G1),16,6,12,100.9,14,5,横山典弘,57,ダ1600,良,1:35.6,0.5,2-2,34.0-36.1,36.4,512(-2),ゴールドドリーム,970.0
