,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2004/08/12,旭川,曇,11,ブリーダーズゴールド(G2),9,7,8,&nbsp;,4,3,横山典弘,56,ダ2300,良,2:32.7,1.3,&nbsp;,&nbsp;,&nbsp;,500(+3),タイムパラドックス,800.0
1,2004/07/19,盛岡,曇,10,マーキュリーC(G3),13,5,6,&nbsp;,2,3,横山典弘,57,ダ2000,良,2:05.8,0.0,3-3-3-2,&nbsp;,&nbsp;,497(+3),スナークレイアース,510.0
2,2004/06/20,3阪神2,晴,11,プロキオンS(G3),15,3,4,5.9,3,7,安田康彦,57,ダ1400,良,1:23.2,0.9,7-7,34.3-36.0,36.2,494(+4),ニホンピロサート,&nbsp;
3,2004/05/23,2中京2,雨,11,東海S(G2),16,5,10,10.2,5,4,横山典弘,57,ダ2300,良,2:24.5,0.8,4-4-2-2,29.1-37.7,38.5,490(-6),アンドゥオール,870.0
4,2004/05/03,名古屋,曇,10,かきつばた記念(G3),12,1,1,&nbsp;,1,3,横山典弘,57,ダ1400,稍,1:25.1,0.1,&nbsp;,&nbsp;,&nbsp;,496(-8),マルカセンリョウ,510.0
5,2004/01/25,1京都8,曇,11,平安S(G3),15,3,4,2.7,1,3,武豊,57,ダ1800,良,1:51.6,0.3,5-5-4-3,36.8-37.3,37.2,504(+6),タイムパラドックス,"1,109.8"
6,2003/12/29,大井,晴,9,東京大賞典(G1),16,2,3,&nbsp;,3,3,横山典弘,57,ダ2000,良,2:04.4,0.7,4-5-1-1,34.6-39.0,39.7,498(+4),スターキングマン,"1,600.0"
7,2003/12/09,宇都宮,晴,9,第3回とちぎマロニエ(G3),12,6,8,&nbsp;,2,1,横山典弘,57,ダ1400,稍,1:26.7,-0.3,8-1,&nbsp;,&nbsp;,494(-4),(ストロングブラッド),"3,000.0"
8,2003/11/24,笠松,雨,10,全日本サラブレッドカ(G3),10,7,7,&nbsp;,2,3,横山典弘,57,ダ1400,稍,1:27.2,1.1,8-6-5,&nbsp;,&nbsp;,498(+6),レジェンドハンター,510.0
9,2003/11/01,3東京7,曇,11,東京中日S杯武蔵野S(G3),16,6,12,6.8,5,8,安田康彦,57,ダ1600,良,1:37.7,1.5,10-7,34.7-37.4,38.2,492(-9),サイレントディール,&nbsp;
10,2003/09/30,上山,晴,11,さくらんぼ記念(G3),12,1,1,&nbsp;,1,2,横山典弘,57,ダ1800,稍,1:56.2,0.3,3-1-1-1,&nbsp;,&nbsp;,501(-1),ストロングブラッド,"1,020.0"
11,2003/07/21,盛岡,小雨,10,マーキュリーC(G3),14,6,10,&nbsp;,1,2,横山典弘,57,ダ2000,不,2:04.6,0.2,3-4-4-4,0.0-36.9,&nbsp;,502(+4),ディーエスサンダー,900.0
12,2003/06/25,大井,曇,9,帝王賞(G1),15,5,8,&nbsp;,2,2,横山典弘,57,ダ2000,不,2:05.5,0.9,6-7-5-5,37.6-37.8,38.1,498(0),ネームヴァリュー,"2,800.0"
13,2003/06/04,船橋,雨,11,かしわ記念(G2),14,2,2,&nbsp;,1,10,横山典弘,56,ダ1600,重,1:39.6,1.4,7-6-8-10,35.5-38.3,39.2,498(-4),スターリングローズ,&nbsp;
14,2003/05/01,名古屋,晴,10,かきつばた記念(G3),12,4,4,&nbsp;,1,1,横山典弘,56,ダ1400,良,1:25.5,0.0,&nbsp;,&nbsp;,&nbsp;,502(+4),(スターリングローズ),"3,000.0"
15,2003/02/23,2中山8,曇,11,フェブラリーS(G1),16,4,8,8.5,3,2,横山典弘,57,ダ1800,稍,1:51.0,0.1,3-3-2-3,36.0-38.4,38.3,498(-4),ゴールドアリュール,"3,903.2"
16,2003/01/26,1京都8,曇,11,平安S(G3),15,4,7,1.5,1,4,武豊,56,ダ1800,重,1:50.7,1.0,11-10-12-8,36.0-37.3,37.1,502(+7),スマートボーイ,630.0
17,2002/12/29,大井,晴,9,東京大賞典(G1),16,3,6,&nbsp;,3,2,横山典弘,57,ダ2000,良,2:05.9,0.3,2-2-2-2,37.1-38.3,38.4,495(-13),ゴールドアリュール,"2,800.0"
18,2002/12/07,5阪神3,小雨,11,ギャラクシーS(OP),16,5,10,1.4,1,1,武豊,56,ダ1400,良,1:23.9,-0.5,10-10,34.9-37.0,36.3,508(+4),(ツルマルファイター),"2,437.8"
19,2002/11/16,4中山5,曇,10,秋嶺S(1600万下),16,1,2,3.6,2,1,武豊,58,ダ1800,良,1:54.0,-0.2,5-9-7-6,36.7-39.1,38.4,504(+8),(アグネスアラシ),"1,838.5"
20,2002/10/20,4京都6,雨,10,太秦S(1600万下),14,7,12,4.4,2,1,藤田伸二,57.5,ダ1400,稍,1:23.4,0.0,3-3,35.0-36.7,36.5,496(-6),(ニホンピロサート),"1,278.9"
21,2002/08/04,2函館8,曇,12,噴火湾特別(1000万下),13,5,7,4.1,2,1,藤田伸二,58.5,ダ1700,良,1:45.9,0.0,4-3-4-3,30.1-37.3,37.1,502(0),(ユレルオモイ),"1,487.1"
22,2002/06/29,3阪神5,曇,10,鶴見特別(1000万下),16,4,8,1.4,1,1,安田康彦,57,ダ1400,良,1:24.2,-0.1,3-2,35.2-37.1,36.8,502(0),(ファイトアフリート),"1,489.9"
23,2002/05/25,2中京3,晴,10,名古屋城S(1600万下),16,7,14,1.9,1,3,藤田伸二,56,ダ1700,良,1:45.5,0.9,4-4-4-3,29.2-37.3,38.0,502(+8),ゲイリーエクシード,455.6
24,2002/05/03,3京都5,晴,10,上賀茂S(1600万下),11,1,1,2.2,1,2,藤田伸二,56,ダ1800,良,1:51.2,0.0,3-3-3-3,37.5-36.8,36.5,494(+4),ドラゴンマックス,727.2
25,2002/04/07,2阪神6,曇,10,梅田S(1600万下),12,3,3,4.9,2,3,藤田伸二,56,ダ1800,稍,1:51.3,0.9,2-2-3-3,35.8-37.5,37.7,490(-10),ホーマンベルウィン,453.8
26,2002/03/16,1阪神7,晴,10,甲南S(1600万下),14,4,5,3.1,2,4,藤田伸二,56,ダ1800,良,1:52.0,0.4,2-2-2-2,36.0-38.2,38.1,500(-2),ワンモアマイライン,270.0
27,2002/02/16,2京都7,晴,12,4歳以上1000万下,16,8,15,1.8,1,1,藤田伸二,56,ダ1800,良,1:53.1,-0.4,2-2-2-2,37.0-37.2,37.1,502(-2),(コウエイシャープ),"1,050.0"
28,2002/01/26,2京都1,雨,12,4歳以上500万下,16,1,1,1.9,1,1,藤田伸二,56,ダ1400,良,1:24.0,-1.2,4-4,35.3-36.4,36.1,504(-8),(インターアプローズ),750.0
29,2002/01/13,1京都5,晴,6,4歳以上500万下,11,4,4,2.5,1,2,藤田伸二,56,ダ1800,良,1:52.6,0.2,1-1-1-1,37.0-36.7,36.9,512(0),キュロドティグレ,300.0
