,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2009/12/27,5中山8,晴,10,有馬記念(G1),16,3,5,89.9,15,10,五十嵐冬,57,芝2500,良,2:32.8,2.8,10-10-10-12,29.0-36.0,38.1,512(+2),ドリームジャーニー,&nbsp;
1,2009/11/29,5東京8,曇,10,ジャパンC(G1),18,8,17,123.9,17,12,五十嵐冬,57,芝2400,良,2:24.4,2.0,16-17-15-13,35.2-35.1,36.3,510(+6),ウオッカ,&nbsp;
2,2009/11/01,4東京8,晴,11,天皇賞(秋)(G1),18,1,1,131.5,18,14,松岡正海,58,芝2000,良,1:58.5,1.3,5-4-4,35.6-33.7,34.6,504(-6),カンパニー,&nbsp;
3,2009/09/27,盛岡,晴,10,岩手県知事杯OROカ(G),12,2,2,1.7,1,1,小林俊彦,57,芝1700,良,1:45.5,-0.2,4-4-4-4,&nbsp;,&nbsp;,510(+11),(ボスアミーゴ),500.0
4,2009/07/19,盛岡,曇,10,せきれい賞(G),12,7,9,1.3,1,2,小林俊彦,57,芝2400,不,2:35.8,1.1,4-6-2-2,&nbsp;,&nbsp;,499(-3),コスモヴァシュラン,69.0
5,2009/06/28,3阪神4,晴,10,宝塚記念(G1),14,8,13,159.9,12,13,津村明秀,58,芝2200,良,2:13.4,2.1,1-1-1-2,34.7-35.2,37.3,502(-2),ドリームジャーニー,&nbsp;
6,2009/05/03,3京都4,曇,10,天皇賞(春)(G1),18,7,14,141.1,17,16,幸英明,58,芝3200,良,3:17.9,3.5,4-4-11-15,36.4-35.1,37.6,504(-10),マイネルキッツ,&nbsp;
7,2009/03/28,3中山1,晴,11,日経賞(G2),14,2,2,41.1,9,11,三浦皇成,58,芝2500,良,2:33.1,1.9,7-8-8-13,29.5-35.3,36.5,514(-2),アルナスライン,&nbsp;
8,2008/12/28,5中山8,晴,10,有馬記念(G1),14,3,3,75.7,12,11,松岡正海,57,芝2500,良,2:32.8,1.3,6-5-10-11,30.0-36.4,37.0,516(+2),ダイワスカーレット,&nbsp;
9,2008/11/30,5東京8,晴,10,ジャパンC(G1),17,8,18,107.8,14,17,松岡正海,57,芝2400,良,2:27.4,1.9,2-2-2-2,36.6-34.4,36.2,514(+4),スクリーンヒーロー,&nbsp;
