,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2005/11/03,名古屋,曇,10,JBCスプリント(G1),12,7,9,&nbsp;,7,7,石崎駿,57,ダ1400,良,1:27.0,1.7,7-10-9,&nbsp;,38.1,493(-11),ブルーコンコルド,&nbsp;
1,2005/09/23,船橋,曇,10,日本テレビ盃(G2),12,6,7,&nbsp;,6,7,石崎駿,58,ダ1800,良,1:56.2,4.4,7-8-7-7,36.0-38.5,40.9,504(+18),サカラート,&nbsp;
2,2005/06/29,大井,曇,9,帝王賞(G1),13,8,12,&nbsp;,7,8,石崎駿,57,ダ2000,重,2:05.9,2.4,5-5-2-2,35.0-38.3,40.5,486(-2),タイムパラドックス,&nbsp;
3,2005/05/18,浦和,雨,10,さきたま杯(G3),11,3,3,&nbsp;,8,3,石崎隆之,59,ダ1400,良,1:25.9,0.4,7-8-8-5,35.2-37.6,37.3,488(-11),ニホンピロサート,600.0
4,2005/01/26,川崎,曇,10,川崎記念(G1),12,2,2,&nbsp;,5,8,今野忠成,57,ダ2100,重,2:17.2,3.0,1-1-4-6,29.9-39.1,42.1,499(-3),タイムパラドックス,&nbsp;
5,2004/12/29,大井,雪,9,東京大賞典(G1),14,1,1,&nbsp;,8,5,今野忠成,57,ダ2000,重,2:03.6,1.0,7-7-8-8,35.7-37.2,37.3,502(+12),アジュディミツオー,400.0
6,2004/12/01,浦和,晴,10,彩の国浦和記念(G2),11,2,2,&nbsp;,3,3,内田博幸,58,ダ2000,良,2:07.8,0.7,6-5-4-3,37.2-37.8,38.3,490(-2),モエレトレジャー,800.0
7,2004/11/03,大井,晴,11,JBCクラシック(G1),13,8,13,&nbsp;,8,8,佐藤隆,57,ダ2000,稍,2:05.0,2.6,4-4-3-4,35.5-37.1,39.5,492(-10),アドマイヤドン,&nbsp;
8,2004/09/23,船橋,曇,10,日本テレビ盃(G2),10,7,8,&nbsp;,5,4,佐藤隆,58,ダ1800,不,1:50.8,1.1,5-5-4-3,36.3-36.0,36.7,502(-3),ナイキアディライト,400.0
9,2004/05/26,船橋,晴,10,かしわ記念(G2),10,4,4,&nbsp;,6,2,的場文男,56,ダ1600,良,1:40.0,0.3,3-3-4-3,36.9-38.3,38.3,505(+14),ナイキアディライト,"1,575.0"
10,2004/05/05,高崎,雨,9,群馬記念(G3),12,7,10,&nbsp;,5,6,山田信大,59,ダ1500,不,1:33.7,1.5,3-1-1,&nbsp;,&nbsp;,491(-3),ストロングブラッド,&nbsp;
