,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2009/07/12,2福島8,曇,11,七夕賞(G3),16,3,6,180.3,15,16,江田照男,55,芝2000,良,2:03.4,3.2,10-13-16-16,36.2-35.3,37.1,466(-2),ミヤビランベリ,&nbsp;
1,2009/06/14,3東京8,曇,11,エプソムC(G3),18,7,14,305.2,18,16,江田照男,58,芝1800,良,1:47.4,1.9,13-13-14,34.8-34.7,35.7,468(+4),シンゲン,&nbsp;
2,2009/05/10,3京都6,晴,10,都大路S(OP),18,6,12,121.2,16,16,武幸四郎,56,芝1600,良,1:35.1,2.1,17-16,35.0-34.8,35.2,464(-6),ライブコンサート,&nbsp;
3,2008/05/10,1新潟3,曇,11,新潟大賞典(G3),16,8,15,23.4,10,16,江田照男,57,芝2000,良,2:01.0,2.5,5-5,35.5-32.9,35.0,470(0),オースミグラスワン,&nbsp;
4,2008/04/06,3中山4,晴,11,ダービー卿チャレンジ(G3),16,2,4,30.8,13,5,江田照男,57,芝1600,良,1:34.5,0.3,1-5-3,36.0-34.6,34.3,470(-8),サイレントプライド,410.0
5,2007/11/10,3福島7,曇,11,福島記念(G3),16,6,11,10.4,6,9,木幡初広,57,芝2000,良,2:01.5,0.9,6-8-6-4,35.7-36.5,37.0,478(+4),アルコセニョーラ,&nbsp;
6,2007/10/07,4東京2,晴,11,毎日王冠(G2),14,6,10,43.4,7,9,江田照男,57,芝1800,良,1:44.9,0.7,10-12-12,34.4-34.8,34.5,474(+2),チョウサン,&nbsp;
7,2007/09/09,4中山2,晴,11,京成杯オータムH(G3),16,2,3,6.6,4,2,江田照男,57,芝1600,良,1:32.9,0.3,7-8-6,35.1-34.8,34.5,472(+12),キングストレイル,"1,617.2"
8,2007/08/05,2新潟8,晴,11,関屋記念(G3),18,8,16,18.9,9,4,安藤光彰,57,芝1600,良,1:32.6,0.8,7-8,34.4-34.5,34.7,460(-16),カンパニー,620.0
9,2006/11/19,6京都6,小雨,11,マイルチャンピオンS(G1),18,3,6,48.7,14,10,江田照男,57,芝1600,良,1:33.7,1.0,12-11,34.0-35.2,35.2,476(-2),ダイワメジャー,&nbsp;
10,2006/10/21,4東京5,曇,11,富士S(G3),18,3,6,6.1,3,5,江田照男,57,芝1600,良,1:33.4,0.6,8-7,34.9-34.1,34.2,478(0),キネティクス,410.0
11,2006/09/10,4中山2,晴,11,京成杯オータムH(G3),15,3,6,11.8,6,2,江田照男,57,芝1600,良,1:32.0,0.0,10-10-7,34.3-35.3,34.3,478(+12),ステキシンスケクン,"1,616.6"
12,2006/08/06,2新潟8,晴,11,関屋記念(G3),18,7,13,68.3,14,1,江田照男,56,芝1600,良,1:32.5,-0.1,7-7,35.6-33.5,32.9,466(-4),(ダイワバンディット),"4,165.1"
13,2006/05/06,1新潟3,晴,11,新潟大賞典(G3),16,8,16,15.5,8,13,江田照男,56,芝2000,良,2:00.4,1.3,3-3,36.1-35.0,36.0,470(0),オースミグラスワン,&nbsp;
14,2006/04/02,2阪神4,雨,11,産経大阪杯(G2),12,1,1,29.0,8,7,小牧太,57,芝2000,重,2:05.3,0.8,4-4-4-5,36.9-37.8,38.1,470(-2),カンパニー,&nbsp;
15,2006/02/26,2中山2,雨,11,中山記念(G2),12,6,7,43.8,10,6,横山典弘,57,芝1800,重,1:50.4,1.5,4-4-3-3,37.1-35.6,36.8,472(0),バランスオブゲーム,&nbsp;
16,2006/02/04,1東京3,晴,11,白富士S(OP),13,8,14,8.4,5,10,柴山雄一,58,芝2000,良,2:02.2,0.9,5-5-3,37.2-34.2,34.8,472(+2),エアシェイディ,&nbsp;
17,2006/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),14,7,13,9.4,5,13,中舘英二,57,芝2000,良,2:00.2,0.8,5-5-5-4,37.1-36.0,36.4,470(0),ヴィータローザ,&nbsp;
18,2005/12/11,5阪神4,曇,11,鳴尾記念(G3),13,4,5,14.8,7,2,安藤勝己,57,芝2000,良,2:02.0,0.4,3-4-4-4,37.1-36.5,35.6,470(+2),メジロマントル,"1,614.6"
19,2005/06/12,3東京8,晴,11,エプソムC(G3),17,8,15,6.0,2,14,柴山雄一,57,芝1800,良,1:47.8,1.2,10-9-5,35.6-35.1,35.9,468(-2),スズノマーチ,&nbsp;
20,2005/05/15,1新潟6,晴,11,新潟大賞典(G3),16,4,8,8.0,4,2,柴山雄一,57.5,芝2000,良,1:59.0,0.1,7-7,35.2-35.0,34.7,470(-8),エアセレソン,"1,617.6"
21,2005/04/10,3中山6,晴,11,エイプリルS(OP),12,5,5,16.1,6,6,小林淳一,57,芝2000,良,2:00.7,0.6,3-3-4-6,36.9-34.2,34.5,478(+6),スズノマーチ,&nbsp;
22,2004/05/02,3京都4,曇,11,天皇賞(春)(G1),18,7,15,77.6,11,9,藤田伸二,58,芝3200,良,3:20.3,1.9,10-10-12-10,37.2-36.1,35.4,472(+2),イングランディーレ,&nbsp;
23,2004/04/04,2阪神4,曇,11,産経大阪杯(G2),11,4,4,10.8,5,3,藤田伸二,57,芝2000,稍,1:59.8,0.2,4-4-5-6,35.9-35.6,35.3,470(0),ネオユニヴァース,"1,611.6"
24,2004/03/07,1中京2,晴,11,トヨタ賞中京記念(G3),16,1,2,4.7,2,3,藤田伸二,57.5,芝2000,良,1:59.0,0.4,5-5-5-5,34.8-35.0,35.0,470(-2),メイショウキオウ,"1,108.7"
25,2003/12/13,3中京3,晴,11,中日新聞杯(G3),16,4,8,3.0,1,2,藤田伸二,57,芝1800,良,1:47.7,0.1,5-5-5-5,36.7-35.5,35.0,472(+6),プリサイスマシーン,"1,717.6"
26,2003/11/02,3東京8,晴,11,天皇賞(秋)(G1),18,6,12,22.2,8,5,安藤勝己,58,芝2000,良,1:58.6,0.6,4-4-4,33.9-37.1,34.6,466(0),シンボリクリスエス,"1,320.0"
