,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2008/12/24,浦和,晴,11,オーバルスプリント(G),12,7,10,5.7,3,12,戸崎圭太,58,ダ1400,重,1:29.7,2.0,1-1-2-6,35.2-39.8,41.8,486(+11),トーセンラヴ,&nbsp;
1,2008/10/15,浦和,晴,10,埼玉栄冠賞(G),11,2,2,6.3,4,5,川島正太,58,ダ1900,稍,2:03.5,1.2,1-1-1-2,30.3-40.1,41.3,475(-8),クレイアートビュン,50.0
2,2008/09/23,船橋,晴,10,日本テレビ盃競走(G2),14,5,7,34.9,6,10,石崎駿,56,ダ1800,不,1:53.1,5.3,2-2-4-8,33.4-38.1,42.9,483(+13),ボンネビルレコード,&nbsp;
3,2008/06/11,船橋,晴,11,京成盃グランドマイラ(G),13,5,6,8.5,4,5,戸崎圭太,58,ダ1600,良,1:40.1,1.5,1-1-1-1,36.2-38.2,39.7,470(-5),コアレスデジタル,60.0
4,2008/04/09,大井,曇,11,マイルグランプリ競走(G),14,2,2,4.9,3,8,佐藤博紀,56,ダ1600,重,1:41.0,1.4,1-1-1-1,36.9-38.3,39.7,475(-6),デスモゾーム,&nbsp;
5,2008/03/12,大井,晴,11,東京シティ盃競走(G),13,4,4,5.5,3,5,戸崎圭太,58,ダ1200,良,1:13.0,0.2,1-1,34.6-38.2,38.4,481(+9),ベルモントストーム,75.0
6,2007/12/26,浦和,晴,11,テレビ埼玉杯(G),11,7,8,1.1,1,1,内田博幸,58,ダ1400,重,1:26.9,-0.1,1-1-1-1,35.5-38.7,38.7,472(+2),(ブルーローレンス),"1,000.0"
7,2007/10/31,大井,曇,10,JBCスプリント競走(G1),16,5,10,16.4,6,6,今野忠成,57,ダ1200,良,1:11.4,0.4,3-3,34.3-36.7,36.8,470(-1),フジノウェーブ,&nbsp;
8,2007/09/24,船橋,曇,10,日本テレビ盃(G),9,8,8,2.1,2,1,内田博幸,58,ダ1800,良,1:53.0,-1.5,2-2-1-1,36.7-37.8,37.8,471(+1),(サウンドサンデー),"1,200.0"
9,2007/06/19,船橋,晴,11,京成盃グランドマイラ(G),13,7,10,1.6,1,1,内田博幸,57,ダ1600,良,1:39.3,-0.8,1-1-1-1,35.9-38.3,38.3,470(-7),(ブルーローレンス),"1,000.0"
