,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2013/05/05,1新潟2,晴,11,新潟大賞典(G3),16,5,9,18.6,7,11,松田大作,58,芝2000,良,1:58.2,1.3,6-7,34.4-35.1,35.2,458(-8),パッションダンス,&nbsp;
1,2013/03/31,2阪神4,曇,11,産経大阪杯(G2),14,8,13,116.9,8,12,川田将雅,57,芝2000,良,2:00.2,1.2,5-6-6-6,36.7-33.7,34.4,466(+6),オルフェーヴル,&nbsp;
2,2012/12/23,5中山8,晴,10,有馬記念(G1),16,1,1,51.6,13,12,岩田康誠,57,芝2500,良,2:33.6,1.7,4-3-3-5,29.9-36.0,37.2,460(+6),ゴールドシップ,&nbsp;
3,2012/11/25,5東京8,晴,11,ジャパンC(G1),17,6,12,48.2,9,16,武豊,57,芝2400,良,2:25.4,2.3,10-10-8-3,35.8-34.7,35.2,454(-16),ジェンティルドンナ,&nbsp;
4,2012/10/08,4京都3,晴,11,京都大賞典(G2),13,5,8,3.6,3,6,小牧太,57,芝2400,良,2:23.6,0.2,6-7-6-6,34.8-35.3,35.0,470(+12),メイショウカンパク,&nbsp;
5,2012/06/03,3東京2,曇,11,安田記念(G1),18,8,16,14.2,9,13,武豊,58,芝1600,良,1:32.2,0.9,17-16,33.8-35.0,34.2,458(-8),ストロングリターン,&nbsp;
6,2012/04/29,3京都4,晴,11,天皇賞(春)(G1),18,7,14,44.6,6,15,後藤浩輝,58,芝3200,良,3:15.9,2.1,18-18-18-17,35.9-36.5,34.0,466(-2),ビートブラック,&nbsp;
7,2012/04/01,2阪神4,曇,11,産経大阪杯(G2),12,6,8,6.8,4,4,後藤浩輝,57,芝2000,稍,2:05.9,0.4,7-7-7-7,39.1-35.3,35.1,468(+14),ショウナンマイティ,900.0
8,2011/12/25,5中山8,晴,10,有馬記念(G1),13,5,8,51.1,10,12,後藤浩輝,57,芝2500,良,2:37.1,1.1,11-13-13-13,31.2-34.0,34.0,454(-8),オルフェーヴル,&nbsp;
9,2011/11/27,5東京8,晴,10,ジャパンC(G1),16,2,3,22.0,9,9,メンディ,57,芝2400,良,2:25.0,0.8,6-6-7-6,37.1-34.5,34.7,462(+2),ブエナビスタ,&nbsp;
10,2011/10/30,4東京9,曇,11,天皇賞(秋)(G1),18,6,11,6.6,4,10,メンディ,58,芝2000,良,1:57.5,1.4,5-5-5,34.3-35.8,36.2,460(-8),トーセンジョーダン,&nbsp;
11,2011/10/09,5京都2,晴,11,京都大賞典(G2),8,7,7,1.8,1,1,後藤浩輝,59,芝2400,良,2:24.1,-0.2,3-3-3-3,35.6-33.8,33.1,468(+2),(ビートブラック),"6,557.4"
12,2011/06/26,4阪神4,晴,11,宝塚記念(G1),16,5,9,12.1,5,4,ウィリア,58,芝2200,良,2:10.4,0.3,5-5-4-4,33.6-35.2,35.1,466(+2),アーネストリー,"2,000.0"
13,2011/05/01,3京都4,曇,11,天皇賞(春)(G1),18,2,4,4.2,2,11,武豊,58,芝3200,稍,3:22.0,1.4,8-8-3-3,37.8-36.0,37.1,464(-6),ヒルノダムール,&nbsp;
14,2011/04/02,2阪神3,曇,11,日経賞(G2),10,8,9,3.4,3,3,武豊,59,芝2400,良,2:25.9,0.5,5-5-4-3,37.4-34.5,34.7,470(+2),トゥザグローリー,"1,612.4"
15,2011/01/16,1京都6,曇,11,日経新春杯(G2),13,4,5,2.0,1,3,武豊,58,芝2400,良,2:24.9,0.3,8-8-8-8,34.2-34.5,34.3,468(+6),ルーラーシップ,"1,513.2"
16,2010/12/26,5中山8,晴,10,有馬記念(G1),15,3,6,&nbsp;,&nbsp;,取,武豊,55,芝2500,良,&nbsp;,&nbsp;,&nbsp;,30.3-34.6,&nbsp;,計不,ヴィクトワールピサ,&nbsp;
17,2010/11/28,5東京8,晴,10,ジャパンC(G1),18,3,6,8.8,4,1,武豊,55,芝2400,良,2:25.2,0.3,5-7-5-6,36.4-34.4,34.2,462(-2),(ブエナビスタ),"25,378.0"
18,2010/10/24,5京都6,小雨,11,菊花賞(G1),18,5,10,2.1,1,2,武豊,57,芝3000,良,3:06.3,0.2,13-13-10-10,36.5-35.6,33.9,464(+2),ビッグウィーク,"5,674.6"
19,2010/09/26,4阪神6,晴,10,神戸新聞杯(G2),12,3,3,3.0,2,1,武豊,56,芝2400,良,2:25.9,0.0,4-4-5-6,37.7-33.8,33.3,462(+22),(エイシンフラッシュ),"5,489.6"
20,2010/05/30,3東京4,曇,10,東京優駿(G1),17,4,8,19.5,5,2,後藤浩輝,57,芝2400,良,2:26.9,0.0,7-9-9-6,36.1-33.4,32.9,440(+2),エイシンフラッシュ,"7,042.4"
21,2010/04/18,3中山8,晴,11,皐月賞(G1),18,3,5,6.4,2,4,小牧太,57,芝2000,稍,2:01.0,0.2,8-8-7-8,35.4-35.9,35.4,438(-6),ヴィクトワールピサ,"1,500.0"
22,2010/03/21,2中山8,晴,11,フジTVスプリングS(G2),15,2,3,1.4,1,3,小牧太,56,芝1800,良,1:48.4,0.2,7-7-8-6,35.8-35.6,34.9,444(-2),アリゼオ,"1,415.8"
23,2009/12/20,5中山6,晴,11,朝日フューチュリティ(G1),16,4,8,2.3,1,1,小牧太,55,芝1600,良,1:34.0,-0.2,7-9-8,34.2-35.6,34.7,446(-4),(エイシンアポロン),"6,421.8"
24,2009/11/21,5東京5,晴,11,東京スポーツ杯2歳S(G3),17,7,14,3.6,1,1,小牧太,55,芝1800,良,1:48.2,0.0,4-4-4,36.2-34.4,34.0,450(-6),(トーセンファントム),"3,261.6"
25,2009/10/25,4京都6,晴,5,2歳新馬,11,1,1,2.2,2,1,小牧太,55,芝1800,良,1:48.9,-0.1,4-2,36.8-34.2,33.9,456(0),(ヴィクトワールピサ),700.0
