,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2016/07/10,2福島4,晴,11,七夕賞(G3),16,8,15,59.5,15,16,柴田善臣,57,芝2000,良,2:01.9,3.5,8-8-11-14,34.3-37.2,38.9,492(+4),アルバートドック,&nbsp;
1,2016/06/12,3東京4,曇,11,エプソムC(G3),18,7,14,187.1,16,17,柴田善臣,59,芝1800,良,1:47.6,1.4,2-2-2,36.3-33.9,34.8,488(0),ルージュバック,&nbsp;
2,2015/05/10,1新潟4,晴,11,新潟大賞典(G3),16,2,4,57.2,13,2,オールプ,57,芝2000,良,1:59.8,0.2,6-5,37.2-33.9,33.3,488(-4),ダコール,"1,616.4"
3,2015/03/01,2中山2,雨,11,中山記念(G2),11,7,8,34.1,7,8,柴田善臣,56,芝1800,稍,1:51.8,1.5,9-9-5-4,37.5-36.1,37.0,492(-6),ヌーヴォレコルト,&nbsp;
4,2015/01/04,1中山1,晴,11,日刊スポ賞中山金杯(G3),17,2,3,17.0,7,9,柴田善臣,57,芝2000,良,1:58.9,1.1,14-13-14-14,35.6-34.8,34.2,498(+4),ラブリーデイ,&nbsp;
5,2014/11/16,4福島4,曇,11,福島記念(G3),16,4,8,10.5,7,5,田中勝春,57,芝2000,良,1:58.7,0.6,13-13-16-13,34.8-34.7,34.3,494(-2),ミトラ,400.0
6,2014/09/28,3新潟6,晴,11,産経賞オールカマー(G2),18,8,18,94.3,16,8,柴田善臣,56,芝2200,良,2:12.6,0.4,7-9-7-5,35.4-35.0,34.8,496(0),マイネルラクリマ,&nbsp;
7,2014/08/24,2札幌2,晴,11,札幌記念(G2),14,8,14,60.1,8,9,柴田善臣,57,芝2000,良,2:00.9,1.8,6-7-7-9,34.9-36.3,37.5,496(+16),ハープスター,&nbsp;
8,2014/07/20,2函館6,曇,11,函館記念(G3),16,2,4,28.7,11,7,柴田善臣,57.5,芝2000,良,2:00.7,0.6,7-9-11-11,35.8-36.8,36.6,480(-10),ラブイズブーシェ,&nbsp;
9,2014/03/30,3中山2,小雨,11,マーチS(G3),16,2,4,12.8,6,10,柴田善臣,58,ダ1800,重,1:52.5,1.3,14-13-13-13,35.6-37.7,38.2,490(+2),ソロル,&nbsp;
10,2014/03/02,2中山2,雨,11,中山記念(G2),15,5,8,15.0,6,13,柴田善臣,57,芝1800,稍,1:51.4,1.6,11-11-11-11,37.3-36.9,37.6,488(-10),ジャスタウェイ,&nbsp;
11,2013/12/22,5中山8,晴,10,有馬記念(G1),16,8,15,47.5,10,13,柴田善臣,57,芝2500,良,2:35.7,3.4,3-3-2-4,30.3-36.7,40.0,498(+4),オルフェーヴル,&nbsp;
12,2013/11/24,5東京8,晴,11,ジャパンC(G1),17,1,2,54.4,10,9,柴田善臣,57,芝2400,良,2:26.5,0.4,6-6-6-7,37.0-34.1,34.0,494(+8),ジェンティルドンナ,&nbsp;
13,2013/10/27,4東京9,晴,11,天皇賞(秋)(G1),17,1,2,85.8,13,6,柴田善臣,58,芝2000,良,1:59.1,1.6,10-10-11,35.0-35.3,36.0,486(0),ジャスタウェイ,&nbsp;
14,2013/06/23,3阪神8,曇,11,宝塚記念(G1),11,7,8,49.0,7,6,柴田善臣,58,芝2200,良,2:14.4,1.2,7-7-7-7,34.7-38.0,36.0,486(-2),ゴールドシップ,&nbsp;
15,2013/06/02,3東京2,晴,11,安田記念(G1),18,5,9,29.6,10,12,柴田善臣,58,芝1600,良,1:32.2,0.7,15-14,33.9-34.5,33.5,488(+4),ロードカナロア,&nbsp;
16,2013/05/05,1新潟2,晴,11,新潟大賞典(G3),16,1,2,2.9,1,5,柴田善臣,58,芝2000,良,1:57.7,0.8,11-11,34.4-35.1,34.4,484(-2),パッションダンス,400.0
17,2013/02/24,2中山2,晴,11,中山記念(G2),15,8,15,4.5,2,1,柴田善臣,57,芝1800,良,1:47.3,0.0,7-5-4-3,36.2-37.3,35.3,486(-4),(ダイワファルコン),"6,112.0"
18,2012/12/23,5中山8,晴,10,有馬記念(G1),16,8,15,13.9,5,7,柴田善臣,57,芝2500,良,2:33.0,1.1,12-12-10-9,29.9-36.0,36.2,490(+6),ゴールドシップ,&nbsp;
19,2012/10/28,4東京9,曇,11,天皇賞(秋)(G1),18,1,1,17.0,6,9,柴田善臣,58,芝2000,良,1:58.1,0.8,12-16-17,34.8-36.6,33.5,484(+2),エイシンフラッシュ,&nbsp;
20,2012/09/23,4中山7,雨,11,産経賞オールカマー(G2),16,7,13,3.1,2,1,柴田善臣,56,芝2200,重,2:15.5,-0.2,7-7-4-2,36.3-36.0,35.9,482(+10),(ダイワファルコン),"6,112.0"
21,2012/06/24,3阪神8,晴,11,宝塚記念(G1),16,5,10,69.5,13,8,柴田善臣,58,芝2200,良,2:13.5,2.6,12-13-14-14,34.3-35.3,37.1,472(0),オルフェーヴル,&nbsp;
22,2012/06/02,3阪神1,曇,11,鳴尾記念(G3),10,3,3,5.4,4,4,柴田善臣,56,芝2000,良,2:00.5,0.4,5-6-6-6,37.0-33.4,33.3,472(-8),トゥザグローリー,600.0
23,2012/04/01,2阪神4,曇,11,産経大阪杯(G2),12,1,1,6.3,3,5,柴田善臣,56,芝2000,稍,2:06.0,0.5,4-5-5-5,39.1-35.3,35.3,480(-4),ショウナンマイティ,600.0
24,2012/01/22,1中山7,曇,11,アメリカジョッキーC(G2),11,4,4,5.1,2,2,柴田善臣,55,芝2200,不,2:17.8,0.5,5-5-4-4,37.3-36.3,36.4,484(+6),ルーラーシップ,"2,422.4"
25,2011/12/17,5中山5,晴,11,ディセンバーS(OP),16,6,12,5.9,2,1,柴田善臣,55,芝1800,良,1:47.0,-0.4,14-14-13-12,36.1-36.0,34.8,478(0),(スマートステージ),"2,335.7"
