,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2019/12/22,5中山8,曇,11,有馬記念(G1),16,4,8,35.8,9,7,三浦皇成,57,芝2500,良,2:32.1,1.6,15-14-14-13,29.4-37.6,36.0,494(+8),リスグラシュー,&nbsp;
1,2019/11/24,5東京8,曇,11,ジャパンC(G1),15,5,8,4.2,1,11,ビュイッ,57,芝2400,重,2:28.1,2.2,9-11-9-8,36.4-37.2,38.4,486(+4),スワーヴリチャード,&nbsp;
2,2019/09/22,4中山7,曇,11,産経賞オールカマー(G2),10,7,8,2.2,1,4,福永祐一,58,芝2200,良,2:12.4,0.4,7-7-5-5,36.6-34.0,33.9,482(0),スティッフェリオ,"1,000.0"
3,2019/06/23,3阪神8,曇,11,宝塚記念(G1),12,2,2,3.9,2,5,ルメール,58,芝2200,良,2:12.1,1.3,6-6-5-5,35.5-35.3,36.0,482(0),リスグラシュー,"1,500.0"
