,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2011/11/03,大井,曇,11,JBCクラシック競走(G1),12,3,3,298.5,9,6,酒井学,57,ダ2000,良,2:05.7,3.6,4-4-5-5,36.8-37.3,37.1,509(+1),スマートファルコン,&nbsp;
1,2011/06/29,大井,晴,11,帝王賞競走(G1),11,2,2,127.4,8,5,酒井学,57,ダ2000,良,2:04.3,3.2,5-5-5-5,35.2-36.0,37.0,508(+2),スマートファルコン,300.0
2,2011/05/22,3京都10,曇,11,東海S(G2),14,4,7,&nbsp;,&nbsp;,取,小林徹弥,58,ダ1900,不,&nbsp;,&nbsp;,&nbsp;,30.0-35.3,&nbsp;,計不,ワンダーアキュート,&nbsp;
3,2011/04/24,3京都2,晴,11,アンタレスS(G3),13,1,1,133.0,12,中,秋山真一,58,ダ1800,重,&nbsp;,&nbsp;,&nbsp;,35.4-36.1,&nbsp;,506(+18),ゴルトブリッツ,&nbsp;
4,2008/11/26,浦和,晴,10,彩の国浦和記念(G2),11,4,4,2.6,2,4,横山典弘,58,ダ2000,重,2:06.3,1.5,6-7-7-4,37.0-38.2,38.6,488(-11),スマートファルコン,400.0
5,2008/11/03,園田,曇,10,JBCクラシック(G1),12,5,5,14.9,5,5,岩田康誠,57,ダ1870,良,1:58.3,1.6,11-11-8-7,&nbsp;,36.3,499(+1),ヴァーミリアン,500.0
6,2008/02/24,1東京8,晴,11,フェブラリーS(G1),16,2,4,5.0,2,中,横山典弘,57,ダ1600,良,&nbsp;,&nbsp;,&nbsp;,34.8-36.2,&nbsp;,498(+2),ヴァーミリアン,&nbsp;
7,2008/01/30,川崎,晴,10,川崎記念[指定交流](G1),10,1,1,1.8,1,1,横山典弘,57,ダ2100,稍,2:13.1,-0.5,3-3-2-2,30.1-36.7,36.4,496(-4),(フリオーソ),"6,000.0"
8,2007/12/24,名古屋,晴,10,名古屋グランプリ(G2),12,7,10,1.6,1,1,横山典弘,56,ダ2500,不,2:41.0,-0.3,6-5-4-2,&nbsp;,36.8,500(+4),(ロングプライド),"4,000.0"
9,2007/11/24,5東京7,晴,11,ジャパンカップダート(G1),16,6,11,16.4,6,2,横山典弘,57,ダ2100,良,2:06.9,0.2,10-9-7-7,29.7-37.0,36.5,496(+4),ヴァーミリアン,"5,303.2"
10,2007/10/27,4東京8,雨,11,東京中日S杯武蔵野S(G3),14,4,5,8.3,3,4,横山典弘,56,ダ1600,不,1:35.8,0.3,14-14,35.3-35.7,34.8,492(0),エイシンロンバード,590.0
11,2007/07/15,2函館2,小雨,9,マリーンS(OP),9,8,9,2.0,1,1,横山典弘,57,ダ1700,良,1:44.9,-0.1,9-9-3-2,30.0-36.8,36.5,492(+2),(タガノゲルニカ),"2,419.6"
12,2007/06/23,1函館3,晴,11,大沼S(OP),11,8,10,3.5,1,1,横山典弘,57.5,ダ1700,良,1:45.3,-0.2,9-10-2-2,29.4-37.5,37.3,490(-10),(タガノサイクロン),"2,425.9"
13,2007/02/18,1東京8,晴,11,フェブラリーS(G1),16,4,8,13.3,6,5,ルメール,57,ダ1600,不,1:35.6,0.8,14-14,34.6-35.9,35.4,500(0),サンライズバッカス,940.0
14,2007/01/21,1京都7,曇,11,平安S(G3),16,3,6,3.2,1,6,ルメール,56,ダ1800,良,1:51.3,0.3,13-13-13-13,37.2-36.6,35.6,500(+2),メイショウトウコン,&nbsp;
