,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2017/07/29,2小倉1,晴,8,小倉サマージャンプ(J.G3),14,6,10,8.9,3,5,高田潤,61,障3390,良,3:43.8,1.1,10-10-6-5,104.0-38.4,13.2,478(-4),ソロル,290.0
1,2017/06/24,3東京7,晴,8,東京ジャンプS(J.G3),9,8,9,5.4,2,5,中村将之,61,障3110,良,3:28.4,0.5,7-7-5-5,103.0-37.8,13.4,482(0),シンキングダンサー,290.0
2,2017/03/11,1阪神5,晴,8,阪神スプリングJ(J.G2),11,4,4,14.4,4,7,高田潤,61,障3900,良,4:29.8,1.7,5-5-3-3,104.0-36.9,13.8,482(+6),オジュウチョウサン,&nbsp;
3,2017/02/11,1東京5,晴,8,春麗ジャンプS(OP),14,8,14,4.2,2,5,高田潤,62,障3100,良,3:30.6,0.5,9-9-7-6,105.0-38.1,13.6,476(-10),メイショウヒデタダ,165.0
4,2016/03/12,1阪神5,晴,8,阪神スプリングJ(J.G2),13,8,13,4.1,3,4,高田潤,61,障3900,良,4:24.9,2.4,12-12-8-4,107.0-39.1,13.6,486(+8),サナシオン,620.0
5,2016/02/13,1東京5,晴,8,春麗ジャンプS(OP),14,4,6,4.4,2,1,植野貴也,62,障3100,良,3:25.5,-0.3,5-8-4-2,106.0-39.3,13.3,478(-4),(エイコーンパス),"1,630.1"
6,2015/10/18,4東京5,晴,9,東京ハイジャンプ(J.G2),11,1,1,2.7,1,3,高田潤,61,障3110,良,3:26.6,0.8,3-3-3-3,104.0-38.5,13.3,482(+2),サナシオン,"1,005.6"
7,2015/09/19,4阪神3,晴,8,阪神ジャンプS(J.G3),9,8,9,1.3,1,1,高田潤,61,障3140,良,3:31.9,-0.2,4-4-1-1,104.0-37.7,13.5,480(0),(マキオボーラー),"2,832.2"
8,2015/08/01,2小倉1,晴,8,小倉サマージャンプ(J.G3),8,3,3,1.7,1,4,高田潤,61,障3390,良,3:44.2,1.4,1-1-2-2,107.0-40.0,13.2,480(0),アップトゥデイト,420.0
9,2015/06/27,3東京7,曇,8,東京ジャンプS(J.G3),14,1,1,7.4,3,1,高田潤,61,障3110,稍,3:27.2,-0.8,5-5-5-3,106.0-39.3,13.3,480(+12),(タナトス),"2,849.7"
10,2014/12/20,4中山5,小雨,11,中山大障害(J.G1),13,7,10,6.2,2,5,中村将之,63,障4100,良,4:42.5,1.5,5-5-5-5,105.0-38.5,13.8,468(-10),レッドキングダム,650.0
11,2014/11/08,5京都1,晴,8,京都ジャンプS(J.G3),14,8,14,6.9,2,1,中村将之,61,障3170,良,3:30.7,-1.4,1-1-1-1,105.0-39.1,13.3,478(+6),(メイショウブシドウ),"2,857.4"
12,2014/10/13,4東京3,小雨,8,東京ハイジャンプ(J.G2),14,4,6,14.7,5,3,中村将之,61,障3110,良,3:27.5,0.4,6-6-2-3,104.0-38.1,13.3,472(-6),サンレイデューク,"1,007.2"
13,2014/09/20,4阪神3,曇,8,阪神ジャンプS(J.G3),13,5,7,6.9,2,3,中村将之,61,障3140,良,3:29.1,0.6,7-8-5-4,104.0-37.7,13.3,478(0),メイショウブシドウ,706.7
14,2014/08/02,2小倉1,雨,8,小倉サマージャンプ(J.G3),14,5,7,3.5,2,4,中村将之,61,障3390,良,3:44.9,1.7,3-3-2-2,104.0-37.4,13.3,478(0),メイショウブシドウ,420.0
15,2014/06/28,3東京7,雨,8,東京ジャンプS(J.G3),14,7,11,1.9,1,7,中村将之,61,障3110,稍,3:32.4,1.8,9-7-6-4,111.0-41.3,13.7,478(+14),メイショウヨウドウ,&nbsp;
16,2014/04/19,3中山7,晴,11,中山グランドジャンプ(J.G1),10,7,7,5.2,2,6,中村将之,63,障4250,良,4:52.8,2.1,2-2-2-2,106.0-40.1,13.8,464(-14),アポロマーベリック,&nbsp;
17,2014/03/15,1阪神5,晴,8,阪神スプリングJ(J.G2),12,4,4,1.8,1,2,高田潤,61,障3900,良,4:24.3,0.6,6-6-4-1,108.0-38.9,13.6,478(+8),ケイアイドウソジン,"1,612.8"
18,2013/10/12,4東京3,晴,8,東京ハイジャンプ(J.G2),11,3,3,1.8,1,1,高田潤,60,障3110,良,3:27.3,-0.3,3-3-1-1,104.0-38.1,13.3,470(+2),(バアゼルリバー),"4,048.3"
19,2013/09/14,4阪神3,晴,8,阪神ジャンプS(J.G3),14,4,5,3.9,2,1,高田潤,60,障3140,良,3:24.8,-0.3,3-3-3-3,103.0-39.2,13.0,468(+2),(テイエムハリアー),"2,851.1"
20,2013/07/27,2小倉1,晴,8,小倉サマージャンプ(J.G3),11,3,3,2.1,1,1,高田潤,60,障3390,良,3:45.4,-0.6,2-2-1-1,106.0-38.4,13.3,466(-2),(トウショウデザイア),"2,838.5"
21,2013/07/07,3中京4,晴,4,障害3歳以上OP,14,8,14,3.1,2,2,高田潤,60,障3300,良,3:38.7,0.7,1-1-1-1,107.0-40.7,13.3,468(-2),ハードダダンダン,480.0
22,2013/02/09,2京都5,晴,4,障害4歳以上OP,13,5,6,5.4,3,2,中村将之,59,障3170,良,3:33.8,0.1,1-1-1-1,107.0-39.5,13.5,470(+6),エアペイシェンス,480.0
23,2012/12/16,5阪神6,晴,4,障害3歳以上未勝利,14,5,8,1.7,1,1,中村将之,58,障2970,良,3:19.4,-0.8,1-1-1-1,106.0-38.9,13.4,464(-6),(テイエムオウショウ),700.0
24,2012/11/24,5京都7,曇,4,障害3歳以上未勝利,12,3,3,14.7,5,2,中村将之,58,障2910,稍,3:17.7,0.3,2-2-2-1,107.0-38.1,13.6,470(+18),アグネスミヌエット,280.0
25,2012/09/09,4阪神2,晴,8,3歳以上500万下,10,8,9,165.1,9,6,菱田裕二,51,芝2000,良,1:59.8,0.5,6-6-6-6,34.8-36.2,36.2,452(-6),エーシングングン,&nbsp;
26,2012/08/11,1札幌7,曇,3,3歳未勝利,16,5,9,299.2,15,6,菱田裕二,53,芝2000,良,2:03.0,0.5,7-6-8-10,36.5-36.1,36.0,458(+6),コーディリア,&nbsp;
27,2012/07/15,2函館6,曇,4,3歳未勝利,16,3,5,139.3,14,12,村田一誠,56,芝2000,良,2:04.5,1.0,16-16-13-8,36.3-36.8,36.7,452(-6),ダノンキャスケード,&nbsp;
28,2012/06/30,2函館1,晴,4,3歳未勝利,16,8,16,41.9,8,13,村田一誠,56,芝2000,良,2:04.9,1.6,5-6-5-6,35.8-36.4,37.3,458(+2),アドマイヤギャラン,&nbsp;
29,2012/06/16,1函館3,曇,4,3歳未勝利,16,4,8,103.8,13,6,村田一誠,56,芝1800,良,1:50.8,0.4,7-7-9-7,36.4-36.2,36.0,456(+2),マイネルアルティマ,&nbsp;
30,2012/05/13,1新潟4,晴,4,3歳未勝利,16,5,10,139.6,14,8,藤懸貴志,53,芝2400,良,2:29.9,1.6,8-7-2-2,34.4-36.2,37.8,454(+10),ローリングストーン,&nbsp;
31,2012/04/22,1福島6,曇,3,3歳未勝利,15,2,2,303.3,14,11,村田一誠,56,ダ1700,良,1:50.8,1.4,9-8-12-12,30.7-38.2,38.4,444(-10),セイウンブラボー,&nbsp;
32,2012/03/25,1中京8,晴,2,3歳未勝利,16,3,5,190.8,13,15,村田一誠,56,ダ1800,重,1:58.4,4.5,9-8-9-10,36.5-39.0,42.4,454(-2),マイネルアクロス,&nbsp;
33,2012/03/03,1中京1,晴,2,3歳未勝利,16,2,3,151.8,13,7,村田一誠,56,ダ1800,重,1:58.2,1.8,5-7-7-8,38.3-36.4,37.5,456(+2),ハッピーストーリー,&nbsp;
34,2012/02/05,1小倉8,曇,1,3歳未勝利,14,7,12,53.5,10,14,吉田隼人,56,ダ1000,良,1:02.7,1.9,14-14,34.5-37.9,37.8,454(0),ヒノクニリョジョウ,&nbsp;
35,2012/01/15,1小倉2,曇,5,3歳新馬,18,8,17,22.8,8,15,吉田隼人,56,芝1200,良,1:11.2,1.7,3-3,34.3-35.2,36.7,454(0),アーベントロート,&nbsp;
