,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2014/12/06,4中山1,晴,11,ステイヤーズS(G2),15,5,8,5.2,3,1,横山典弘,57,芝3600,良,3:47.8,-0.1,3-3-4-3,39.1-35.7,35.4,474(+6),(ファタモルガーナ),"6,112.0"
1,2014/11/09,5東京2,曇,11,アルゼンチン共和国杯(G2),18,2,4,10.6,7,9,横山典弘,58,芝2500,良,2:32.0,1.5,1-1-1-2,30.4-34.7,36.1,468(-10),フェイムゲーム,&nbsp;
2,2014/10/14,4京都3,曇,11,京都大賞典(G2),12,6,8,8.5,5,8,横山典弘,57,芝2400,良,2:25.0,0.8,4-4-4-4,36.3-35.1,34.4,478(-8),ラストインパクト,&nbsp;
3,2014/05/04,3京都4,晴,11,天皇賞(春)(G1),18,8,18,27.4,5,17,横山典弘,58,芝3200,良,3:17.3,2.2,9-9-8-14,36.9-34.8,36.1,486(-6),フェノーメノ,&nbsp;
4,2014/02/16,2京都6,晴,11,京都記念(G2),12,8,11,34.3,6,1,横山典弘,57,芝2200,稍,2:16.0,-0.1,1-1-1-2,38.3-34.2,34.1,492(+14),(トーセンラー),"6,085.4"
5,2013/12/22,5中山8,晴,10,有馬記念(G1),16,3,5,33.8,7,7,横山典弘,57,芝2500,良,2:34.3,2.0,6-8-11-10,30.3-36.7,38.1,478(+4),オルフェーヴル,&nbsp;
6,2013/11/30,5中山1,晴,11,ステイヤーズS(G2),13,4,4,3.0,1,1,横山典弘,56,芝3600,良,3:45.2,-0.6,5-5-5-5,36.5-36.8,35.4,474(+8),(ユニバーサルバンク),"6,092.4"
7,2013/11/03,5東京2,晴,11,アルゼンチン共和国杯(G2),18,6,11,23.5,9,6,横山典弘,56,芝2500,良,2:31.6,0.7,15-15-13-15,29.9-35.2,35.0,466(+4),アスカクリチャン,&nbsp;
8,2013/10/06,4京都2,晴,11,京都大賞典(G2),13,3,3,103.4,10,10,武幸四郎,56,芝2400,良,2:23.7,0.8,12-13-12-12,36.1-34.9,34.3,462(-16),ヒットザターゲット,&nbsp;
9,2013/05/26,2東京12,晴,12,目黒記念(G2),18,7,14,17.9,9,9,Ｃ．デム,57,芝2500,良,2:30.5,0.9,18-18-18-18,29.5-35.2,34.5,478(-10),ムスカテール,&nbsp;
10,2013/04/28,3京都4,晴,11,天皇賞(春)(G1),18,2,3,25.3,5,9,浜中俊,58,芝3200,良,3:15.9,1.7,18-18-16-14,36.5-36.3,37.0,488(-2),フェノーメノ,&nbsp;
