,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2018/12/22,5阪神7,曇,11,阪神C(G2),16,6,11,9.9,6,8,ボウマン,57,芝1400,稍,1:22.2,1.1,5-5,34.8-34.9,35.6,474(-2),ダイアナヘイロー,&nbsp;
1,2018/09/30,4中山9,雨,11,スプリンターズS(G1),16,8,16,13.3,5,10,戸崎圭太,57,芝1200,稍,1:09.0,0.7,13-14,33.0-35.3,34.7,476(-4),ファインニードル,&nbsp;
2,2018/06/03,3東京2,晴,11,安田記念(G1),16,5,9,14.6,8,9,田辺裕信,58,芝1600,良,1:32.1,0.8,15-15,34.2-34.5,33.7,480(+8),モズアスコット,&nbsp;
3,2018/03/25,2中京6,晴,11,高松宮記念(G1),18,3,6,2.3,1,8,Ｍ．デム,57,芝1200,良,1:08.9,0.4,17-17,33.3-35.2,33.7,472(-6),ファインニードル,&nbsp;
4,2018/02/25,1阪神2,曇,11,阪急杯(G3),18,3,6,3.8,2,3,川田将雅,58,芝1400,良,1:20.1,0.0,15-15,34.2-34.6,33.4,478(+6),ダイアナヘイロー,"1,009.0"
5,2017/11/19,5京都6,晴,11,マイルチャンピオンS(G1),18,4,7,5.0,3,8,Ｃ．デム,57,芝1600,稍,1:34.2,0.4,12-9,34.6-35.2,34.6,472(-2),ペルシアンナイト,&nbsp;
6,2017/10/01,4中山9,曇,11,スプリンターズS(G1),16,4,8,3.2,1,1,Ｍ．デム,57,芝1200,良,1:07.6,0.0,11-10,33.9-33.7,33.0,474(0),(レッツゴードンキ),"10,140.2"
7,2017/06/04,3東京2,晴,11,安田記念(G1),18,3,6,7.9,3,3,Ｍ．デム,58,芝1600,良,1:31.6,0.1,14-13,33.9-34.4,33.7,474(0),サトノアラジン,"2,655.2"
8,2017/05/13,2東京7,雨,11,京王杯スプリングC(G2),13,7,10,5.0,2,1,Ｍ．デム,58,芝1400,重,1:23.2,-0.1,8-9,36.4-34.2,33.7,474(+2),(クラレント),"5,993.8"
9,2017/03/26,2中京6,小雨,11,高松宮記念(G1),18,4,7,3.6,1,3,Ｍ．デム,57,芝1200,稍,1:09.0,0.3,8-6,33.8-34.9,34.6,472(+7),セイウンコウセイ,"2,554.0"
