,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2014/02/02,1東京2,晴,11,根岸S(G3),16,5,10,50.4,11,7,田辺裕信,58,ダ1400,良,1:23.7,0.3,14-12,35.3-36.1,35.4,516(0),ゴールスキー,&nbsp;
1,2013/12/01,5阪神2,晴,11,ジャパンカップダート(G1),16,8,16,192.4,16,8,ホワイト,57,ダ1800,良,1:51.4,1.0,15-14-10-8,36.8-36.6,37.0,516(+1),ベルシャザール,&nbsp;
2,2013/11/04,金沢,曇,9,JBCスプリント【指(G1),12,7,10,7.2,4,4,川田将雅,57,ダ1400,不,1:27.7,0.6,7-5-4-4,&nbsp;,37.8,515(+4),エスポワールシチー,540.0
3,2013/10/02,大井,晴,10,東京盃競走(G2),15,1,1,4.3,3,2,岩田康誠,58,ダ1200,不,1:11.7,0.7,7-6,34.4-36.6,36.6,511(+1),タイセイレジェンド,"1,225.0"
4,2013/06/26,大井,雨,11,帝王賞競走(G1),12,7,9,20.8,6,5,戸崎圭太,57,ダ2000,不,2:04.6,1.6,7-7-6-4,37.2-36.8,38.1,510(0),ホッコータルマエ,300.0
5,2013/05/29,浦和,曇,11,さきたま杯(G2),12,1,1,3.0,2,1,戸崎圭太,58,ダ1400,良,1:27.4,-0.1,12-10-7-2,36.6-38.4,37.6,510(+6),(セイクリムズン),"3,100.0"
6,2013/05/06,船橋,晴,11,かしわ記念(G1),11,3,3,11.4,4,4,戸崎圭太,57,ダ1600,良,1:38.3,0.5,5-5-6-5,36.2-37.6,37.3,504(0),ホッコータルマエ,600.0
7,2013/02/17,1東京8,晴,11,フェブラリーS(G1),16,7,14,8.4,4,7,岩田康誠,57,ダ1600,良,1:35.5,0.4,14-13,34.6-36.5,35.9,504(0),グレープブランデー,&nbsp;
8,2013/01/27,1東京2,晴,11,根岸S(G3),16,6,12,30.9,8,6,マクドノ,59,ダ1400,良,1:24.0,0.3,15-11,35.7-35.7,35.2,504(+6),メイショウマシュウ,&nbsp;
9,2012/11/05,川崎,曇,11,JBCクラシック(G1),13,8,12,6.9,4,5,岩田康誠,57,ダ2100,良,2:14.8,2.3,4-4-6-5,29.6-38.9,40.8,498(-10),ワンダーアキュート,400.0
10,2012/08/16,門別,晴,10,ブリーダーズゴールド(G2),6,4,4,1.6,1,2,岩田康誠,58,ダ2000,重,2:03.9,1.2,1-1-1-1,&nbsp;,39.1,508(+2),シビルウォー,640.0
11,2012/06/27,大井,晴,11,帝王賞競走(G1),13,6,8,3.7,3,3,岩田康誠,57,ダ2000,良,2:03.7,0.7,6-5-6-4,36.0-36.5,36.9,506(+2),ゴルトブリッツ,"1,200.0"
12,2012/05/02,船橋,雨,10,かしわ記念(G1),13,4,4,3.5,2,3,岩田康誠,57,ダ1600,重,1:37.4,0.9,6-6-4-3,35.4-37.0,36.9,504(0),エスポワールシチー,"1,200.0"
13,2012/02/19,1東京8,晴,11,フェブラリーS(G1),16,8,16,24.3,7,1,岩田康誠,57,ダ1600,良,1:35.4,-0.3,13-13,34.7-36.7,35.7,504(+2),(シルクフォーチュン),"9,748.6"
14,2012/01/29,1東京2,晴,11,根岸S(G3),16,6,11,9.7,5,3,岩田康誠,58,ダ1400,良,1:23.7,0.2,10-10,35.3-36.1,35.3,502(+6),シルクフォーチュン,888.1
15,2011/12/29,大井,晴,10,東京大賞典競走(G1),12,8,11,26.1,4,3,岩田康誠,57,ダ2000,良,2:02.2,0.4,2-2-2-3,35.5-38.2,38.4,496(-4),スマートファルコン,"1,400.0"
16,2011/12/04,6阪神2,晴,11,ジャパンカップダート(G1),16,3,5,28.7,7,12,四位洋文,57,ダ1800,良,1:51.6,1.0,16-16-7-6,35.8-37.4,37.9,500(+6),トランセンド,&nbsp;
17,2011/11/13,5東京4,晴,11,東京中日S杯武蔵野S(G3),16,6,11,15.3,5,7,ベリー,58,ダ1600,稍,1:35.8,0.6,14-12,35.4-36.0,35.5,494(+2),ナムラタイタン,&nbsp;
18,2011/07/17,2函館2,晴,11,マリーンS(OP),11,7,9,5.1,3,2,四位洋文,58,ダ1700,稍,1:43.5,0.4,9-8-3-3,28.9-37.6,37.2,492(-6),ランフォルセ,847.0
19,2011/07/02,1函館5,晴,11,大沼S(OP),13,7,11,2.2,1,7,四位洋文,58.5,ダ1700,良,1:45.1,0.9,6-4-5-5,29.8-37.4,37.9,498(+2),エーシンモアオバー,&nbsp;
20,2011/05/22,3京都10,曇,11,東海S(G2),14,5,9,6.5,4,4,福永祐一,58,ダ1900,不,1:54.3,0.6,6-7-2-2,30.0-35.3,35.8,496(+6),ワンダーアキュート,800.0
21,2011/04/10,2阪神6,晴,12,被災地支援マーチS(G3),16,4,7,12.0,7,1,四位洋文,58,ダ1800,稍,1:50.0,-0.4,12-8-4-4,36.1-36.1,35.6,490(-10),(ブラボーデイジー),"3,859.5"
22,2011/03/06,1阪神4,曇,10,仁川S(OP),14,6,10,7.4,4,3,リスポリ,56,ダ2000,良,2:04.3,0.6,3-3-3-4,35.3-37.1,37.4,500(+9),ワンダーアキュート,534.5
23,2011/01/26,川崎,晴,11,川崎記念[指定交流](G1),11,5,6,&nbsp;,&nbsp;,取,Ｕ．リス,57,ダ2100,良,&nbsp;,&nbsp;,&nbsp;,30.8-37.7,&nbsp;,計不,フリオーソ,&nbsp;
24,2010/10/11,盛岡,晴,10,マイルチャンピオンシ(G1),12,1,1,11.5,2,6,内田博幸,57,ダ1600,稍,1:36.6,1.8,7-7,&nbsp;,36.1,491(+1),オーロマイスター,&nbsp;
