,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2005/10/02,4中山8,晴,11,スプリンターズS(G1),16,5,9,26.3,8,10,大西直宏,57,芝1200,良,1:08.0,0.7,1-1,32.9-34.4,35.1,490(-2),サイレントウィットネス,&nbsp;
1,2005/08/21,3新潟4,晴,11,アイビスサマーD(G3),13,1,1,1.8,1,4,大西直宏,59,芝1000,良,0:54.5,0.5,3,32.4-32.3,32.7,492(-12),テイエムチュラサン,620.0
2,2005/03/27,1中京8,晴,11,高松宮記念(G1),18,7,13,7.1,3,4,大西直宏,57,芝1200,良,1:08.9,0.5,1-1,33.3-35.1,35.6,504(-8),アドマイヤマックス,"1,400.0"
3,2005/02/27,1阪神2,曇,11,阪急杯(G3),16,8,16,5.7,3,2,大西直宏,59,芝1200,良,1:08.5,0.0,1-1,33.7-34.8,34.8,512(-4),キーンランドスワン,"1,617.6"
4,2004/12/12,香港,晴,5,香港スプリント(G1),14,&nbsp;,3,&nbsp;,&nbsp;,14,大西直宏,57,芝1000,良,1:00.1,3.3,&nbsp;,&nbsp;,&nbsp;,516,サイレントウィットネス,&nbsp;
5,2004/10/03,4中山8,雨,11,スプリンターズS(G1),16,3,5,8.5,5,1,大西直宏,57,芝1200,不,1:09.9,-0.7,1-1,33.6-36.3,36.3,498(-2),(デュランダル),"9,736.0"
6,2004/08/22,3新潟4,晴,11,アイビスサマーD(G3),12,5,5,2.2,1,1,大西直宏,56,芝1000,良,0:53.9,-0.5,1,32.2-31.9,31.9,500(0),(タカオルビー),"4,343.4"
7,2004/07/04,1函館6,晴,11,函館スプリントS(G3),15,2,3,9.8,5,3,芹沢純一,56,芝1200,良,1:09.7,0.3,1-1,33.7-35.7,36.0,500(+6),シーイズトウショウ,"1,108.1"
8,2004/06/20,2福島2,曇,11,バーデンバーデンC(OP),16,7,13,10.7,5,2,大西直宏,56.5,芝1200,良,1:07.3,0.0,2-1,32.1-35.2,35.2,494(-10),ワンダーシアトル,969.8
9,2003/12/21,3中京6,晴,11,CBC賞(G2),16,1,2,14.9,5,10,小池隆生,57,芝1200,良,1:09.5,1.0,1-1,32.8-35.7,36.7,504(+4),シーイズトウショウ,&nbsp;
10,2003/11/30,5京都8,曇,11,アンドロメダS(OP),12,1,1,8.6,5,1,小池隆生,56,芝1200,不,1:10.3,-0.2,1-1,34.7-35.6,35.6,500(+8),(シーイズトウショウ),"2,427.3"
11,2003/10/26,3福島2,晴,11,福島民友C(OP),16,4,7,5.7,3,5,大西直宏,56,芝1200,良,1:07.6,0.2,1-1,32.8-34.6,34.8,492(0),アタゴタイショウ,240.0
12,2003/10/05,5中山8,晴,11,スプリンターズS(G1),15,5,9,76.9,11,13,村田一誠,57,芝1200,良,1:09.6,1.6,3-2,33.3-34.7,36.1,492(-6),デュランダル,&nbsp;
13,2003/09/14,4阪神2,晴,11,セントウルS(G3),13,7,11,64.9,7,12,武幸四郎,57,芝1200,良,1:09.4,1.6,1-1,33.4-34.4,36.0,498(-4),テンシノキセキ,&nbsp;
14,2002/10/26,4京都7,曇,11,毎日放送賞スワンS(G2),18,2,4,62.8,11,13,熊沢重文,57,芝1400,良,1:21.9,2.1,7-10,33.8-34.8,36.1,502(+6),ショウナンカンプ,&nbsp;
15,2002/10/06,2福島2,晴,11,福島民報杯(OP),16,4,8,3.0,1,3,大西直宏,57.5,芝1200,良,1:08.3,0.1,4-4,32.6-35.6,35.4,496(-4),スターエルドラード,605.1
16,2002/09/08,4阪神2,晴,11,セントウルS(G3),12,7,10,5.8,2,3,大西直宏,57,芝1200,良,1:07.8,0.7,1-1,33.1-34.0,34.7,500(+4),ビリーヴ,"1,106.1"
17,2002/08/18,3新潟4,晴,11,アイビスサマーD(G3),13,8,12,2.6,2,1,大西直宏,56,芝1000,良,0:53.7,-0.3,1,32.0-31.9,31.9,496(0),(ブレイクタイム),"4,347.6"
18,2002/08/04,2小倉8,晴,11,小倉日経OP(OP),11,3,3,1.5,1,3,熊沢重文,56,芝1200,良,1:08.3,0.2,1-1,33.3-34.8,35.0,496(+2),テンシノキセキ,603.7
19,2002/07/14,2新潟2,曇,11,NSTOP(OP),18,2,3,14.1,5,7,大西直宏,56,芝1400,良,1:19.6,0.6,1-1,33.1-34.9,35.5,494(0),マグナーテン,&nbsp;
20,2002/06/29,1福島5,晴,11,TUF杯(1600万下),16,1,2,4.1,1,1,大西直宏,58,芝1200,良,1:08.4,-0.4,1-1,33.0-35.4,35.4,494(+4),(テンザンデザート),"1,837.8"
21,2002/06/08,2中京7,晴,11,テレビ愛知OP(OP),18,3,6,40.9,10,13,武幸四郎,55,芝1200,良,1:09.9,1.3,9-10,33.5-35.1,35.4,490(0),ネイティヴハート,&nbsp;
22,2001/12/15,3中京7,曇,11,CBC賞(G2),15,3,5,4.9,2,9,河内洋,56,芝1200,良,1:10.2,1.1,1-1,33.4-35.7,36.8,490(+4),リキアイタイカン,&nbsp;
23,2001/11/25,5京都8,晴,11,アンドロメダS(OP),11,3,3,2.5,1,6,河内洋,55,芝1200,良,1:08.4,0.3,1-1,33.5-34.6,34.9,486(+6),テンシノキセキ,&nbsp;
24,2001/10/28,3福島2,雨,11,福島民友C(OP),14,8,14,3.6,1,2,芹沢純一,54,芝1200,良,1:08.5,0.4,1-1,32.8-35.3,35.7,480(-2),ユーワファルコン,971.2
25,2001/09/09,4阪神2,晴,11,セントウルS(G3),13,7,11,3.0,1,3,熊沢重文,55,芝1200,良,1:08.2,0.1,2-2,33.6-34.5,34.4,482(-4),テネシーガール,"1,106.7"
26,2001/08/19,2新潟4,晴,11,アイビスサマーD(G3),12,5,5,3.0,1,3,熊沢重文,53,芝1000,良,0:54.2,0.3,1,32.3-31.9,32.2,486(0),メジロダーリング,"1,106.8"
27,2001/07/22,2小倉4,晴,11,北九州短距離S(OP),10,1,1,3.5,3,1,熊沢重文,53,芝1200,良,1:07.9,-0.1,1-1,33.0-34.9,34.9,486(+2),(ノボリユキオー),"2,421.7"
28,2001/07/08,3阪神8,晴,10,菩提樹S(OP),11,8,11,6.5,5,4,熊沢重文,56,芝1600,良,1:34.5,0.9,1-1-1,35.3-34.7,35.6,484(0),メイショウラムセス,290.0
29,2001/06/10,2中京8,晴,11,中スポ賞ファルコンS(G3),17,1,2,2.7,1,3,熊沢重文,56,芝1200,良,1:09.1,0.2,1-1,33.3-35.6,35.8,484(-6),ルスナイクリスティ,"1,009.4"
30,2001/05/12,3京都7,晴,10,葵S(OP),16,3,5,2.0,1,1,熊沢重文,55,芝1200,良,1:07.4,-0.1,1-1,33.2-34.2,34.2,490(0),(レスレクシオン),"1,935.7"
31,2001/04/01,2阪神4,曇,10,マーガレットS(OP),14,6,9,8.8,5,2,熊沢重文,55,芝1400,良,1:21.2,0.1,1-1,34.4-35.0,35.1,490(+2),スティーマー,771.0
32,2001/01/28,2京都2,曇,10,バイオレットS(OP),13,7,11,3.3,1,10,熊沢重文,55,ダ1400,不,1:26.4,1.7,1-1,36.1-36.4,38.1,488(-4),マイネルエーレ,&nbsp;
33,2000/12/10,6中山4,曇,11,朝日杯3歳S(G1),16,8,15,26.5,8,10,小池隆生,54,芝1600,良,1:35.7,1.2,1-1-1,35.0-36.1,37.3,492(+4),メジロベイリー,&nbsp;
34,2000/11/25,5京都7,曇,9,かえで賞(500万下),11,6,8,3.6,2,1,熊沢重文,54,芝1200,良,1:08.9,-1.0,1-1,33.9-35.0,35.0,488(-4),(ラガーページェント),"1,029.4"
35,2000/11/05,5京都2,晴,4,3歳新馬,13,2,2,5.2,3,1,小池隆生,54,芝1200,良,1:09.5,-0.7,1-1,34.2-35.3,35.3,492(0),(キャピタルラック),600.0
