,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2007/01/13,1中山4,晴,11,ニューイヤーS(OP),15,8,16,28.1,10,11,吉田隼人,57,芝1600,良,1:34.4,1.0,5-4-3,35.1-35.5,36.1,480(+4),ダンスインザモア,&nbsp;
1,2006/12/16,5中山5,曇,11,ディセンバーS(OP),11,7,9,13.6,4,10,吉田隼人,58,芝1800,良,1:49.3,0.8,2-2-2-2,37.0-34.4,35.0,476(-4),イースター,&nbsp;
2,2006/11/26,5東京8,曇,9,キャピタルS(OP),14,4,5,16.9,4,5,吉田隼人,56,芝1600,良,1:35.4,0.4,3-3,36.2-35.0,34.5,480(+4),エアシェイディ,240.0
3,2006/10/28,4東京7,晴,11,東京中日S杯武蔵野S(G3),16,7,13,63.2,12,11,吉田隼人,57,ダ1600,良,1:36.7,1.4,3-3,35.2-36.3,37.4,476(+2),シーキングザベスト,&nbsp;
4,2006/09/10,4中山2,晴,11,京成杯オータムH(G3),15,5,10,18.0,9,5,吉田隼人,57.5,芝1600,良,1:32.3,0.3,8-8-5,34.3-35.3,34.9,474(-2),ステキシンスケクン,410.0
5,2006/07/23,2新潟4,曇,11,関越S(OP),15,5,9,6.1,3,3,柴田善臣,58,ダ1800,良,1:51.2,0.3,9-10-11-8,35.9-37.8,37.0,476(0),オーガストバイオ,604.5
6,2005/11/27,5東京8,晴,9,キャピタルS(OP),17,5,10,10.4,6,5,柴田善臣,57,芝1600,良,1:33.2,0.3,1-1,35.1-34.5,34.8,476(+2),オレハマッテルゼ,240.0
7,2005/10/29,4東京7,曇,11,東京中日S杯武蔵野S(G3),16,7,14,19.7,6,6,柴田善臣,57,ダ1600,良,1:36.7,1.5,5-7,34.5-37.7,37.9,474(+2),サンライズバッカス,&nbsp;
8,2005/10/02,4阪神8,曇,11,シリウスS(G3),14,5,8,5.4,2,3,柴田善臣,57.5,ダ1400,良,1:24.2,0.3,11-10,34.3-37.6,36.9,472(+2),ブルーコンコルド,987.4
9,2005/09/11,4中山2,雨,11,京成杯オータムH(G3),13,2,2,6.3,3,1,柴田善臣,57,芝1600,稍,1:33.3,0.0,4-5-5,34.4-36.1,35.5,470(-10),(ニシノシタン),"4,146.2"
10,2005/08/14,3新潟2,晴,11,関越S(OP),11,8,10,7.1,4,4,柴田善臣,57,ダ1800,良,1:52.5,0.0,1-2-2-2,35.5-38.4,38.3,480(+10),スターペスシンタ,360.0
11,2005/03/20,2中山8,曇,12,岡部幸雄騎手引退記念(OP),16,7,14,4.7,3,9,武豊,58,芝1600,良,1:34.4,0.8,10-10-10,35.4-34.4,34.5,470(-2),アルビレオ,&nbsp;
12,2004/11/21,5京都6,晴,11,マイルチャンピオンS(G1),16,7,13,67.6,13,10,後藤浩輝,57,芝1600,良,1:34.1,1.1,11-12,34.9-34.6,35.0,472(-6),デュランダル,&nbsp;
13,2004/10/23,4東京5,曇,11,富士S(G3),14,7,12,5.9,3,12,後藤浩輝,57,芝1600,良,1:34.2,1.0,10-7,34.9-34.9,35.3,478(+8),アドマイヤマックス,&nbsp;
14,2004/09/12,4中山2,晴,11,京成杯オータムH(G3),9,7,7,4.1,2,1,後藤浩輝,56,芝1600,良,1:32.8,0.0,2-1-1,35.7-34.0,34.0,470(+10),(シャイニンルビー),"4,335.0"
15,2004/06/06,3東京6,雨,11,安田記念(G1),18,8,17,82.3,15,7,後藤浩輝,58,芝1600,稍,1:33.0,0.4,13-11,33.7-35.1,34.7,460(-6),ツルマルボーイ,&nbsp;
16,2004/04/04,3中山4,雨,11,ダービー卿チャレンジ(G3),15,6,10,18.6,7,1,後藤浩輝,54,芝1600,良,1:33.4,0.0,9-9-5,34.2-36.5,35.8,466(-6),(マイネルソロモン),"4,356.0"
