,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2007/07/16,盛岡,晴,10,マーキュリーC(G3),14,4,6,12.6,4,5,北村宏司,59,ダ2000,良,2:06.0,2.0,4-5-5-4,&nbsp;,&nbsp;,497(-3),シャーベットトーン,300.0
1,2007/07/08,2福島8,晴,11,七夕賞(G3),16,3,6,23.9,10,14,北村宏司,56,芝2000,良,2:02.3,2.0,4-2-4-8,35.5-36.6,38.0,500(+3),サンバレンティン,&nbsp;
2,2007/05/30,浦和,雨,10,さきたま杯(G3),12,8,12,13.0,6,10,北村宏司,59,ダ1400,稍,1:27.4,1.3,6-4-6-7,35.3-38.0,39.0,497(-3),メイショウバトラー,&nbsp;
3,2007/05/06,2東京6,雨,10,オアシスS(OP),16,8,15,41.6,10,11,北村宏司,58,ダ1600,稍,1:37.0,0.7,5-4,35.4-36.6,37.0,500(0),イブロン,&nbsp;
4,2007/04/22,3京都2,小雨,11,アンタレスS(G3),16,6,11,45.3,10,12,川田将雅,58,ダ1800,良,1:52.4,2.5,5-6-6-6,35.6-36.2,38.1,500(0),ワイルドワンダー,&nbsp;
5,2006/05/31,浦和,晴,10,さきたま杯[指定交流(G3),12,5,6,10.6,6,3,北村宏司,59,ダ1400,良,1:26.5,0.0,4-3-1-1,36.0-37.8,37.7,500(+2),アグネスジェダイ,600.0
6,2005/06/29,大井,曇,9,帝王賞(G1),13,6,9,&nbsp;,6,2,内田博幸,57,ダ2000,重,2:03.7,0.2,4-4-4-3,35.0-38.3,38.2,498(+2),タイムパラドックス,"2,450.0"
7,2005/05/18,浦和,雨,10,さきたま杯(G3),11,4,4,&nbsp;,0,取,内田博幸,59,ダ1400,良,&nbsp;,&nbsp;,&nbsp;,35.2-37.6,&nbsp;,計不,ニホンピロサート,&nbsp;
8,2005/05/05,船橋,晴,10,かしわ記念(G1),10,4,4,&nbsp;,5,1,内田博幸,57,ダ1600,良,1:37.9,-0.2,3-6-3-4,35.9-37.8,37.5,496(+9),(タイムパラドックス),"6,000.0"
9,2005/03/02,名古屋,晴,10,名古屋大賞典(G3),12,8,12,&nbsp;,2,3,北村宏司,57,ダ1900,良,2:01.6,0.1,&nbsp;,&nbsp;,37.3,487(-5),クーリンガー,510.0
10,2005/02/20,1東京8,小雨,11,フェブラリーS(G1),15,1,1,191.4,14,7,北村宏司,57,ダ1600,不,1:35.3,0.6,3-2,34.2-36.9,36.5,492(-4),メイショウボーラー,&nbsp;
11,2005/01/29,1東京1,曇,11,根岸S(G3),16,3,5,149.7,14,4,北村宏司,57,ダ1400,良,1:24.3,1.3,10-8,35.0-35.7,36.3,496(-6),メイショウボーラー,590.0
12,2005/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),15,6,10,39.1,11,14,柴田善臣,56,芝2000,良,2:00.4,1.4,5-5-5-7,36.8-36.2,37.0,502(+2),クラフトワーク,&nbsp;
