,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2016/12/03,4中京1,晴,11,金鯱賞(G2),13,8,12,204.3,13,13,丹内祐次,56,芝2000,良,2:00.5,0.8,1-1-1-1,36.3-34.0,34.8,476(-6),ヤマカツエース,&nbsp;
1,2016/11/13,3福島4,晴,11,福島記念(G3),16,3,5,43.0,13,16,丹内祐次,57.5,芝2000,良,2:02.4,1.6,4-4-4-6,35.6-35.9,37.0,482(+12),マルターズアポジー,&nbsp;
2,2016/07/10,2福島4,晴,11,七夕賞(G3),16,1,1,46.7,14,4,柴田大知,57.5,芝2000,良,1:59.0,0.6,5-6-5-6,34.3-37.2,36.6,470(-2),アルバートドック,620.0
3,2016/05/29,2東京12,晴,12,目黒記念(G2),18,4,7,190.5,17,16,柴田大知,57.5,芝2500,良,2:32.5,1.9,5-8-10-13,29.7-34.9,35.9,472(-2),クリプトグラム,&nbsp;
4,2016/04/03,2阪神4,曇,11,産経大阪杯(G2),11,8,10,228.5,9,10,丹内祐次,56,芝2000,良,2:00.6,1.3,2-3-3-3,36.8-33.6,34.5,474(-20),アンビシャス,&nbsp;
5,2016/02/28,2中山2,晴,11,中山記念(G2),11,4,4,172.9,9,10,柴田大知,56,芝1800,良,1:47.7,1.8,2-2-3-5,36.5-34.9,36.3,494(+10),ドゥラメンテ,&nbsp;
6,2014/11/02,4東京9,晴,11,天皇賞(秋)(G1),18,8,18,91.2,13,11,柴田大知,58,芝2000,良,2:00.2,0.5,2-2-2,36.4-34.6,35.0,484(+4),スピルバーグ,&nbsp;
7,2014/09/28,3新潟6,晴,11,産経賞オールカマー(G2),18,6,11,7.2,2,1,戸崎圭太,56,芝2200,良,2:12.2,-0.1,2-2-2-2,35.4-35.0,34.8,480(+6),(ラキシス),"6,327.4"
8,2014/07/13,2福島4,曇,11,七夕賞(G3),16,4,7,3.1,1,3,柴田大知,58,芝2000,良,1:59.1,0.4,3-4-3-4,34.8-36.0,35.8,474(-6),メイショウナルト,"1,008.1"
9,2014/06/15,3東京4,晴,11,エプソムC(G3),17,3,5,11.2,4,2,川田将雅,57,芝1800,良,1:46.2,0.0,2-2-2,35.9-34.2,34.1,480(-4),ディサイファ,"1,618.0"
