,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2013/11/30,5中山1,晴,11,ステイヤーズS(G2),13,5,7,77.3,12,12,後藤浩輝,56,芝3600,良,3:48.5,3.3,10-10-11-10,36.5-36.8,37.8,472(-6),デスペラード,&nbsp;
1,2013/08/18,4函館2,小雨,11,札幌記念(G2),16,2,4,471.1,16,12,丸田恭介,57,芝2000,重,2:11.2,4.7,15-16-16-16,36.2-39.7,41.4,478(-2),トウケイヘイロー,&nbsp;
2,2013/07/14,2函館4,曇,11,函館記念(G3),16,4,7,135.4,14,9,丸田恭介,55,芝2000,良,2:00.3,1.7,14-14-15-14,34.9-35.7,36.2,480(-8),トウケイヘイロー,&nbsp;
3,2012/12/23,5中山8,晴,10,有馬記念(G1),16,3,5,144.1,16,15,田中勝春,57,芝2500,良,2:34.5,2.6,14-15-16-15,29.9-36.0,37.4,488(+8),ゴールドシップ,&nbsp;
4,2012/12/01,5中山1,晴,11,ステイヤーズS(G2),15,4,6,31.5,9,5,田中勝春,56,芝3600,良,3:47.3,0.8,7-8-9-7,38.1-36.9,37.1,480(+4),トウカイトリック,600.0
5,2012/10/28,4東京9,曇,11,天皇賞(秋)(G1),18,2,3,260.9,17,14,三浦皇成,58,芝2000,良,1:59.0,1.7,17-17-15,34.8-36.6,34.5,476(+4),エイシンフラッシュ,&nbsp;
6,2012/09/23,4中山7,雨,11,産経賞オールカマー(G2),16,7,14,182.9,14,13,吉田隼人,56,芝2200,重,2:17.9,2.4,13-9-5-6,36.3-36.0,38.1,472(-6),ナカヤマナイト,&nbsp;
7,2012/08/19,2札幌2,晴,11,札幌記念(G2),14,6,10,261.7,14,12,横山和生,57,芝2000,良,2:00.0,1.3,14-14-12-13,35.0-35.2,35.7,478(-6),フミノイマージン,&nbsp;
8,2012/07/15,2函館6,晴,11,函館記念(G3),16,3,6,56.6,13,10,丸山元気,56,芝2000,良,2:01.3,0.9,16-16-15-12,34.9-36.5,36.4,484(+8),トランスワープ,&nbsp;
9,2012/05/27,2東京12,晴,12,目黒記念(G2),18,7,13,114.2,14,16,吉田隼人,57,芝2500,良,2:32.3,1.7,11-10-10-10,29.4-34.8,35.6,476(-14),スマートロビン,&nbsp;
10,2012/05/06,1新潟2,曇,11,新潟大賞典(G3),15,8,16,50.0,12,14,高倉稜,57.5,芝2000,稍,2:00.3,1.3,14-14,35.3-35.9,36.3,490(+6),ヒットザターゲット,&nbsp;
11,2012/03/24,3中山1,曇,11,日経賞(G2),14,2,2,84.0,9,5,横山典弘,56,芝2500,重,2:38.7,1.3,5-7-5-6,31.0-37.8,36.9,484(-6),ネコパンチ,600.0
12,2012/01/22,1中山7,曇,11,アメリカジョッキーC(G2),11,2,2,43.1,6,7,三浦皇成,56,芝2200,不,2:19.2,1.9,8-8-7-8,37.3-36.3,37.5,490(+2),ルーラーシップ,&nbsp;
13,2012/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),16,4,7,50.9,12,12,後藤浩輝,58,芝2000,良,2:00.8,1.4,11-10-13-11,36.9-34.6,35.0,488(-10),フェデラリスト,&nbsp;
14,2011/01/23,1中山8,晴,11,アメリカジョッキーC(G2),11,2,2,7.8,3,3,後藤浩輝,58,芝2200,良,2:14.4,0.2,10-10-10-7,37.9-35.1,34.4,498(+4),トーセンジョーダン,"1,511.2"
15,2010/12/26,5中山8,晴,10,有馬記念(G1),15,1,2,59.9,12,8,後藤浩輝,57,芝2500,良,2:33.4,0.8,8-7-6-4,30.3-34.6,34.8,494(+2),ヴィクトワールピサ,&nbsp;
16,2010/12/04,5中山1,晴,11,ステイヤーズS(G2),15,4,7,4.6,3,3,後藤浩輝,58,芝3600,良,3:43.7,0.3,6-6-6-5,36.6-36.5,36.1,492(0),コスモヘレノス,"1,615.8"
17,2010/10/31,4東京8,曇,11,天皇賞(秋)(G1),18,7,14,43.8,11,5,後藤浩輝,58,芝2000,稍,1:58.9,0.7,11-10-10,35.3-34.9,34.7,492(+6),ブエナビスタ,"1,320.0"
18,2010/10/10,4東京2,晴,11,毎日王冠(G2),10,1,1,18.7,9,3,田中勝春,58,芝1800,稍,1:46.6,0.2,9-8-8,35.5-35.5,34.4,486(+4),アリゼオ,"1,611.0"
19,2010/06/27,3阪神4,晴,10,宝塚記念(G1),17,2,3,48.4,12,5,後藤浩輝,58,芝2200,稍,2:13.5,0.5,8-7-11-6,34.8-36.5,36.4,482(+6),ナカヤマフェスタ,"1,320.0"
