,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2010/05/30,3東京4,曇,12,目黒記念(G2),12,2,2,4.3,2,5,蛯名正義,58,芝2500,良,2:35.1,0.3,3-3-3-3,30.6-34.0,33.9,546(+6),コパノジングー,580.0
1,2009/06/28,3阪神4,晴,10,宝塚記念(G1),14,5,7,9.6,4,6,蛯名正義,58,芝2200,良,2:11.8,0.5,7-9-8-6,34.7-35.2,35.0,540(-2),ドリームジャーニー,&nbsp;
2,2009/05/03,3京都4,曇,10,天皇賞(春)(G1),18,2,4,7.5,4,2,蛯名正義,58,芝3200,良,3:14.4,0.0,8-6-7-4,36.4-35.1,34.8,542(-4),マイネルキッツ,"5,411.6"
3,2009/03/28,3中山1,晴,11,日経賞(G2),14,1,1,6.7,4,1,蛯名正義,57,芝2500,良,2:31.2,-0.1,4-4-4-3,29.5-35.3,34.9,546(-2),(マイネルキッツ),"6,500.8"
4,2009/01/25,1中山8,晴,11,アメリカジョッキーC(G2),13,2,2,5.1,3,6,武豊,57,芝2200,良,2:14.5,0.6,5-5-5-3,36.6-35.9,35.8,548(-6),ネヴァブション,&nbsp;
5,2008/12/28,5中山8,晴,10,有馬記念(G1),14,5,7,18.3,5,6,ペリエ,57,芝2500,良,2:32.2,0.7,11-11-10-9,30.0-36.4,36.4,554(+14),ダイワスカーレット,&nbsp;
6,2008/11/09,5東京2,曇,11,アルゼンチン共和国杯(G2),16,5,10,2.4,1,3,内田博幸,58,芝2500,良,2:31.0,0.2,6-6-6-6,30.0-36.1,33.6,540(-10),スクリーンヒーロー,"1,516.0"
7,2008/10/12,4京都2,曇,11,京都大賞典(G2),10,4,4,2.0,1,5,和田竜二,57,芝2400,良,2:27.1,0.2,8-8-10-8,35.3-34.5,34.0,550(+6),トーホウアラン,650.0
8,2008/06/29,3阪神4,小雨,10,宝塚記念(G1),14,3,4,7.7,3,10,和田竜二,58,芝2200,重,2:16.7,1.4,7-7-7-4,35.5-37.3,38.3,544(0),エイシンデピュティ,&nbsp;
9,2008/06/01,3東京4,晴,12,目黒記念(G2),18,8,17,2.1,1,2,和田竜二,58,芝2500,良,2:32.0,0.1,7-6-6-6,30.3-36.3,35.8,544(-2),ホクトスルタン,"2,338.4"
10,2008/04/26,2東京1,雨,11,メトロポリタンS(OP),15,7,12,3.6,1,1,和田竜二,57.5,芝2400,良,2:23.5,-1.0,5-5-5-5,35.7-35.6,34.3,546(+2),(ヒカリシャトル),"2,437.8"
11,2007/10/21,4京都7,晴,11,菊花賞(G1),18,6,12,11.4,6,2,和田竜二,57,芝3000,良,3:05.1,0.0,6-6-6-5,36.3-36.2,35.5,544(+2),アサクサキングス,"5,658.8"
12,2007/10/07,4京都2,曇,11,京都大賞典(G2),10,5,5,25.9,6,3,和田竜二,54,芝2400,良,2:25.1,0.3,5-5-5-4,36.3-34.0,33.8,542(+10),インティライミ,"1,610.8"
13,2007/02/25,1阪神2,晴,9,すみれS(OP),9,3,3,14.7,6,1,柴山雄一,56,芝2200,良,2:15.0,0.0,5-5-4-4,37.0-34.3,33.9,532(-16),(フィニステール),"1,925.2"
14,2007/01/14,1中山5,晴,11,京成杯(G3),12,2,2,35.6,9,3,柴山雄一,56,芝2000,良,2:02.0,0.4,7-7-10-7,37.6-35.0,34.5,548(+10),サンツェッペリン,"1,006.3"
15,2006/12/23,4中京7,晴,10,樅の木賞(500万下),14,4,6,16.8,7,1,松田大作,55,ダ1700,良,1:47.2,-0.5,7-7-4-3,29.7-38.5,38.4,538(-10),(ディアーウィッシュ),"1,036.4"
16,2006/12/09,3阪神3,曇,9,エリカ賞(500万下),12,5,5,35.1,6,7,小牧太,55,芝2000,良,2:02.9,0.8,7-7-8-9,35.7-34.7,34.7,548(-4),ダノンジュンコウ,&nbsp;
17,2006/11/11,3福島7,小雨,1,2歳未勝利,14,4,6,27.6,9,1,柴山雄一,55,芝1800,良,1:51.2,-0.4,8-7-5-5,35.9-36.7,36.1,552(-4),(バンブーソクラテス),500.0
18,2006/06/25,4京都4,雨,5,2歳新馬,18,7,15,14.0,6,11,横山典弘,54,芝1400,良,1:26.5,2.6,12-12,35.2-36.7,36.9,556(0),ブレイブボーイ,&nbsp;
