,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2011/12/10,5小倉5,曇,11,中日新聞杯(G3),18,7,14,31.6,7,10,川須栄彦,57.5,芝2000,稍,2:00.2,0.6,3-3-3-2,35.1-36.0,36.4,502(0),コスモファントム,&nbsp;
1,2011/10/30,4東京9,曇,11,天皇賞(秋)(G1),18,7,14,356.2,18,13,田中勝春,58,芝2000,良,1:58.2,2.1,15-15-16,34.3-35.8,35.4,502(-4),トーセンジョーダン,&nbsp;
2,2011/09/25,4中山6,晴,11,産経賞オールカマー(G2),9,8,9,15.9,5,9,田中勝春,58,芝2200,良,2:12.6,1.4,1-1-1-1,36.2-35.5,36.9,506(0),アーネストリー,&nbsp;
3,2011/07/10,3中山8,晴,11,七夕賞(G3),17,7,13,35.4,11,4,田中勝春,58,芝2000,良,2:00.9,0.4,3-3-3-2,35.8-35.4,35.7,506(0),イタリアンレッド,650.0
4,2011/05/08,1新潟6,晴,11,被災地支援新潟大賞典(G3),15,1,1,16.2,7,5,田中勝春,58,芝2000,良,1:58.9,0.5,1-1,35.6-35.1,35.6,506(+8),セイクリッドバレー,410.0
5,2011/03/20,2小倉8,雨,11,中京記念(G3),16,8,16,18.6,8,2,田中勝春,58,芝2000,稍,2:00.4,0.4,2-2-2-2,35.7-36.5,36.9,498(-6),ナリタクリスタル,"1,618.0"
6,2011/02/13,2京都6,晴,11,京都記念(G2),12,7,9,136.7,10,10,岩田康誠,58,芝2200,良,2:15.9,2.0,7-7-2-2,37.1-34.8,36.7,504(+2),トゥザグローリー,&nbsp;
7,2010/08/22,1札幌4,晴,9,札幌記念(G2),16,6,11,29.4,10,13,田中勝春,57,芝2000,良,2:00.6,1.2,7-8-8-8,34.6-35.6,36.3,502(-2),アーネストリー,&nbsp;
8,2010/07/25,2函館4,晴,9,函館記念(G3),16,3,5,8.3,4,10,田中勝春,58,芝2000,良,1:59.4,0.9,16-16-15-14,34.5-36.0,35.0,504(+4),マイネルスターリー,&nbsp;
