,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2002/02/17,2東京8,曇,11,フェブラリーS(G1),16,4,7,10.0,5,9,岡部幸雄,57,ダ1600,良,1:36.3,1.2,13-13,35.1-36.3,35.9,470(+7),アグネスデジタル,&nbsp;
1,2001/12/29,大井,曇,9,東京大賞典(G1),16,8,15,&nbsp;,1,10,横山典弘,56,ダ2000,良,2:07.0,1.8,12-14-11-16,36.8-38.8,39.3,463(-3),トーホウエンペラー,&nbsp;
2,2001/11/24,5東京7,晴,11,ジャパンカップダート(G1),16,4,8,6.0,3,2,横山典弘,57,ダ2100,良,2:07.0,1.1,13-12-11-8,30.3-35.8,35.8,466(+3),クロフネ,"5,298.4"
3,2001/10/08,盛岡,曇,10,マイルチャンピオンシ(G1),9,6,6,&nbsp;,2,5,岡部幸雄,56,ダ1600,良,1:38.8,1.1,7-7,&nbsp;,&nbsp;,463(-7),アグネスデジタル,600.0
4,2001/08/16,旭川,晴,10,ブリーダーズゴールド(G2),10,6,6,&nbsp;,1,1,岡部幸雄,57,ダ2300,良,2:29.5,-0.7,&nbsp;,&nbsp;,&nbsp;,470(+2),(ハギノハイグレイド),"5,000.0"
5,2001/02/18,1東京8,晴,11,フェブラリーS(G1),16,3,6,4.0,2,2,岡部幸雄,57,ダ1600,良,1:35.8,0.2,13-12,35.1-36.5,35.4,468(+8),ノボトゥルー,"3,900.8"
6,2000/11/25,6東京7,晴,11,ジャパンカップダート(G1),15,3,6,5.8,4,1,岡部幸雄,57,ダ2100,良,2:07.2,-0.6,11-10-7-3,28.9-38.5,37.6,460(-1),(サンフォードシチー),"13,348.6"
7,2000/10/09,盛岡,曇,10,マイルチャンピオンシ(G1),14,7,12,&nbsp;,4,2,岡部幸雄,56,ダ1600,良,1:39.0,0.7,9-9,&nbsp;,&nbsp;,461(-7),ゴールドティアラ,"2,100.0"
8,2000/08/15,旭川,雨,10,ブリーダーズゴールド(G2),13,2,2,&nbsp;,1,1,岡部幸雄,58,ダ2300,稍,2:32.5,-0.4,&nbsp;,&nbsp;,&nbsp;,468(+7),(ナリタホマレ),"5,000.0"
9,2000/06/22,大井,雨,9,帝王賞(G1),16,8,16,&nbsp;,3,5,武豊,57,ダ2000,良,2:06.3,0.7,16-16-11-10,34.5-39.1,39.3,461(+5),ファストフレンド,560.0
10,2000/02/20,1東京8,曇,11,フェブラリーS(G1),16,7,14,7.1,4,1,ペリエ,57,ダ1600,良,1:35.6,-0.1,16-16,33.7-37.9,35.9,456(-18),(ゴールドティアラ),"9,740.2"
11,2000/01/23,1京都8,雨,11,平安S(G3),16,3,5,7.3,3,5,河内洋,58,ダ1800,不,1:50.5,0.7,16-15-14-13,35.3-37.4,36.6,474(+14),オースミジェット,420.0
12,1999/12/15,浦和,晴,10,浦和記念(G2),9,5,5,&nbsp;,2,2,菊沢隆仁,55,ダ2000,良,2:05.2,0.1,6-4-4-3,&nbsp;,&nbsp;,460(-6),インテリパワー,"1,575.0"
13,1999/12/05,3小倉4,曇,11,東海TVウインターS(G2),12,1,1,2.7,1,2,菊沢隆仁,57,ダ2400,良,2:33.8,0.2,11-10-2-2,37.0-37.5,37.5,466(-4),マイターン,"2,326.8"
14,1999/11/20,5京都5,晴,11,トパーズS(OP),9,6,6,3.9,3,3,菊沢隆仁,58.5,ダ1800,良,1:51.9,0.3,6-6-8-6,37.1-36.5,36.4,470(+12),ワールドクリーク,603.6
15,1999/10/11,盛岡,曇,10,南部杯(G1),12,1,1,&nbsp;,3,3,菊沢隆仁,56,ダ1600,良,1:39.1,0.7,&nbsp;,&nbsp;,&nbsp;,458(0),ニホンピロジュピタ,"1,020.0"
16,1999/04/17,2阪神7,曇,11,プロキオンS(G3),16,6,12,28.8,10,3,菊沢隆仁,57,ダ1400,良,1:23.8,0.6,15-16,33.6-37.8,36.7,458(+10),タヤスケーポイント,"1,108.9"
17,1998/12/14,水沢,曇,9,ダービーグランプリ(G1),10,5,5,&nbsp;,1,2,武豊,56,ダ2000,不,2:07.9,0.1,&nbsp;,&nbsp;,&nbsp;,448(-2),ナリタホマレ,"2,400.0"
