,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2002/12/29,大井,晴,9,東京大賞典(G1),16,4,7,&nbsp;,4,8,小林俊彦,56,ダ2000,良,2:07.3,1.7,12-11-8-7,37.1-38.3,39.1,495(+1),ゴールドアリュール,&nbsp;
1,2002/11/23,4中山7,曇,11,ジャパンカップダート(G1),16,2,4,9.7,3,6,菅原勲,57,ダ1800,良,1:52.7,0.5,11-9-6-5,36.8-38.6,38.7,494(-2),イーグルカフェ,&nbsp;
2,2002/10/14,盛岡,晴,10,マイルチャンピオンシ(G1),14,6,10,&nbsp;,2,1,菅原勲,56,ダ1600,良,1:38.7,-0.2,6-1,&nbsp;,&nbsp;,496(-7),(バンケーティング),"6,000.0"
3,2002/09/15,水沢,曇,10,青藍賞(G),9,1,1,&nbsp;,1,1,菅原勲,56,ダ1600,良,1:42.7,-0.2,4-4-3-1,&nbsp;,&nbsp;,503(-15),(トーヨーデヘア),800.0
4,2002/08/15,旭川,晴,10,ブリーダーズゴールド(G2),14,1,1,&nbsp;,1,3,菅原勲,57,ダ2300,良,2:32.1,1.9,&nbsp;,&nbsp;,&nbsp;,518(+15),アルアラン,800.0
5,2002/06/19,大井,晴,9,帝王賞(G1),15,5,9,&nbsp;,2,5,菅原勲,57,ダ2000,稍,2:04.5,0.8,10-10-7-7,35.9-37.8,38.1,503(+1),カネツフルーヴ,400.0
6,2002/03/21,名古屋,曇,10,名古屋大賞典(G3),12,1,1,&nbsp;,1,1,菅原勲,58,ダ1900,良,2:01.9,-0.1,&nbsp;,&nbsp;,&nbsp;,502(-4),(マイネルブライアン),"3,000.0"
7,2002/02/17,2東京8,曇,11,フェブラリーS(G1),16,4,8,10.2,6,5,菅原勲,57,ダ1600,良,1:35.6,0.5,5-5,35.1-36.3,36.3,506(+2),アグネスデジタル,940.0
8,2001/12/29,大井,曇,9,東京大賞典(G1),16,3,5,&nbsp;,3,1,菅原勲,57,ダ2000,良,2:05.2,-0.1,7-5-5-5,36.8-38.8,38.3,504(-1),(リージェントブラフ),"8,000.0"
9,2001/12/05,浦和,曇,10,彩の国浦和記念(G2),9,4,4,&nbsp;,2,2,菅原勲,56,ダ2000,稍,2:06.9,0.3,3-4-2-2,36.6-39.1,39.3,505(-5),レイズスズラン,"1,575.0"
10,2001/11/07,新潟(地),曇,10,朱鷺大賞典(G3),12,6,8,&nbsp;,1,1,菅原勲,56,ダ1800,稍,1:50.4,-0.1,&nbsp;,&nbsp;,&nbsp;,510(+4),(エビスヤマト),"3,000.0"
11,2001/10/08,盛岡,曇,10,マイルチャンピオンシ(G1),9,1,1,&nbsp;,5,2,村上忍,56,ダ1600,良,1:37.8,0.1,4-4,&nbsp;,&nbsp;,506(+7),アグネスデジタル,"1,800.0"
12,2001/09/16,水沢,曇,10,青藍賞(G),11,5,5,&nbsp;,1,1,村上忍,56,ダ1600,不,1:40.3,-0.1,7-7-3-1,&nbsp;,&nbsp;,499(-11),(メイセイユウシャ),"1,000.0"
13,2001/09/01,2札幌1,晴,11,エルムS(G3),13,5,7,8.6,4,2,菅原勲,56,ダ1700,良,1:44.1,0.7,6-6-7-7,29.8-38.0,38.0,510(-2),エンゲルグレーセ,"1,713.4"
14,2001/07/20,盛岡,晴,10,マーキュリーC(G3),13,4,4,&nbsp;,2,3,村上忍,56,ダ2000,良,2:05.8,0.5,4-3-2-1,&nbsp;,&nbsp;,512(-7),ミラクルオペラ,510.0
15,2001/06/26,大井,晴,9,帝王賞(G1),13,8,12,&nbsp;,9,5,村上忍,57,ダ2000,良,2:05.4,1.0,3-4-1-6,36.1-38.3,39.3,519(+10),マキバスナイパー,400.0
16,2001/05/13,水沢,晴,9,シアンモア記念(G),8,2,2,&nbsp;,1,1,村上忍,56,ダ1600,良,1:40.4,-0.6,3-3-2-1,&nbsp;,&nbsp;,509(-1),(バンチャンプ),"1,200.0"
17,2001/04/30,水沢,晴,10,赤松杯(OP),9,4,4,&nbsp;,1,1,村上忍,54,ダ1900,良,2:04.3,-0.1,&nbsp;,&nbsp;,&nbsp;,510(+1),(インターフラッグ),400.0
18,2000/12/31,水沢,曇,9,桐花賞(G),12,1,1,&nbsp;,2,1,村上忍,57,ダ2000,不,2:08.7,-0.2,5-3-1-1,&nbsp;,&nbsp;,509(0),(マジックゲーム),"1,500.0"
19,2000/12/17,水沢,晴,9,トウケイニセイ記念(G),12,8,11,&nbsp;,2,2,村上忍,56,ダ1600,不,1:40.3,0.2,7-7-3-2,&nbsp;,&nbsp;,509(+4),ハイフレンドピュア,210.0
20,2000/11/23,水沢,晴,10,雪椿賞,9,5,5,&nbsp;,1,1,村上忍,55,ダ1600,重,1:41.6,-0.7,&nbsp;,&nbsp;,&nbsp;,505(-2),(アンダーパーク),200.0
21,2000/11/13,盛岡,曇,10,さざんか賞,12,7,9,&nbsp;,1,1,村松学,54,ダ1600,良,1:39.5,-0.6,&nbsp;,&nbsp;,&nbsp;,507(-4),(カネサイジョオー),200.0
22,2000/08/21,盛岡,曇,8,フレンドリーC,13,4,5,&nbsp;,3,2,村上忍,55,ダ1600,良,1:40.2,0.0,5-3,&nbsp;,&nbsp;,511(+6),メイセイユウシャ,75.0
23,2000/07/31,盛岡,晴,10,東京カップけやき賞,11,8,12,&nbsp;,1,4,村上忍,55,ダ1800,良,1:55.9,1.5,4-4-4-3,&nbsp;,&nbsp;,505(-11),ウインマーベラス,130.0
