,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2017/11/26,5東京8,晴,11,ジャパンC(G1),17,8,15,280.8,15,16,横山典弘,57,芝2400,良,2:25.7,2.0,2-4-4-4,36.3-35.1,36.7,490(-4),シュヴァルグラン,&nbsp;
1,2017/10/29,4東京9,雨,11,天皇賞(秋)(G1),18,8,17,135.5,16,17,横山典弘,58,芝2000,不,2:16.3,8.0,11-14-18,38.6-38.7,45.0,494(+2),キタサンブラック,&nbsp;
2,2017/10/08,4東京2,曇,11,毎日王冠(G2),12,7,10,105.8,10,7,横山典弘,57,芝1800,良,1:46.0,0.4,7-8-8,35.6-33.5,33.0,492(-4),リアルスティール,&nbsp;
3,2017/07/23,3中京8,曇,11,トヨタ賞中京記念(G3),16,4,7,11.5,7,10,横山典弘,58,芝1600,良,1:34.3,1.1,15-15-16,34.7-34.8,34.3,496(+10),ウインガニオン,&nbsp;
4,2017/05/28,2東京12,晴,12,目黒記念(G2),18,7,15,18.5,7,10,横山典弘,58,芝2500,良,2:31.8,0.9,18-18-18-18,29.4-35.1,34.0,486(-10),フェイムゲーム,&nbsp;
5,2017/04/30,3京都4,晴,11,天皇賞(春)(G1),17,7,14,113.9,11,11,和田竜二,58,芝3200,良,3:14.1,1.6,3-3-3-5,35.6-35.5,36.6,496(0),キタサンブラック,&nbsp;
6,2017/03/19,1阪神8,晴,11,阪神大賞典(G2),10,7,7,19.6,3,7,武豊,57,芝3000,良,3:05.0,2.4,6-6-6-7,36.2-35.8,37.7,496(-4),サトノダイヤモンド,&nbsp;
7,2017/01/22,1中山7,晴,11,アメリカジョッキーC(G2),17,4,7,12.5,6,5,田辺裕信,57,芝2200,良,2:12.5,0.6,10-11-13-12,35.8-36.3,36.0,500(+4),タンタアレグリア,620.0
8,2016/11/27,5東京8,小雨,11,ジャパンC(G1),17,4,7,108.4,14,8,田辺裕信,57,芝2400,良,2:26.6,0.8,2-2-2-2,37.2-34.7,35.3,496(-12),キタサンブラック,&nbsp;
9,2016/11/06,5東京2,晴,11,アルゼンチン共和国杯(G2),15,2,3,16.5,7,8,柴山雄一,58,芝2500,良,2:34.0,0.6,6-8-8-8,31.5-34.2,34.2,508(+8),シュヴァルグラン,&nbsp;
10,2016/09/25,4中山6,曇,11,産経賞オールカマー(G2),12,8,11,18.8,5,7,内田博幸,57,芝2200,良,2:12.3,0.4,10-10-10-10,35.4-35.4,34.4,500(+8),ゴールドアクター,&nbsp;
11,2016/06/26,3阪神8,晴,11,宝塚記念(G1),17,2,4,85.4,13,14,田辺裕信,58,芝2200,稍,2:14.8,2.0,2-2-2-3,34.7-36.8,38.6,492(0),マリアライト,&nbsp;
