,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2006/07/17,盛岡,曇,10,マーキュリーC(G3),14,2,2,46.6,8,11,小野次郎,57,ダ2000,良,2:10.0,3.0,14-13-14-13,&nbsp;,&nbsp;,523(+5),クーリンガー,&nbsp;
1,2006/06/10,3東京7,曇,11,ブリリアントS(OP),10,1,1,85.7,10,9,小野次郎,57,ダ2100,稍,2:12.8,3.1,5-6-6-7,30.4-38.6,38.9,518(0),サイレントディール,&nbsp;
2,2006/05/21,2中京2,晴,11,東海S(G2),13,6,9,317.5,13,12,内田浩一,57,ダ2300,良,2:28.4,4.8,11-11-12-13,30.4-37.4,40.3,518(-4),ハードクリスタル,&nbsp;
3,2005/08/14,3新潟2,晴,11,関越S(OP),11,8,11,15.3,7,7,小野次郎,57,ダ1800,良,1:53.3,0.8,3-4-4-6,35.5-38.4,38.8,522(-3),スターペスシンタ,&nbsp;
4,2005/07/18,盛岡,曇,10,マーキュリーC(G3),14,7,11,&nbsp;,5,3,小野次郎,57,ダ2000,良,2:07.0,1.2,3-3-3-6,&nbsp;,&nbsp;,525(+9),ピットファイター,510.0
5,2005/06/11,3東京7,曇,11,ブリリアントS(OP),16,5,10,124.8,15,13,小野次郎,57.5,ダ2100,良,2:13.1,3.3,13-14-12-16,29.5-37.8,39.4,516(0),テンジンムサシ,&nbsp;
6,2004/12/23,名古屋,晴,10,名古屋グランプリ(G2),12,4,4,&nbsp;,5,2,和田竜二,56,ダ2500,良,2:44.6,0.1,&nbsp;,&nbsp;,&nbsp;,516(+10),ワイルドソルジャー,"1,400.0"
7,2004/11/28,5東京8,晴,10,ジャパンカップダート(G1),16,2,3,231.5,16,9,小野次郎,57,ダ2100,良,2:11.4,2.7,11-13-16-14,29.7-37.6,38.8,506(-12),タイムパラドックス,&nbsp;
8,2004/10/12,金沢,曇,9,白山大賞典(G3),12,2,2,&nbsp;,6,7,和田竜二,57,ダ2100,稍,2:17.9,3.5,8-10-5-6,&nbsp;,&nbsp;,518(+5),タイムパラドックス,&nbsp;
9,2004/09/23,船橋,曇,10,日本テレビ盃(G2),10,1,1,&nbsp;,6,6,小野次郎,56,ダ1800,不,1:51.5,1.8,7-7-7-6,36.3-36.0,37.0,513(-1),ナイキアディライト,&nbsp;
10,2004/07/19,盛岡,曇,10,マーキュリーC(G3),13,1,1,&nbsp;,4,1,小野次郎,57,ダ2000,良,2:05.8,0.0,5-4-2-3,&nbsp;,&nbsp;,514(0),(クーリンガー),"3,000.0"
11,2004/06/12,3東京7,曇,11,ブリリアントS(OP),14,5,8,60.9,11,5,小野次郎,57.5,ダ2100,稍,2:09.5,0.4,7-7-5-5,31.0-36.3,36.3,514(-2),メイショウキオウ,240.0
12,2004/05/23,2中京2,雨,11,東海S(G2),16,8,16,119.0,14,9,和田竜二,57,ダ2300,良,2:25.9,2.2,7-7-7-8,29.1-37.7,38.8,516(-1),アンドゥオール,&nbsp;
13,2004/04/29,笠松,晴,10,オグリキャップ記念(G2),9,6,6,&nbsp;,6,4,和田竜二,56,ダ2500,良,2:43.2,2.2,4-4-4-4,&nbsp;,&nbsp;,517(+5),ミツアキタービン,480.0
14,2003/12/07,3中京2,晴,11,春待月S(OP),10,7,8,9.4,4,7,和田竜二,58,ダ2300,良,2:27.8,1.6,3-3-5-5,31.1-38.4,39.8,512(+6),ホーマンベルウィン,&nbsp;
15,2003/11/20,浦和,雨,10,彩の国浦和記念(G2),11,7,9,&nbsp;,5,5,後藤浩輝,56,ダ2000,稍,2:07.4,1.8,6-6-6-8,37.1-37.9,39.3,506(-13),プリエミネンス,200.0
16,2003/10/14,金沢,曇,10,白山大賞典(G3),11,5,5,&nbsp;,4,5,大西直宏,57,ダ2100,重,2:16.6,2.0,9-9-8-7,&nbsp;,&nbsp;,519(+12),イングランディーレ,270.0
17,2003/09/15,船橋,晴,10,日本テレビ盃(G2),14,7,11,&nbsp;,6,4,大西直宏,56,ダ1800,良,1:52.4,1.0,11-11-9-9,34.8-37.9,38.0,507(-3),スターキングマン,400.0
18,2003/08/10,2新潟8,晴,10,関越S(OP),7,1,1,9.6,5,1,大西直宏,57,ダ1800,良,1:51.6,-0.2,4-4-3-3,35.9-37.7,37.3,510(+2),(クーリンガー),"2,419.6"
19,2003/07/27,2小倉4,晴,11,KBC杯(OP),12,7,10,42.9,7,7,和田竜二,59,ダ1700,良,1:45.9,2.0,4-5-5-5,30.2-37.0,38.4,508(+12),インタータイヨウ,&nbsp;
20,2003/06/25,大井,曇,9,帝王賞(G1),15,3,5,&nbsp;,13,9,和田竜二,57,ダ2000,不,2:07.8,3.2,8-9-7-10,37.6-37.8,39.9,496(-10),ネームヴァリュー,&nbsp;
21,2002/12/23,名古屋,晴,10,名古屋グランプリ(G2),12,7,10,&nbsp;,2,10,小野次郎,55,ダ2500,重,2:44.7,2.6,&nbsp;,&nbsp;,&nbsp;,506(+6),アッパレアッパレ,&nbsp;
22,2002/11/28,浦和,晴,9,彩の国浦和記念(G2),11,5,5,&nbsp;,1,4,和田竜二,55,ダ2000,良,2:07.1,1.2,7-7-6-5,36.8-39.6,39.9,500(-11),マキバスナイパー,400.0
23,2002/10/14,金沢,晴,9,白山大賞典(G3),10,4,4,&nbsp;,3,1,和田竜二,56,ダ2100,良,2:14.5,-1.2,4-7-1-1,&nbsp;,&nbsp;,511(+10),(ミツアキサイレンス),"3,000.0"
24,2002/10/01,上山,雨,10,さくらんぼ記念(G3),12,6,8,&nbsp;,1,2,武豊,56,ダ1800,重,1:54.2,1.7,8-8-4-3,&nbsp;,&nbsp;,501(-3),ロングカイソウ,"1,020.0"
25,2002/08/04,2新潟8,晴,11,関越S(OP),13,8,13,7.0,3,3,大西直宏,58,ダ1800,良,1:51.8,0.1,3-3-3-2,36.0-38.7,38.3,504(-4),キミモール,604.3
26,2002/07/22,盛岡,曇,10,マーキュリーC(G3),14,6,9,&nbsp;,4,2,小野次郎,56,ダ2000,重,2:07.8,1.4,5-10-10-11,&nbsp;,&nbsp;,508(+2),プリエミネンス,900.0
27,2002/06/30,3阪神6,小雨,10,灘S(OP),7,4,4,3.9,3,3,和田竜二,58,ダ1800,稍,1:51.1,0.2,4-5-4-4,37.6-35.8,35.5,506(+6),ホーマンスピリット,602.8
28,2002/06/08,4東京7,晴,11,オーロC(OP),11,5,5,3.6,1,1,小野次郎,57,ダ2100,良,2:10.2,-0.1,6-6-6-6,30.2-37.2,36.8,500(-8),(チゴイネルワイゼン),"2,427.3"
