,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2014/11/14,笠松,晴,11,紅葉短距離特別,9,6,6,3.4,2,中,丸野勝虎,58,ダ1400,良,&nbsp;,&nbsp;,8,&nbsp;,&nbsp;,556(+4),エーシンサンダー,&nbsp;
1,2014/10/10,名古屋,晴,11,トルマリンOP,10,8,10,5.7,3,8,丸野勝虎,57,ダ1400,良,1:30.6,1.3,3-3-3,&nbsp;,41.6,552(-15),クリスタルボーイ,&nbsp;
2,2014/04/29,名古屋,雨,11,かきつばた記念(G3),12,1,1,27.3,3,10,柴山雄一,54,ダ1400,不,1:29.0,1.8,8-10-9,&nbsp;,38.2,567(+6),タガノジンガロ,&nbsp;
3,2014/03/18,高知,曇,4,黒船賞[指定交流](G3),12,3,3,27.2,4,3,柴山雄一,56,ダ1400,重,1:28.4,0.8,8-8-8-5,&nbsp;,37.6,561(-12),セイクリムズン,270.0
4,2013/12/28,園田,晴,10,兵庫ゴールドトロフィ(G3),11,6,6,47.0,5,3,柴山雄一,57,ダ1400,重,1:26.8,1.3,9-9-8-6,&nbsp;,38.0,573(+8),ドリームバレンチノ,252.0
5,2013/11/20,浦和,晴,10,浦和記念(G2),10,5,5,45.0,4,5,柴山雄一,56,ダ2000,良,2:10.7,3.1,6-7-6-6,36.9-38.7,40.8,565(+18),ランフォルセ,175.0
6,2013/10/14,盛岡,晴,11,マイルチャンピオンシ(G1),13,4,4,189.7,6,6,柴山雄一,57,ダ1600,良,1:36.8,1.7,9-8,&nbsp;,35.6,547(-10),エスポワールシチー,&nbsp;
7,2013/09/23,船橋,曇,11,日本テレビ盃(G2),12,5,5,69.8,5,4,柴山雄一,56,ダ1800,良,1:51.9,1.6,6-6-5-5,34.5-37.2,38.0,557(-2),ワンダーアキュート,320.0
8,2013/09/12,浦和,晴,11,オーバルスプリント(G3),12,7,9,26.8,5,6,柴山雄一,54,ダ1400,良,1:28.0,1.1,6-7-6-6,36.2-38.0,38.4,559(-6),セイントメモリー,&nbsp;
9,2013/08/13,佐賀,曇,9,サマーチャンピオン(G3),11,5,5,13.9,4,5,柴山雄一,57.5,ダ1400,良,1:27.9,0.9,7-8-6-6,&nbsp;,37.3,565(+6),エーシンウェズン,84.0
10,2013/05/29,浦和,曇,11,さきたま杯(G2),12,8,12,17.4,4,4,柴山雄一,56,ダ1400,良,1:28.2,0.8,8-6-6-6,36.6-38.4,38.7,559(-11),テスタマッタ,310.0
11,2013/04/29,名古屋,曇,10,かきつばた記念(G3),11,2,2,7.5,4,4,柴山雄一,54,ダ1400,良,1:26.9,0.5,3-5-3,&nbsp;,37.2,570(+9),ティアップワイルド,126.0
12,2013/03/19,高知,晴,4,黒船賞[指定交流](G3),12,7,10,11.8,4,2,柴山雄一,56,ダ1400,不,1:27.4,0.1,7-7-5-5,&nbsp;,38.0,561(-5),セイクリムズン,485.0
13,2013/01/27,1東京2,晴,11,根岸S(G3),16,8,16,103.2,15,12,柴山雄一,56,ダ1400,良,1:24.7,1.0,2-3,35.7-35.7,36.4,566(+2),メイショウマシュウ,&nbsp;
14,2012/12/26,園田,晴,10,兵庫ゴールドトロフィ(G3),12,6,7,8.1,4,2,柴山雄一,57.5,ダ1400,稍,1:27.0,0.6,4-5-6-6,&nbsp;,37.3,564(-4),ティアップワイルド,525.0
15,2012/11/05,川崎,曇,10,JBCスプリント(G1),11,1,1,17.2,5,5,柴山雄一,57,ダ1400,良,1:28.1,1.5,8-8-4-6,36.7-38.6,39.6,568(+10),タイセイレジェンド,300.0
16,2012/10/08,盛岡,晴,11,マイルチャンピオンシ(G1),13,4,6,62.2,6,2,柴山雄一,57,ダ1600,良,1:36.5,0.6,4-2,&nbsp;,35.8,558(+2),エスポワールシチー,"1,035.0"
17,2012/09/26,船橋,晴,10,日本テレビ盃(G2),12,6,7,24.8,5,4,柴山雄一,56,ダ1800,重,1:52.0,0.6,4-4-4-4,35.8-37.5,37.8,556(-2),ソリタリーキング,320.0
18,2012/09/13,浦和,晴,11,オーバルスプリント(G),12,7,10,3.6,1,4,柴山雄一,54,ダ1400,良,1:28.5,0.5,6-6-6-7,35.3-40.1,39.3,558(-3),アースサウンド,210.0
19,2012/05/30,浦和,曇,11,さきたま杯(G2),11,8,12,&nbsp;,&nbsp;,除,柴山雄一,56,ダ1400,良,&nbsp;,&nbsp;,&nbsp;,36.5-37.1,&nbsp;,560(-1),セイクリムズン,&nbsp;
20,2012/05/04,名古屋,晴,11,かきつばた記念(G3),12,7,9,5.8,2,2,柴山雄一,54,ダ1400,良,1:26.5,0.4,9-7-5,&nbsp;,37.6,561(+2),セイクリムズン,546.0
21,2012/04/18,大井,曇,11,東京スプリント競走(G3),16,7,14,15.9,6,6,柴山雄一,56,ダ1200,良,1:11.3,0.8,8-9,34.6-35.9,36.3,559(+1),セイクリムズン,&nbsp;
22,2012/03/20,高知,曇,6,黒船賞[指定交流](G3),12,5,5,19.6,4,3,柴山雄一,56,ダ1400,不,1:28.4,0.0,6-7-6-5,&nbsp;,38.4,558(-10),セイクリムズン,270.0
