,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2017/12/20,浦和,晴,10,ゴールドC(G),12,7,10,4.8,3,1,吉原寛人,58,ダ1400,稍,1:27.8,0.0,2-2-2-1,36.6-38.3,38.1,508(+10),(ケイアイレオーネ),"2,100.0"
1,2017/03/08,大井,晴,11,フジノウェーブ記念競(G),15,5,10,1.4,1,10,吉原寛人,59,ダ1400,稍,1:28.3,1.8,2-1-1,35.9-38.5,40.3,498(-14),ケイアイレオーネ,&nbsp;
2,2016/11/03,川崎,晴,10,JBCスプリント(G1),12,5,6,3.2,2,6,吉原寛人,57,ダ1400,重,1:29.3,2.1,2-2-2-3,36.7-38.4,40.2,512(+4),ダノンレジェンド,&nbsp;
3,2016/09/15,浦和,曇,11,テレ玉杯オーバルスプ(G3),12,7,10,2.1,1,2,吉原寛人,57,ダ1400,重,1:25.9,0.1,1-1-1-1,35.3-38.1,38.2,508(+7),レーザーバレット,735.0
4,2016/06/01,浦和,晴,11,さきたま杯(G2),12,4,4,2.6,2,1,吉原寛人,56,ダ1400,良,1:25.9,-0.3,1-1-1-1,36.5-36.4,36.4,501(0),(ベストウォーリア),"3,100.0"
5,2016/05/05,船橋,晴,11,かしわ記念(G1),12,5,6,30.0,6,2,吉原寛人,57,ダ1600,稍,1:39.9,0.7,1-1-1-1,37.2-37.3,38.0,501(-9),コパノリッキー,"2,100.0"
6,2016/02/24,大井,曇,11,フジノウェーブ記念競(G),16,3,6,1.2,1,1,吉原寛人,58,ダ1400,重,1:25.5,-0.5,3-1-1,35.3-37.8,37.8,510(+6),(ドレッドノート),"1,300.0"
7,2015/12/22,浦和,晴,11,ゴールドC(G),12,7,9,1.5,1,1,吉原寛人,58,ダ1500,良,1:33.2,-0.9,1-1-1-1,29.8-38.3,38.3,504(+4),(タイムズアロー),"1,200.0"
8,2015/11/04,大井,晴,11,マイルグランプリ競走(G),14,4,6,1.4,1,1,吉原寛人,57,ダ1600,重,1:39.4,-0.7,1-1-1-1,36.7-38.3,38.3,500(-3),(ムサシキングオー),"2,500.0"
9,2015/07/29,大井,曇,11,サンタアニタトロフィ(G),15,2,4,1.5,1,1,吉原寛人,57.5,ダ1600,良,1:38.8,-0.5,2-2-1-1,36.5-38.3,38.3,503(+1),(ケイアイレオーネ),"1,300.0"
10,2015/06/17,船橋,曇,11,京成盃グランドマイラ(G),13,6,10,2.6,1,1,吉原寛人,56,ダ1600,重,1:39.5,-1.6,2-2-2-1,35.4-39.5,39.5,502(+1),(トーセンアドミラル),"1,000.0"
11,2015/05/13,川崎,晴,11,川崎マイラーズ(G),12,6,8,1.8,1,1,吉原寛人,57,ダ1600,重,1:42.3,-1.0,2-2-1-1,36.6-40.3,40.3,501(+5),(ファイヤープリンス),"1,200.0"
12,2015/03/17,大井,晴,11,隅田川オープン競走(OP),10,4,4,2.2,1,1,矢野貴之,57,ダ1600,重,1:39.5,-0.2,3-3-3-3,36.7-38.7,38.4,496(-5),(ムサシキングオー),540.0
13,2015/02/25,大井,晴,11,フジノウェーブ記念競(G),15,8,16,3.9,2,12,吉原寛人,58,ダ1400,重,1:27.3,2.7,10-8-8,35.2-37.7,39.5,501(0),セイントメモリー,&nbsp;
14,2015/01/29,川崎,晴,11,多摩川オープン【地方(OP),14,4,6,1.5,1,1,吉原寛人,57,ダ1600,稍,1:43.1,-1.0,4-3-5-2,38.1-38.6,38.1,501(+1),(イーサンヘイロー),500.0
15,2014/12/11,浦和,曇,10,ゴールドC(G),12,5,6,7.5,3,2,吉原寛人,58,ダ1500,稍,1:34.5,0.0,2-2-2-2,29.6-39.5,39.4,500(+14),リアライズリンクス,420.0
16,2014/10/22,大井,雨,11,マイルグランプリ競走(G),16,2,3,11.1,5,4,吉原寛人,57,ダ1600,不,1:40.1,0.5,1-2-2-2,36.0-39.8,40.3,486(+6),セイントメモリー,250.0
17,2014/07/30,大井,晴,11,サンタアニタトロフィ(G),16,4,7,7.4,4,10,張田京,57,ダ1600,良,1:40.3,1.3,9-8-8-7,35.6-38.9,39.8,480(-4),セイントメモリー,&nbsp;
18,2014/06/18,船橋,曇,11,京成盃グランドマイラ(G),14,1,1,3.8,2,2,和田譲治,56,ダ1600,良,1:39.4,0.3,6-6-6-4,36.8-37.8,37.4,484(+1),トーセンアドミラル,350.0
19,2014/05/21,川崎,曇,10,川崎マイラーズ(G),11,7,8,2.4,1,2,和田譲治,57,ダ1600,不,1:39.0,0.6,2-2-2-2,35.5-38.2,38.6,483(-2),サトノタイガー,420.0
20,2014/04/08,船橋,晴,10,柏の葉(OP),12,8,11,1.8,1,2,和田譲治,57,ダ1600,稍,1:41.7,0.0,2-3-3-3,38.0-39.2,39.1,485(+3),スマートジョーカー,150.0
