,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2017/04/30,3京都4,晴,11,天皇賞(春)(G1),17,5,9,35.8,8,6,蛯名正義,58,芝3200,良,3:13.5,1.0,13-13-7-8,35.6-35.5,35.6,486(-2),キタサンブラック,&nbsp;
1,2017/03/25,3中山1,晴,11,日経賞(G2),16,3,6,6.7,3,6,蛯名正義,57,芝2500,良,2:33.3,0.5,12-12-10-10,30.6-36.2,35.3,488(+6),シャケトラ,&nbsp;
2,2016/11/27,5東京8,小雨,11,ジャパンC(G1),17,5,9,7.5,4,13,蛯名正義,55,芝2400,良,2:27.1,1.3,15-15-15-13,37.2-34.7,35.0,482(0),キタサンブラック,&nbsp;
3,2016/10/23,4京都7,曇,11,菊花賞(G1),18,3,6,3.2,2,4,蛯名正義,57,芝3000,良,3:03.8,0.5,11-12-11-5,35.3-34.7,34.5,482(+6),サトノダイヤモンド,"1,700.0"
4,2016/09/18,4中山4,曇,11,朝日セントライト記念(G2),12,4,4,1.4,1,1,蛯名正義,56,芝2200,良,2:13.1,0.0,10-9-9-4,36.1-35.4,34.5,476(+4),(ゼーヴィント),"5,486.8"
5,2016/05/29,2東京12,晴,10,東京優駿(G1),18,1,1,3.5,1,3,蛯名正義,57,芝2400,良,2:24.1,0.1,9-10-8-10,35.6-34.2,33.3,472(-4),マカヒキ,"5,450.5"
6,2016/04/17,3中山8,晴,11,皐月賞(G1),18,8,18,30.9,8,1,蛯名正義,57,芝2000,良,1:57.9,-0.2,14-14-12-10,34.2-35.6,34.0,476(0),(マカヒキ),"12,788.8"
7,2016/02/14,1東京6,晴,11,共同通信杯(G3),10,4,4,22.6,6,1,蛯名正義,56,芝1800,稍,1:47.4,-0.2,7-8-7,35.8-35.6,34.9,476(+6),(イモータル),"3,837.1"
8,2015/12/27,5中山8,曇,9,ホープフルS(G2),12,5,7,&nbsp;,&nbsp;,取,蛯名正義,55,芝2000,良,&nbsp;,&nbsp;,&nbsp;,36.6-35.3,&nbsp;,計不,ハートレー,&nbsp;
9,2015/11/23,5東京7,曇,3,2歳未勝利,15,8,14,2.6,1,1,蛯名正義,55,芝2000,良,2:01.8,0.0,8-9-9,36.7-34.3,33.5,470(+4),(マウントロブソン),500.0
10,2015/09/26,4中山6,曇,2,2歳未勝利,13,4,4,1.6,1,2,蛯名正義,54,芝1800,稍,1:49.3,0.1,8-9-7-6,36.7-35.3,34.4,466(-10),マイネルファン,200.0
11,2015/09/05,2札幌5,曇,5,2歳新馬,14,1,1,4.1,3,2,ルメール,54,芝1500,稍,1:32.2,0.0,4-3-3,30.6-35.8,35.5,476(0),キングライオン,280.0
