,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2008/08/24,1札幌4,曇,9,札幌記念(G2),11,8,10,54.9,9,7,北村友一,57,芝2000,良,1:59.6,1.0,11-10-8-7,34.7-35.8,35.4,474(0),タスカータソルテ,&nbsp;
1,2008/08/03,2小倉6,晴,10,小倉記念(G3),15,4,7,19.0,8,4,小牧太,56,芝2000,良,1:58.9,1.0,3-3-3-5,34.8-35.0,35.8,474(+8),ドリームジャーニー,650.0
2,2008/07/13,2福島8,曇,11,七夕賞(G3),15,2,2,28.8,9,5,蛯名正義,56,芝2000,良,2:00.1,0.3,5-4-5-2,35.7-35.8,35.7,466(-18),ミヤビランベリ,430.0
3,2008/03/15,1阪神5,晴,11,大阪城S(OP),16,5,9,28.7,11,15,角田晃一,56,芝1800,良,1:48.6,2.5,1-1,34.9-35.3,37.8,484(+2),オースミグラスワン,&nbsp;
4,2008/02/23,2京都7,曇,11,京都記念(G2),16,4,7,159.7,14,13,小牧太,57,芝2200,良,2:14.6,1.0,6-9-8-11,36.7-35.3,34.9,482(+2),アドマイヤオーラ,&nbsp;
5,2007/09/08,4阪神1,晴,11,朝日チャレンジC(G3),10,7,8,13.7,6,8,上村洋行,57,芝2000,良,2:01.3,1.3,8-8-8-8,36.9-34.2,34.4,480(0),インティライミ,&nbsp;
6,2007/07/29,2小倉6,晴,10,小倉記念(G3),12,7,10,7.6,4,5,上村洋行,57,芝2000,良,1:59.2,0.5,3-5-4-5,34.9-35.3,35.4,480(+2),サンレイジャスパー,430.0
7,2007/07/08,2福島8,晴,11,七夕賞(G3),16,4,8,4.7,1,4,上村洋行,57,芝2000,良,2:00.7,0.4,11-12-13-10,35.5-36.6,36.1,478(-4),サンバレンティン,650.0
8,2007/05/26,2中京3,晴,11,金鯱賞(G2),12,8,12,20.9,7,4,上村洋行,57,芝2000,良,1:57.6,0.4,4-4-5-2,33.9-36.0,35.9,482(+10),ローゼンクロイツ,960.0
9,2007/05/05,1新潟3,晴,11,新潟大賞典(G3),16,7,13,19.7,11,3,上村洋行,57,芝2000,良,1:57.8,0.1,3-3,35.3-34.4,34.2,472(-12),ブライトトゥモロー,"1,009.5"
10,2007/01/06,1中山1,雨,11,日刊スポ賞中山金杯(G3),16,8,15,35.5,13,10,柴山雄一,57.5,芝2000,重,2:05.0,2.6,14-14-13-13,36.0-38.0,39.6,484(+2),シャドウゲイト,&nbsp;
11,2006/12/09,3阪神3,小雨,11,鳴尾記念(G3),17,5,9,24.7,11,14,上村洋行,57,芝1800,良,1:48.0,1.1,14-13,35.9-33.6,33.9,482(+6),サクラメガワンダー,&nbsp;
12,2006/11/11,3福島7,雨,11,福島記念(G3),16,7,13,6.5,2,11,柴山雄一,58,芝2000,重,2:04.7,0.8,9-11-4-7,35.6-38.1,38.6,476(+12),サンバレンティン,&nbsp;
