,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2011/11/26,5東京7,晴,11,キャピタルS(OP),15,2,2,359.2,15,15,柴山雄一,57,芝1600,良,1:34.2,1.3,5-6,34.8-34.7,35.5,540(+8),アプリコットフィズ,&nbsp;
1,2011/11/06,6京都2,小雨,10,京洛S(OP),16,5,9,38.1,10,16,和田竜二,55,芝1200,稍,1:09.8,1.8,14-14,34.6-33.4,34.0,532(-10),ロードカナロア,&nbsp;
2,2011/06/19,3中山2,曇,11,バーデンバーデンC(OP),12,7,9,10.6,7,9,北村宏司,56,芝1200,稍,1:08.7,1.3,8-8,33.3-34.1,34.6,542(-8),ケイアイアストン,&nbsp;
3,2011/05/14,2東京7,晴,11,京王杯スプリングC(G2),17,2,3,174.7,14,11,北村宏司,57,芝1400,良,1:20.8,0.6,7-7,35.0-33.8,33.7,550(+2),ストロングリターン,&nbsp;
4,2011/03/27,2阪神2,晴,11,高松宮記念(G1),16,6,11,293.6,15,8,北村宏司,57,芝1200,良,1:08.6,0.7,13-13,33.6-34.3,33.7,548(-10),キンシャサノキセキ,&nbsp;
5,2011/03/05,2中山3,晴,11,夕刊フジオーシャンS(G3),16,2,4,48.1,10,9,田中勝春,57,芝1200,良,1:08.5,0.7,9-7,33.6-34.2,34.2,558(+8),ダッシャーゴーゴー,&nbsp;
6,2011/01/29,2京都1,晴,11,シルクロードS(G3),16,4,8,55.1,12,5,リスポリ,56,芝1200,良,1:08.6,0.4,5-4,34.8-33.4,33.5,550(+4),ジョーカプチーノ,400.0
7,2010/11/27,6京都7,晴,11,京阪杯(G3),18,8,16,30.6,10,16,ボニヤ,58,芝1200,良,1:09.2,1.2,8-9,33.9-34.1,34.7,546(0),スプリングソング,&nbsp;
8,2010/11/07,6京都2,曇,10,京洛S(OP),12,5,5,6.2,3,5,川田将雅,56,芝1200,良,1:08.6,0.2,9-8,34.5-33.9,33.6,546(-2),アーバンストリート,220.0
9,2010/07/18,2新潟2,晴,11,アイビスサマーD(G3),18,3,5,15.7,9,9,中舘英二,58,芝1000,良,0:54.3,0.4,13,31.8-32.4,32.1,548(+2),ケイティラブ,&nbsp;
10,2010/06/13,4京都8,雨,10,CBC賞(G3),18,5,9,4.9,1,6,岩田康誠,56,芝1200,稍,1:09.6,0.7,12-11,34.3-34.6,34.4,546(0),ヘッドライナー,&nbsp;
11,2010/04/24,3京都1,晴,10,オーストラリアT(OP),18,8,17,4.4,2,2,岩田康誠,56,芝1200,良,1:07.6,0.1,11-10,32.9-34.6,33.5,546(+2),サンダルフォン,894.2
12,2010/03/06,2中山3,雨,11,夕刊フジオーシャンS(G3),16,3,6,16.5,8,3,戸崎圭太,57,芝1200,重,1:09.8,0.0,6-5,33.4-36.4,36.0,544(+4),キンシャサノキセキ,"1,009.1"
13,2010/02/07,2京都4,晴,11,シルクロードS(G3),16,1,2,14.6,6,3,Ｍデムー,54,芝1200,良,1:08.5,0.4,7-7,34.4-33.7,33.6,540(+12),アルティマトゥーレ,"1,009.0"
14,2009/11/28,5京都7,晴,11,京阪杯(G3),18,3,5,83.5,15,4,スボリッ,58,芝1200,良,1:07.8,0.2,7-4,33.1-34.5,34.1,528(-4),プレミアムボックス,620.0
15,2009/11/07,5京都1,晴,11,京洛S(OP),18,2,3,13.6,6,7,武豊,54,芝1200,良,1:07.8,0.2,10-10,33.6-34.0,33.3,532(+6),エイシンタイガー,&nbsp;
16,2009/09/13,4中山2,晴,11,京成杯オータムH(G3),16,8,15,72.5,12,15,郷原洋司,55,芝1600,良,1:33.3,1.2,6-5-5,34.1-35.3,36.3,526(-10),ザレマ,&nbsp;
17,2009/08/30,2札幌10,曇,9,キーンランドC(G3),16,7,13,29.8,11,14,藤田伸二,57,芝1200,良,1:09.9,1.5,11-12,33.8-34.6,35.1,536(-6),ビービーガルダン,&nbsp;
18,2009/07/19,2新潟2,曇,11,アイビスサマーD(G3),18,7,13,44.1,13,6,北村宏司,58,芝1000,重,0:56.6,0.4,7,33.1-34.1,34.2,542(+16),カノヤザクラ,&nbsp;
19,2009/01/05,1京都2,晴,11,スポニチ賞京都金杯(G3),16,3,6,40.6,11,11,藤岡佑介,56,芝1600,良,1:33.8,0.9,2-2,34.5-35.0,35.7,526(-2),タマモサポート,&nbsp;
20,2008/12/21,5阪神6,曇,11,阪神C(G2),18,5,10,40.4,12,9,藤岡佑介,57,芝1400,良,1:22.1,0.5,8-7,34.2-35.8,35.7,528(+8),マルカフェニックス,&nbsp;
21,2008/10/05,4中山8,曇,11,スプリンターズS(G1),16,3,5,22.8,7,12,福永祐一,57,芝1200,良,1:08.7,0.7,10-10,33.6-34.4,34.4,520(+2),スリープレスナイト,&nbsp;
22,2008/09/14,4阪神1,晴,10,セントウルS(G2),16,8,16,46.9,11,2,福永祐一,57,芝1200,良,1:07.5,0.2,3-3,33.5-33.8,33.8,518(-8),カノヤザクラ,"2,434.8"
23,2008/08/31,1札幌6,晴,9,キーンランドC(G3),16,2,3,28.4,8,6,藤田伸二,56,芝1200,良,1:08.6,0.7,8-10,33.9-34.0,34.2,526(0),タニノマティーニ,&nbsp;
24,2008/07/20,2新潟2,曇,11,アイビスサマーD(G3),18,3,5,19.9,10,2,内田博幸,57,芝1000,良,0:54.3,0.1,14,32.1-32.5,31.8,526(-6),カノヤザクラ,"1,618.8"
25,2008/07/06,1函館6,晴,11,函館スプリントS(G3),16,5,10,34.7,10,7,藤田伸二,57,芝1200,良,1:09.1,0.7,9-10,32.8-35.6,35.5,532(+2),キンシャサノキセキ,&nbsp;
26,2008/05/04,1新潟2,晴,11,谷川岳S(OP),16,3,6,13.6,6,4,木幡初広,58,芝1400,良,1:20.4,0.2,7-7,33.3-35.6,34.5,530(0),マイネルフォーグ,360.0
27,2008/04/06,3中山4,晴,11,ダービー卿チャレンジ(G3),16,5,9,15.3,7,12,柴山雄一,57,芝1600,良,1:34.8,0.6,3-7-7,36.0-34.6,34.5,530(+2),サイレントプライド,&nbsp;
28,2008/03/02,1阪神2,晴,11,阪急杯(G3),16,3,6,25.7,7,9,柴山雄一,57,芝1400,良,1:21.5,0.8,11-12,34.7-34.6,34.6,528(-8),ローレルゲレイロ,&nbsp;
29,2008/02/04,1東京2,晴,11,根岸S(G3),16,7,13,21.5,11,11,北村宏司,57,ダ1400,不,1:23.8,1.1,13-10,34.3-36.4,36.6,536(+10),ワイルドワンダー,&nbsp;
30,2007/12/16,5阪神6,晴,11,阪神C(G2),18,1,1,22.2,8,8,北村宏司,57,芝1400,良,1:20.9,0.3,3-4,34.4-34.6,34.7,526(-4),スズカフェニックス,&nbsp;
31,2007/11/23,5東京9,晴,11,キャピタルS(OP),18,6,11,8.2,4,4,北村宏司,57,芝1600,良,1:33.0,0.2,9-6,34.4-34.8,33.8,530(-6),キンシャサノキセキ,360.0
32,2007/11/11,5東京4,曇,11,オーロC(OP),17,8,17,5.3,3,2,北村宏司,57.5,芝1400,稍,1:21.8,0.1,7-6,35.0-35.1,34.6,536(+4),ブルーメンブラット,973.0
33,2007/10/20,4東京6,晴,11,富士S(G3),18,8,18,6.6,3,11,柴山雄一,57,芝1600,良,1:34.0,0.7,2-2,34.9-35.1,35.7,532(+6),マイネルシーガル,&nbsp;
34,2007/08/05,2新潟8,晴,11,関屋記念(G3),18,7,15,6.7,3,2,柴山雄一,56,芝1600,良,1:32.4,0.6,4-4,34.4-34.5,34.8,526(-4),カンパニー,"1,618.2"
35,2007/02/25,1阪神2,晴,11,阪急杯(G3),16,8,15,9.7,5,5,柴山雄一,57,芝1400,良,1:20.8,0.3,8-6,34.3-34.8,34.5,530(+2),プリサイスマシーン,410.0
36,2006/12/17,3阪神6,小雨,11,阪神C(G2),17,8,16,5.7,2,5,柴山雄一,57,芝1400,良,1:20.9,0.3,6-5,33.8-35.5,35.4,528(+6),フサイチリシャール,700.0
37,2006/11/19,6京都6,小雨,11,マイルチャンピオンS(G1),18,8,16,32.3,8,3,柴山雄一,57,芝1600,良,1:33.0,0.3,7-5,34.0-35.2,35.0,522(+2),ダイワメジャー,"2,557.0"
38,2006/10/28,5京都7,曇,11,毎日放送賞スワンS(G2),18,4,8,15.2,8,2,柴山雄一,58,芝1400,良,1:20.4,0.1,8-8,34.5-34.5,33.7,520(-8),プリサイスマシーン,"2,437.2"
