,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2012/01/29,1東京2,晴,11,根岸S(G3),16,3,6,107.8,14,15,蛯名正義,57,ダ1400,良,1:26.5,3.0,11-10,35.3-36.1,38.1,520(-4),シルクフォーチュン,&nbsp;
1,2011/12/11,5中山4,晴,11,カペラS(G3),15,5,8,86.7,12,12,三浦皇成,57,ダ1200,稍,1:10.4,1.3,12-11,33.7-35.4,35.8,524(+27),ケイアイガーベラ,&nbsp;
2,2009/11/03,名古屋,晴,9,JBCスプリント(G1),11,6,7,&nbsp;,&nbsp;,取,岩田康誠,57,ダ1400,良,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,計不,スーニ,&nbsp;
3,2009/09/23,船橋,曇,10,日本テレビ盃競走(G2),14,4,5,2.2,1,2,岩田康誠,56,ダ1800,良,1:51.1,0.2,2-1-1-1,34.1-38.3,38.5,497(+4),マコトスパルビエロ,"1,400.0"
4,2009/05/05,船橋,雨,10,かしわ記念(G1),13,7,10,11.8,4,3,岩田康誠,57,ダ1600,重,1:36.2,0.3,2-2-2-1,34.7-36.3,36.5,493(-6),エスポワールシチー,"1,200.0"
5,2009/03/20,高知,晴,10,黒船賞(G3),12,6,8,1.2,1,2,岩田康誠,58,ダ1400,不,1:28.5,1.1,6-6-2-1,&nbsp;,&nbsp;,499(-3),トーセンブライト,750.0
6,2009/02/22,1東京8,晴,11,フェブラリーS(G1),16,8,16,8.8,4,5,岩田康誠,57,ダ1600,稍,1:35.0,0.4,4-4,35.1-35.8,35.7,502(0),サクセスブロッケン,940.0
7,2009/02/01,1東京2,晴,11,根岸S(G3),16,6,11,7.0,4,1,岩田康誠,57,ダ1400,重,1:22.1,0.0,3-3,34.1-35.9,35.6,502(+2),(ヒシカツリーダー),"3,958.8"
8,2008/09/13,2札幌1,晴,11,エルムS(G3),12,7,10,5.0,3,1,岩田康誠,57,ダ1700,良,1:42.9,-0.2,3-3-3-3,29.6-36.6,36.2,500(0),(トーセンブライト),"3,944.1"
9,2008/08/18,水沢,晴,9,クラスターC(G3),11,6,7,1.8,1,2,岩田康誠,58,ダ1400,稍,1:24.5,0.2,7-7-4-3,&nbsp;,&nbsp;,500(-8),プライドキム,750.0
