,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2021/09/28,盛岡,晴,8,岩手県知事杯OROカ(G),14,8,13,1.5,1,1,山崎誠士,57,芝1700,良,1:45.3,-0.1,7-7-4-2,0.0-37.1,36.6,465(-8),(アーバンキッド),"1,000.0"
1,2021/08/01,盛岡,小雨,11,せきれい賞(G),12,5,6,2.7,1,1,山崎誠士,57,芝2400,良,2:30.1,-0.4,1-1-1-1,0.0-38.4,38.4,473(-5),(ナイトオブナイツ),300.0
2,2021/05/19,大井,曇,11,大井記念競走(G),16,3,6,58.9,9,13,山崎誠士,57,ダ2000,重,2:09.7,5.4,15-15-15-14,35.7-37.6,41.6,478(+14),ミューチャリー,&nbsp;
3,2021/02/21,2小倉4,晴,11,小倉大賞典(G3),16,6,11,69.2,16,10,西村淳也,56,芝1800,良,1:46.3,0.8,12-12-8-9,35.4-35.9,35.3,464(-2),テリトーリアル,&nbsp;
4,2021/01/05,1中山1,曇,11,日刊スポ賞中山金杯(G3),17,1,1,134.0,17,8,西村淳也,56,芝2000,良,2:01.7,0.8,16-16-13-9,37.0-35.0,34.7,466(+4),ヒシイグアス,&nbsp;
5,2020/12/05,6阪神1,晴,11,チャレンジC(G3),11,5,5,49.0,5,8,幸英明,56,芝2000,良,2:01.6,1.7,6-6-3-3,37.3-34.4,35.9,462(+2),レイパパレ,&nbsp;
6,2020/11/15,3福島6,晴,11,福島記念(G3),16,1,1,16.9,8,11,西村淳也,57,芝2000,良,2:00.4,0.8,15-15-15-15,35.7-36.5,34.5,460(-2),バイオスパーク,&nbsp;
7,2020/08/16,2小倉2,晴,11,小倉記念(G3),14,8,13,38.8,11,8,西村淳也,57,芝2000,良,1:58.3,0.8,10-10-6-2,34.1-35.2,35.7,462(0),アールスター,&nbsp;
8,2020/07/19,4阪神6,晴,11,トヨタ賞中京記念(G3),18,2,3,41.9,12,11,松若風馬,57,芝1600,良,1:33.3,0.6,18-18,34.0-35.2,34.3,462(-8),メイケイダイハード,&nbsp;
9,2020/05/31,3京都12,曇,10,安土城S(L),17,5,9,20.1,10,5,松若風馬,57,芝1400,良,1:21.5,0.2,12-10,35.0-34.7,33.6,470(-2),エントシャイデン,250.0
