,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2014/12/27,5阪神7,曇,11,阪神C(G2),18,6,11,14.2,7,13,吉田豊,57,芝1400,良,1:21.4,0.7,16-16,34.3-35.2,34.6,508(+6),リアルインパクト,&nbsp;
1,2014/10/05,3新潟8,小雨,11,スプリンターズS(G1),18,8,17,107.3,17,10,吉田豊,57,芝1200,良,1:09.1,0.3,18-17,33.7-35.1,33.7,502(-2),スノードラゴン,&nbsp;
2,2014/08/31,2札幌4,晴,11,キーンランドC(G3),16,3,6,34.2,10,9,吉田豊,57,芝1200,良,1:09.3,0.3,12-12,34.1-34.9,34.3,504(0),ローブティサージュ,&nbsp;
3,2014/04/27,3京都2,晴,11,読売マイラーズC(G2),16,2,3,53.7,10,7,吉田豊,56,芝1600,良,1:32.4,1.0,14-14,34.9-33.6,32.8,504(-2),ワールドエース,&nbsp;
4,2014/03/30,2中京6,曇,11,高松宮記念(G1),18,2,3,15.6,6,13,吉田豊,57,芝1200,不,1:13.6,1.4,16-16,34.5-37.7,36.5,506(-4),コパノリチャード,&nbsp;
5,2014/03/02,1阪神2,曇,11,阪急杯(G3),16,3,6,15.3,8,2,吉田豊,56,芝1400,良,1:21.4,0.7,12-12,33.8-35.8,35.4,510(+4),コパノリチャード,"1,617.8"
6,2013/12/23,5阪神9,晴,11,阪神C(G2),18,3,6,12.5,6,4,吉田豊,57,芝1400,良,1:21.8,0.4,12-13,35.0-34.8,34.4,506(+14),リアルインパクト,980.0
7,2013/10/26,4京都8,晴,11,毎日放送賞スワンS(G2),13,8,12,36.0,11,8,吉田豊,57,芝1400,稍,1:21.6,0.8,11-11,35.3-34.0,34.0,492(-8),コパノリチャード,&nbsp;
8,2013/09/29,4中山9,晴,11,スプリンターズS(G1),16,2,4,68.4,9,8,吉田豊,57,芝1200,良,1:07.7,0.5,14-14,32.9-34.3,33.6,500(-4),ロードカナロア,&nbsp;
9,2013/08/25,4函館4,晴,11,キーンランドC(G3),16,8,16,20.8,7,7,吉田豊,59,芝1200,稍,1:12.6,0.9,8-8,34.9-36.8,37.1,504(-6),フォーエバーマーク,&nbsp;
10,2013/05/11,2東京7,雨,11,京王杯スプリングC(G2),18,5,9,14.0,7,11,吉田豊,57,芝1400,稍,1:21.2,0.6,10-10,33.9-34.9,34.5,510(+4),ダイワマッジョーレ,&nbsp;
11,2013/03/24,2中京6,晴,11,高松宮記念(G1),17,5,9,10.4,3,9,吉田豊,57,芝1200,良,1:08.7,0.6,15-17,34.3-33.8,33.2,506(-10),ロードカナロア,&nbsp;
12,2013/02/24,1阪神2,晴,11,阪急杯(G3),16,1,1,8.8,3,4,吉田豊,57,芝1400,良,1:21.2,0.2,10-10,34.4-35.4,34.2,516(+10),ロードカナロア,570.0
13,2012/12/24,5阪神9,晴,11,阪神C(G2),18,7,13,7.9,3,1,吉田豊,57,芝1400,良,1:21.0,-0.2,14-13,34.3-35.5,34.4,506(+8),(ガルボ),"6,633.0"
14,2012/11/18,5京都6,晴,11,マイルチャンピオンS(G1),18,1,2,74.1,17,7,吉田豊,57,芝1600,稍,1:33.4,0.5,11-10,35.0-34.7,34.4,498(+2),サダムパテック,&nbsp;
