,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2015/03/28,3中山1,晴,11,日経賞(G2),12,7,9,4.5,2,8,戸崎圭太,58,芝2500,良,2:30.9,0.7,12-11-11-11,29.8-35.1,34.5,494(-8),アドマイヤデウス,&nbsp;
1,2014/12/28,4中山8,晴,10,有馬記念(G1),16,5,10,15.3,6,10,田辺裕信,57,芝2500,良,2:35.7,0.4,8-7-6-7,31.1-34.6,34.2,502(+8),ジェンティルドンナ,&nbsp;
2,2014/11/30,5東京9,晴,11,ジャパンC(G1),18,8,16,18.2,9,8,岩田康誠,57,芝2400,良,2:24.2,1.1,10-13-14-11,36.0-35.2,35.3,494(-2),エピファネイア,&nbsp;
3,2014/11/02,4東京9,晴,11,天皇賞(秋)(G1),18,5,9,4.9,3,14,蛯名正義,58,芝2000,良,2:00.4,0.7,13-11-9,36.4-34.6,34.6,496(-2),スピルバーグ,&nbsp;
4,2014/05/04,3京都4,晴,11,天皇賞(春)(G1),18,4,7,11.5,4,1,蛯名正義,58,芝3200,良,3:15.1,0.0,8-8-7-5,36.9-34.8,34.3,498(+10),(ウインバリアシオン),"13,578.0"
5,2014/03/29,3中山1,晴,11,日経賞(G2),15,5,8,3.7,2,5,蛯名正義,58,芝2500,良,2:34.9,0.5,3-3-3-3,31.8-34.7,34.9,488(-8),ウインバリアシオン,620.0
6,2013/06/23,3阪神8,曇,11,宝塚記念(G1),11,3,3,3.2,3,4,蛯名正義,58,芝2200,良,2:13.9,0.7,5-6-5-4,34.7-38.0,35.8,496(0),ゴールドシップ,"2,000.0"
7,2013/04/28,3京都4,晴,11,天皇賞(春)(G1),18,3,6,6.2,2,1,蛯名正義,58,芝3200,良,3:14.2,-0.2,7-7-3-2,36.5-36.3,36.2,496(+2),(トーセンラー),"13,582.2"
8,2013/03/23,3中山1,晴,11,日経賞(G2),14,8,14,2.0,1,1,蛯名正義,56,芝2500,良,2:32.0,-0.2,4-3-5-4,30.5-35.0,34.3,494(+2),(カポーティスター),"6,103.6"
9,2012/11/25,5東京8,晴,11,ジャパンC(G1),17,2,4,8.0,4,5,蛯名正義,55,芝2400,良,2:23.9,0.8,4-5-5-7,35.8-34.7,33.5,492(-4),ジェンティルドンナ,"2,500.0"
10,2012/10/28,4東京9,曇,11,天皇賞(秋)(G1),18,2,4,3.4,1,2,蛯名正義,56,芝2000,良,1:57.4,0.1,4-4-4,34.8-36.6,33.8,496(-2),エイシンフラッシュ,"5,410.4"
11,2012/09/17,4中山5,晴,11,セントライト記念(G2),17,6,12,2.0,1,1,蛯名正義,56,芝2200,良,2:10.8,-0.2,6-4-3-1,35.2-34.7,34.4,498(+8),(スカイディグニティ),"5,326.0"
12,2012/05/27,2東京12,晴,10,東京優駿(G1),18,6,11,14.6,5,2,蛯名正義,57,芝2400,良,2:23.8,0.0,7-7-6-7,35.6-36.1,33.9,490(-2),ディープブリランテ,"7,066.0"
13,2012/04/28,2東京3,晴,11,テレビ東京杯青葉賞(G2),17,4,7,2.1,1,1,蛯名正義,56,芝2400,良,2:25.7,-0.4,9-7-9-8,35.1-34.9,34.1,492(0),(エタンダール),"5,324.6"
14,2012/03/04,2中山4,曇,11,報知杯弥生賞(G2),15,5,8,3.6,2,6,岩田康誠,56,芝2000,稍,2:04.3,0.4,9-10-12-11,36.2-35.4,34.8,492(0),コスモオオゾラ,&nbsp;
15,2012/01/29,1東京2,晴,7,3歳500万下,14,2,2,3.6,2,1,岩田康誠,56,芝2000,良,2:00.9,-0.3,1-2-2,36.7-35.4,34.6,492(-2),(スピルバーグ),700.0
16,2011/12/25,5中山8,晴,7,ホープフルS(OP),16,1,2,4.0,1,7,岩田康誠,55,芝2000,良,2:01.7,0.3,8-7-8-8,35.2-35.0,34.6,494(-8),アドマイヤブルー,&nbsp;
17,2011/10/30,4東京9,晴,4,2歳新馬,14,6,10,7.1,4,1,岩田康誠,55,芝2000,良,2:03.5,0.0,2-2-2,38.1-34.1,34.1,502(0),(シャドウパーティー),700.0
