,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2004/12/26,5中山8,晴,9,有馬記念(G1),15,7,13,15.5,7,8,蛯名正義,57,芝2500,良,2:30.5,1.0,11-11-11-12,30.1-35.6,35.1,462(-2),ゼンノロブロイ,&nbsp;
1,2004/10/31,4東京8,曇,11,天皇賞(秋)(G1),17,3,5,8.6,3,4,蛯名正義,58,芝2000,稍,1:59.3,0.4,13-11-13,35.8-35.1,34.5,464(+6),ゼンノロブロイ,"2,000.0"
2,2004/06/27,3阪神4,晴,11,宝塚記念(G1),15,7,13,7.0,4,6,安藤勝己,58,芝2200,良,2:12.3,1.2,15-15-15-15,34.3-36.1,34.5,458(-2),タップダンスシチー,&nbsp;
3,2004/06/06,3東京6,雨,11,安田記念(G1),18,7,14,11.3,6,1,安藤勝己,58,芝1600,稍,1:32.6,0.0,16-14,33.7-35.1,34.0,460(-8),(テレグノシス),"9,794.8"
4,2004/04/04,2阪神4,曇,11,産経大阪杯(G2),11,1,1,7.6,4,6,横山典弘,57,芝2000,稍,2:00.1,0.5,11-11-10-10,35.9-35.6,35.0,468(+14),ネオユニヴァース,&nbsp;
5,2003/12/28,6中山8,晴,9,有馬記念(G1),12,1,1,13.2,6,4,横山典弘,57,芝2500,良,2:32.2,1.7,12-12-12-9,29.4-35.6,35.2,454(-8),シンボリクリスエス,"2,700.0"
6,2003/11/30,4東京8,曇,10,ジャパンC(G1),18,4,7,20.6,9,15,横山典弘,57,芝2400,重,2:31.9,3.2,18-16-16-16,37.7-37.4,38.1,462(+2),タップダンスシチー,&nbsp;
7,2003/11/02,3東京8,晴,11,天皇賞(秋)(G1),18,4,7,9.6,5,2,横山典弘,58,芝2000,良,1:58.2,0.2,18-18-18,33.9-37.1,33.1,460(+2),シンボリクリスエス,"5,412.8"
8,2003/06/29,3阪神4,晴,11,宝塚記念(G1),17,5,9,30.4,8,2,横山典弘,58,芝2200,良,2:12.0,0.0,16-16-15-14,35.0-36.9,35.6,458(0),ヒシミラクル,"5,405.6"
9,2003/05/31,2中京3,曇,11,金鯱賞(G2),14,4,5,3.5,1,2,横山典弘,58,芝2000,稍,1:59.0,0.1,11-11-10-8,34.7-35.8,35.1,458(-2),タップダンスシチー,"2,628.8"
10,2003/05/04,3京都4,晴,11,天皇賞(春)(G1),18,2,4,6.9,2,4,横山典弘,58,芝3200,良,3:17.3,0.3,6-6-11-12,37.1-36.1,35.7,460(-10),ヒシミラクル,"2,000.0"
11,2003/04/06,2阪神4,晴,11,産経大阪杯(G2),15,7,13,3.9,2,3,武豊,58,芝2000,良,1:59.3,0.2,13-13-13-12,35.6-35.4,34.3,470(+10),タガノマイバッハ,"1,615.8"
12,2002/10/27,3中山8,晴,11,天皇賞(秋)(G1),18,4,7,13.5,7,11,河内洋,58,芝2000,良,1:59.3,0.8,17-17-17-17,35.3-35.3,34.2,460(-6),シンボリクリスエス,&nbsp;
