,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2015/07/19,2函館4,曇,11,函館記念(G3),16,6,11,3.9,1,4,Ｍ．デム,57.5,芝2000,良,1:59.8,0.7,13-12-10-5,34.9-36.8,35.9,496(0),ダービーフィズ,600.0
1,2015/06/06,3阪神1,晴,11,鳴尾記念(G3),11,3,3,2.4,1,4,Ｍ．デム,57,芝2000,良,1:59.3,0.5,4-3-3-3,35.6-35.4,35.5,496(0),ラブリーデイ,600.0
2,2015/04/05,2阪神4,曇,11,産経大阪杯(G2),14,3,4,15.0,6,3,Ｍ．デム,57,芝2000,不,2:03.7,0.8,5-5-4-4,36.6-37.1,37.5,496(-6),ラキシス,"1,614.2"
3,2015/01/25,1中山9,晴,11,アメリカジョッキーC(G2),17,5,9,8.1,2,3,Ｃ．デム,57,芝2200,良,2:13.9,0.3,7-6-6-5,37.7-34.6,34.3,502(+2),クリールカイザー,"1,517.0"
4,2014/12/06,4中京1,曇,11,金鯱賞(G2),17,3,5,4.4,2,3,武豊,57,芝2000,良,1:59.1,0.3,6-5-5-5,35.7-35.4,35.1,500(+10),ラストインパクト,"1,518.0"
5,2014/10/12,4東京2,晴,11,毎日王冠(G2),15,2,2,13.1,8,1,武豊,56,芝1800,良,1:45.2,0.0,6-9-8,35.4-34.3,33.3,490(-4),(サンレイレーザー),"6,312.0"
6,2014/08/24,2札幌2,晴,11,札幌記念(G2),14,5,7,20.1,5,5,戸崎圭太,57,芝2000,良,2:00.1,1.0,8-7-7-7,34.9-36.3,36.7,494(-2),ハープスター,650.0
7,2014/06/07,3阪神1,曇,11,鳴尾記念(G3),12,8,11,3.9,1,1,戸崎圭太,56,芝2000,良,1:59.1,0.0,9-9-8-7,35.7-35.0,34.3,496(-4),(アドマイヤタイシ),"4,042.7"
8,2014/03/02,2中山2,雨,11,中山記念(G2),15,8,14,17.6,8,10,戸崎圭太,56,芝1800,稍,1:51.0,1.2,8-8-4-3,37.3-36.9,37.8,500(+4),ジャスタウェイ,&nbsp;
9,2014/02/01,1東京1,晴,11,白富士S(OP),14,4,6,3.9,2,1,戸崎圭太,57,芝2000,良,1:59.8,-0.3,4-3-3,36.3-35.1,33.7,496(+2),(アロマカフェ),"2,229.4"
10,2013/12/14,5中山5,晴,11,ディセンバーS(OP),16,4,8,4.5,1,1,戸崎圭太,56,芝1800,良,1:48.1,-0.1,6-4-5-5,37.0-35.4,34.9,494(+4),(セイクリッドバレー),"2,239.2"
11,2013/08/18,4函館2,小雨,11,札幌記念(G2),16,8,15,47.4,10,11,松田大作,57,芝2000,重,2:11.1,4.6,9-9-8-7,36.2-39.7,42.5,490(-4),トウケイヘイロー,&nbsp;
12,2013/07/14,2函館4,曇,11,函館記念(G3),16,3,6,3.8,1,10,和田竜二,56.5,芝2000,良,2:00.4,1.8,7-6-6-5,34.9-35.7,36.9,494(-2),トウケイヘイロー,&nbsp;
13,2013/06/30,1函館6,晴,11,巴賞(OP),15,3,4,3.6,2,1,松田大作,55,芝1800,良,1:46.0,-0.3,6-5-4-3,35.2-36.2,35.6,496(+2),(サトノギャラント),"2,231.5"
14,2013/06/01,3阪神1,曇,11,鳴尾記念(G3),16,8,16,6.7,4,4,Ｃ．デム,56,芝2000,良,1:59.1,0.2,15-15-14-13,36.4-34.7,33.9,494(+2),トウケイヘイロー,600.0
15,2013/05/11,3京都7,雨,11,都大路S(OP),18,8,16,5.7,2,3,Ｃ．デム,57,芝1800,重,1:48.0,0.5,8-6,34.8-35.6,35.6,492(0),リルダヴァル,556.9
16,2013/03/03,1阪神4,晴,11,大阪城S(OP),16,2,4,5.6,3,1,Ｃ．デム,55,芝1800,良,1:46.7,-0.2,7-8,35.7-35.3,34.6,492(0),(サクラアルディート),"2,237.8"
17,2012/12/01,3中京1,晴,11,金鯱賞(G2),12,6,7,6.7,5,12,武豊,55,芝2000,良,2:01.8,1.4,3-3-4-4,37.0-35.2,36.3,492(+2),オーシャンブルー,&nbsp;
18,2012/11/10,5京都3,晴,10,比叡S(1600万下),12,5,5,2.3,1,1,武豊,55,芝2200,良,2:14.0,-0.2,5-5-4-3,38.0-33.9,33.6,490(+4),(メイショウカドマツ),"1,728.7"
19,2012/10/13,4京都4,晴,10,鳴滝特別(1000万下),10,3,3,2.2,1,1,武豊,54,芝2200,良,2:13.6,-0.3,3-3-3-1,37.6-34.3,34.1,486(-2),(ダノンマックイン),"1,424.5"
20,2012/09/01,2小倉11,晴,10,玄海特別(1000万下),14,8,13,5.9,4,4,武豊,54,芝2000,良,1:58.7,0.3,12-12-11-10,34.1-35.4,33.8,488(+16),ヴィクトリースター,210.0
21,2012/05/05,2東京5,晴,11,プリンシパルS(OP),17,3,6,7.1,2,13,和田竜二,56,芝2000,良,2:02.0,1.1,9-7-7,35.6-34.9,35.3,472(-8),スピルバーグ,&nbsp;
22,2012/03/24,2阪神1,曇,11,毎日杯(G3),13,6,9,8.1,5,11,岩田康誠,56,芝1800,重,1:52.4,2.8,3-2,35.8-36.0,38.6,480(-8),ヒストリカル,&nbsp;
23,2012/02/11,2京都5,晴,9,つばき賞(500万下),12,7,10,3.1,2,1,和田竜二,56,芝1800,良,1:49.6,-0.3,7-4,36.5-35.2,34.8,488(-4),(ダークナイサー),982.9
24,2012/01/15,1京都5,曇,7,3歳500万下,12,1,1,2.9,2,5,和田竜二,56,芝1600,良,1:34.9,0.6,6-6,35.0-34.9,35.0,492(+2),ゼロス,70.0
25,2011/12/24,6阪神7,晴,3,2歳未勝利,18,3,5,1.9,1,1,和田竜二,55,芝1600,良,1:35.1,-0.3,11-10,35.1-35.5,34.5,490(-2),(バハドゥール),500.0
26,2011/12/10,6阪神3,晴,4,2歳未勝利,15,6,11,11.2,6,3,和田竜二,55,芝1800,良,1:49.0,0.1,9-9,35.8-35.0,34.3,492(-2),タガノキャンドル,130.0
27,2011/11/20,6京都6,晴,5,2歳新馬,18,3,6,13.4,4,4,和田竜二,55,芝1800,重,1:51.8,0.6,8-7,36.0-35.5,35.6,494(0),サンライズマヌー,110.0
