,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2017/06/04,3東京2,晴,11,安田記念(G1),18,5,10,120.9,14,9,岩田康誠,58,芝1600,良,1:31.9,0.4,8-7,33.9-34.4,34.4,488(0),サトノアラジン,&nbsp;
1,2017/05/13,2東京7,雨,11,京王杯スプリングC(G2),13,8,12,50.4,11,2,岩田康誠,56,芝1400,重,1:23.3,0.1,3-4,36.4-34.2,34.1,488(-8),レッドファルクス,"2,426.8"
2,2017/04/01,3中山3,曇,11,ダービー卿チャレンジ(G3),16,8,16,52.1,10,10,岩田康誠,57.5,芝1600,稍,1:35.4,0.7,1-1-1,36.2-34.7,35.4,496(-6),ロジチャリス,&nbsp;
3,2016/11/20,5京都6,曇,11,マイルチャンピオンS(G1),18,7,14,160.0,15,11,岩田康誠,57,芝1600,良,1:33.8,0.7,8-8,34.4-35.6,35.5,502(+2),ミッキーアイル,&nbsp;
4,2016/10/30,4東京9,曇,11,天皇賞(秋)(G1),15,2,2,234.8,14,11,内田博幸,58,芝2000,良,2:00.6,1.3,5-5-7,36.9-34.2,35.0,500(-2),モーリス,&nbsp;
5,2016/10/09,4東京2,曇,11,毎日王冠(G2),12,3,3,48.7,9,10,小牧太,56,芝1800,稍,1:47.8,1.2,6-5-6,35.8-34.5,35.0,502(0),ルージュバック,&nbsp;
6,2016/06/05,3東京2,晴,11,安田記念(G1),12,1,1,53.6,10,8,小牧太,58,芝1600,良,1:33.5,0.5,7-7,35.0-33.9,33.9,502(-8),ロゴタイプ,&nbsp;
7,2016/04/24,3京都2,曇,11,読売マイラーズC(G2),15,3,4,33.5,11,3,小牧太,56,芝1600,良,1:32.7,0.1,3-3,34.1-34.7,34.6,510(+10),クルーガー,"1,515.2"
8,2016/04/03,3中山4,曇,11,ダービー卿チャレンジ(G3),16,2,4,46.5,11,14,松山弘平,58,芝1600,良,1:34.0,1.2,5-4-6,35.3-34.5,35.2,500(-2),マジックタイム,&nbsp;
9,2015/12/26,5阪神7,晴,11,阪神C(G2),17,7,14,17.8,9,10,内田博幸,57,芝1400,稍,1:22.2,0.8,9-8,34.8-34.8,35.0,502(-2),ロサギガンティア,&nbsp;
10,2015/12/05,4中京1,晴,11,金鯱賞(G2),12,8,12,9.6,6,5,田辺裕信,56,芝2000,良,1:59.1,0.3,2-2-2-2,35.4-34.9,35.1,504(+6),ミトラ,600.0
11,2015/11/01,4東京9,晴,11,天皇賞(秋)(G1),18,3,5,122.5,17,6,田辺裕信,58,芝2000,良,1:58.8,0.4,1-1-2,36.4-34.0,34.4,498(0),ラブリーデイ,&nbsp;
12,2015/10/11,4東京2,曇,11,毎日王冠(G2),13,3,3,22.7,9,8,三浦皇成,56,芝1800,良,1:46.3,0.7,10-10-10,35.9-34.0,33.6,498(+2),エイシンヒカリ,&nbsp;
13,2015/06/07,3東京2,晴,11,安田記念(G1),17,6,12,42.7,12,3,田辺裕信,58,芝1600,良,1:32.2,0.2,5-4,34.3-34.7,34.5,496(-2),モーリス,"2,552.2"
14,2015/04/26,3京都2,晴,11,読売マイラーズC(G2),18,8,18,27.1,9,10,幸英明,56,芝1600,良,1:33.2,0.6,6-5,35.3-33.2,33.4,498(+6),レッドアリオン,&nbsp;
15,2015/04/05,3中山4,小雨,11,ダービー卿チャレンジ(G3),16,8,16,34.4,11,6,勝浦正樹,58.5,芝1600,良,1:33.0,0.8,3-6-6,35.6-34.2,34.5,492(-14),モーリス,&nbsp;
16,2014/12/27,5阪神7,曇,11,阪神C(G2),18,8,16,10.1,4,14,田辺裕信,57,芝1400,良,1:21.4,0.7,8-8,34.3-35.2,35.2,506(0),リアルインパクト,&nbsp;
17,2014/11/23,5京都6,晴,11,マイルチャンピオンS(G1),17,6,11,17.0,6,15,田辺裕信,57,芝1600,良,1:33.1,1.6,6-6,33.7-34.8,36.1,506(+12),ダノンシャーク,&nbsp;
