,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2004/05/02,3京都4,曇,11,天皇賞(春)(G1),18,6,11,4.1,2,10,Ｍデムー,58,芝3200,良,3:20.3,1.9,13-13-14-10,37.2-36.1,35.3,500(+4),イングランディーレ,&nbsp;
1,2004/04/04,2阪神4,曇,11,産経大阪杯(G2),11,5,5,1.8,1,1,Ｍデムー,59,芝2000,稍,1:59.6,0.0,5-5-3-2,35.9-35.6,35.2,496(+8),(マグナーテン),"6,481.2"
2,2003/11/30,4東京8,曇,10,ジャパンC(G1),18,4,8,7.0,2,4,Ｍデムー,55,芝2400,重,2:30.3,1.6,12-13-13-11,37.7-37.4,37.0,488(-4),タップダンスシチー,"3,800.0"
3,2003/10/26,4京都6,晴,11,菊花賞(G1),18,8,17,2.3,1,3,Ｍデムー,57,芝3000,良,3:05.0,0.2,12-12-6-2,35.8-35.8,35.6,492(+2),ザッツザプレンティ,"3,395.8"
4,2003/09/28,4阪神6,晴,11,神戸新聞杯(G2),13,7,11,2.9,2,3,福永祐一,56,芝2000,良,2:00.2,0.7,5-6-6-4,36.6-35.1,35.3,490(0),ゼンノロブロイ,"1,413.4"
5,2003/06/29,3阪神4,晴,11,宝塚記念(G1),17,3,6,4.4,2,4,Ｍデムー,53,芝2200,良,2:12.3,0.3,15-15-15-9,35.0-36.9,36.1,490(+4),ヒシミラクル,"2,000.0"
6,2003/06/01,2東京4,曇,10,東京優駿(G1),18,7,13,2.6,1,1,Ｍデムー,57,芝2400,重,2:28.5,-0.1,13-13-15-7,36.4-36.3,35.3,486(-2),(ゼンノロブロイ),"19,205.6"
7,2003/04/20,4中山8,小雨,11,皐月賞(G1),18,2,3,3.6,1,1,Ｍデムー,57,芝2000,良,2:01.2,0.0,9-8-7-8,36.2-34.7,34.3,488(+4),(サクラプレジデント),"13,219.6"
8,2003/03/23,3中山8,晴,11,フジTVスプリングS(G2),16,8,15,2.8,2,1,Ｍデムー,56,芝1800,良,1:48.2,-0.2,8-8-7-2,35.5-35.3,34.7,484(+2),(サクラプレジデント),"5,517.6"
9,2003/02/16,2京都6,曇,11,きさらぎ賞(G3),14,5,8,8.0,3,1,福永祐一,56,芝1800,重,1:49.6,-0.1,4-3,36.2-35.5,35.2,482(-6),(サイレントディール),"4,255.3"
10,2003/01/18,1京都5,晴,10,白梅賞(500万下),16,2,3,1.9,1,1,福永祐一,56,芝1600,良,1:35.1,-0.1,4-2,34.8-36.6,36.3,488(-8),(ハッピートゥモロー),"1,045.5"
11,2002/12/14,3中京5,晴,10,報知杯中京2歳S(OP),9,8,9,2.4,1,3,池添謙一,55,芝1800,良,1:49.2,0.0,2-2-3-2,37.3-35.5,35.2,496(+2),ホシコマンダー,403.6
12,2002/11/09,5京都3,曇,5,2歳新馬,18,8,18,2.5,1,1,福永祐一,54,芝1400,良,1:22.7,-0.2,2-2,35.8-35.2,35.1,494(0),(マヤノキャンティ),600.0
