,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2009/11/03,名古屋,晴,10,JBCクラシック(G1),12,6,7,34.9,5,8,幸英明,57,ダ1900,良,2:04.1,3.9,4-4-6,&nbsp;,40.4,513(+14),ヴァーミリアン,&nbsp;
1,2009/10/12,盛岡,曇,10,マイルチャンピオンシ(G1),15,2,2,9.8,3,5,幸英明,57,ダ1600,良,1:37.4,2.0,5-4,&nbsp;,&nbsp;,499(-9),エスポワールシチー,250.0
2,2009/01/28,川崎,曇,10,川崎記念[指定交流](G1),13,6,8,23.4,4,4,幸英明,57,ダ2100,稍,2:14.5,1.2,3-4-3-4,30.5-36.5,37.6,508(-4),カネヒキリ,600.0
3,2008/12/29,大井,晴,10,東京大賞典競走(G1),10,8,10,28.7,6,4,幸英明,57,ダ2000,良,2:05.4,0.9,8-8-6-6,37.5-35.4,35.6,512(+2),カネヒキリ,800.0
4,2008/12/07,5阪神2,晴,11,ジャパンカップダート(G1),15,6,12,36.3,11,5,幸英明,57,ダ1800,良,1:49.6,0.4,8-8-6-7,36.7-36.6,36.6,510(-4),カネヒキリ,"1,300.0"
5,2008/11/03,園田,曇,9,JBCスプリント(G1),12,6,7,1.7,1,4,幸英明,57,ダ1400,良,1:26.5,0.9,6-6-5-6,&nbsp;,37.2,514(+10),バンブーエール,800.0
6,2008/10/13,盛岡,晴,10,マイルチャンピオンシ(G1),14,8,14,2.2,2,1,幸英明,57,ダ1600,良,1:37.3,-0.3,4-3,&nbsp;,&nbsp;,504(+6),(メイショウバトラー),"5,000.0"
7,2008/05/05,船橋,曇,10,かしわ記念(G1),14,1,1,1.8,1,2,幸英明,57,ダ1600,稍,1:37.8,0.2,5-5-3-2,35.6-37.6,37.6,498(-10),ボンネビルレコード,"2,100.0"
8,2008/02/24,1東京8,晴,11,フェブラリーS(G1),16,5,10,19.4,7,2,幸英明,57,ダ1600,良,1:35.6,0.3,4-3,34.8-36.2,36.2,508(+1),ヴァーミリアン,"3,900.8"
9,2007/12/29,大井,曇,10,東京大賞典競走(G1),15,2,2,9.0,3,5,幸英明,57,ダ2000,不,2:05.0,1.8,6-6-6-8,35.6-36.6,37.9,507(-1),ヴァーミリアン,400.0
