,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2016/01/24,1中山8,晴,11,アメリカジョッキーC(G2),16,2,4,50.3,11,中,コントレ,56,芝2200,良,&nbsp;,&nbsp;,14-14,36.3-35.4,&nbsp;,508(+6),ディサイファ,&nbsp;
1,2014/06/08,3東京2,小雨,11,安田記念(G1),17,6,11,37.1,10,3,北村宏司,58,芝1600,不,1:37.3,0.5,13-15,35.1-37.7,37.3,502(-2),ジャスタウェイ,"2,551.6"
2,2014/04/06,2阪神4,晴,11,産経大阪杯(G2),8,2,2,13.2,4,5,浜中俊,56,芝2000,良,2:01.0,0.7,4-4-4-4,36.6-36.3,35.3,504(+4),キズナ,620.0
3,2014/02/17,1東京4,晴,11,東京新聞杯(G3),14,5,10,4.5,2,10,浜中俊,57,芝1600,重,1:33.8,0.6,14-14,34.2-35.1,34.3,500(+2),ホエールキャプチャ,&nbsp;
4,2013/10/06,4東京2,晴,11,毎日王冠(G2),11,5,5,2.6,1,6,浜中俊,56,芝1800,良,1:47.1,0.4,8-8-7,35.5-33.3,32.8,498(-18),エイシンフラッシュ,&nbsp;
5,2013/06/02,3東京2,晴,11,安田記念(G1),18,1,2,5.7,3,2,浜中俊,58,芝1600,良,1:31.5,0.0,15-14,33.9-34.5,32.8,516(+4),ロードカナロア,"4,111.6"
6,2013/03/31,2阪神4,曇,11,産経大阪杯(G2),14,3,3,9.6,2,2,浜中俊,57,芝2000,良,1:59.1,0.1,13-13-12-10,36.7-33.7,32.9,512(+6),オルフェーヴル,"2,428.0"
7,2013/02/10,2京都6,晴,11,京都記念(G2),11,8,10,4.0,2,3,浜中俊,57,芝2200,良,2:12.8,0.3,10-8-1-1,36.6-34.6,34.9,506(+10),トーセンラー,"1,511.2"
8,2012/06/24,3阪神8,晴,11,宝塚記念(G1),16,1,2,8.9,6,3,浜中俊,58,芝2200,良,2:11.4,0.5,15-15-16-14,34.3-35.3,35.0,496(+2),オルフェーヴル,"3,349.2"
9,2012/06/02,3阪神1,曇,11,鳴尾記念(G3),10,7,8,2.7,1,2,浜中俊,57,芝2000,良,2:00.2,0.1,9-9-6-7,37.0-33.4,32.9,494(-6),トゥザグローリー,"1,610.8"
10,2012/04/01,2阪神4,曇,11,産経大阪杯(G2),12,8,11,9.0,6,1,浜中俊,56,芝2000,稍,2:05.5,-0.2,11-11-11-12,39.1-35.3,34.3,500(-4),(フェデラリスト),"6,086.8"
11,2012/03/04,1阪神4,小雨,10,大阪城S(OP),9,8,8,2.0,1,2,武豊,56,芝1800,良,1:48.6,0.0,9-9,36.4-36.2,35.2,504(+16),ミッキーパンプキン,887.0
12,2011/12/03,6阪神1,曇,11,鳴尾記念(G3),13,2,2,10.2,6,2,武豊,55,芝1800,良,1:45.6,0.0,11-12,35.1-34.7,33.3,488(+2),レッドデイヴィス,"1,614.0"
13,2011/10/23,5京都6,曇,11,菊花賞(G1),18,8,18,33.8,8,8,武豊,57,芝3000,良,3:04.0,1.2,15-16-12-9,36.9-35.1,35.6,486(+4),オルフェーヴル,&nbsp;
14,2011/09/25,5阪神6,晴,11,神戸新聞杯(G2),11,5,6,7.7,4,5,武豊,56,芝2400,良,2:29.3,1.0,9-9-9-7,37.2-33.6,33.5,482(-8),オルフェーヴル,540.0
15,2011/08/20,1札幌3,晴,11,ポプラS(1600万下),13,8,13,2.3,1,1,浜中俊,55,芝2000,良,2:01.5,-0.2,11-10-9-6,35.6-35.1,34.0,490(+6),(ギンザボナンザ),"1,798.0"
16,2011/04/30,2東京3,晴,11,テレビ東京杯青葉賞(G2),18,5,9,3.7,2,5,浜中俊,56,芝2400,良,2:29.1,0.3,15-14-13-7,37.4-34.4,34.1,484(-6),ウインバリアシオン,540.0
17,2011/03/06,2中山4,晴,11,報知杯弥生賞(G2),11,8,11,8.5,4,4,浜中俊,56,芝2000,良,2:01.1,0.1,11-11-10-10,36.3-34.7,34.0,490(-10),サダムパテック,810.0
18,2011/01/22,1京都7,曇,10,若駒S(OP),10,4,4,5.3,2,3,浜中俊,57,芝2000,良,2:01.7,0.0,8-8-8-6,35.5-34.9,34.3,500(0),リベルタス,483.6
19,2010/12/25,5阪神7,晴,11,ラジオNIKKEI杯(G3),15,7,12,3.1,1,8,浜中俊,55,芝2000,良,2:02.8,0.6,8-7-9-8,36.5-35.7,35.6,500(+6),ダノンバラード,&nbsp;
20,2010/10/30,5京都7,曇,9,萩S(OP),10,3,3,2.8,2,1,浜中俊,55,芝1800,良,1:49.3,-0.1,8-6,36.4-34.3,33.6,494(+6),(メイショウオオゾラ),"1,624.5"
21,2010/07/11,3阪神8,小雨,4,2歳新馬,16,7,14,6.2,2,1,浜中俊,54,芝1800,良,1:50.3,-0.1,8-9,35.7-35.2,34.0,488(0),(ローザディアマント),700.0
