,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2020/06/24,大井,曇,11,帝王賞競走(G1),14,2,2,8.6,4,10,Ｄ．レー,57,ダ2000,重,2:07.5,2.2,5-5-7-7,37.3-36.4,38.1,485(-14),クリソベリル,&nbsp;
1,2020/05/05,船橋,曇,11,かしわ記念(G1),7,7,7,2.5,2,5,Ｍ．デム,57,ダ1600,良,1:40.2,1.6,2-2-2-2,36.8-36.3,37.7,499(+9),ワイドファラオ,300.0
2,2018/12/02,4中京2,晴,11,チャンピオンズC(G1),15,2,2,1.9,1,1,Ｍ．デム,56,ダ1800,良,1:50.1,-0.4,2-2-3-3,37.1-35.9,35.6,490(+2),(ウェスタールンド),"10,336.0"
3,2018/10/08,盛岡,晴,11,マイルチャンピオンシ(G1),14,7,12,2.1,2,1,Ｍ．デム,55,ダ1600,良,1:35.3,-0.2,6-5,0.0-36.2,35.3,488(-2),(ゴールドドリーム),"4,500.0"
4,2018/07/11,大井,晴,11,ジャパンダートダービ(G1),14,1,1,2.2,1,1,Ｍ．デム,56,ダ2000,良,2:05.8,-0.3,12-12-9-9,37.1-37.5,36.5,490(+2),(オメガパフューム),"4,500.0"
5,2018/06/17,3東京6,曇,11,ユニコーンS(G3),16,7,14,2.3,1,1,Ｍ．デム,56,ダ1600,重,1:35.0,-0.6,8-4,34.8-35.6,35.2,488(-8),(グレートタイム),"3,559.5"
6,2018/04/01,3中山4,晴,10,伏竜S(OP),9,7,7,1.6,1,2,内田博幸,57,ダ1800,良,1:54.9,0.2,4-4-2-4,38.5-36.5,36.6,496(+10),ドンフォルティス,725.8
7,2017/12/13,川崎,晴,11,全日本2歳優駿【指定(G1),13,6,9,1.8,1,1,Ｍ．デム,55,ダ1600,良,1:41.6,-0.2,11-10-8-5,36.4-39.5,38.2,486(0),(ドンフォルティス),"3,500.0"
8,2017/10/14,4東京4,曇,9,プラタナス賞(500万下),11,6,6,1.4,1,1,Ｍ．デム,55,ダ1600,不,1:36.2,-0.4,4-2,35.5-35.5,35.4,486(0),(ソリストサンダー),"1,023.1"
9,2017/08/13,2新潟6,曇,6,2歳新馬,15,5,9,3.4,1,1,Ｍ．デム,54,ダ1800,稍,1:54.8,-1.1,7-9-1-1,37.8-38.5,38.5,486(0),(ビッグスモーキー),700.0
