,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2011/06/26,4阪神4,晴,11,宝塚記念(G1),16,5,10,15.6,7,10,池添謙一,58,芝2200,良,2:11.5,1.4,14-15-16-15,33.6-35.2,35.4,424(-18),アーネストリー,&nbsp;
1,2011/04/03,2阪神4,晴,11,産経大阪杯(G2),15,4,7,5.5,4,9,池添謙一,58,芝2000,良,1:58.9,1.1,13-13-13-12,35.8-35.3,34.9,442(+8),ヒルノダムール,&nbsp;
2,2010/12/26,5中山8,晴,10,有馬記念(G1),15,6,12,12.1,4,13,池添謙一,57,芝2500,良,2:33.8,1.2,13-13-13-13,30.3-34.6,34.7,434(+12),ヴィクトワールピサ,&nbsp;
3,2010/09/26,4中山6,晴,11,産経賞オールカマー(G2),10,3,3,2.4,1,2,池添謙一,59,芝2200,良,2:11.4,0.0,8-8-6-6,35.7-35.3,34.5,422(-6),シンゲン,"2,620.4"
4,2010/06/27,3阪神4,晴,10,宝塚記念(G1),17,8,18,7.8,4,4,池添謙一,58,芝2200,稍,2:13.3,0.3,11-11-12-12,34.8-36.5,35.9,428(-6),ナカヤマフェスタ,"2,000.0"
5,2010/04/04,2阪神4,晴,10,産経大阪杯(G2),12,6,8,1.2,1,3,池添謙一,59,芝2000,良,1:59.6,0.1,11-10-11-8,36.0-35.4,34.6,434(-4),テイエムアンコール,"1,612.6"
6,2010/02/20,2京都7,晴,11,京都記念(G2),13,5,7,3.5,2,3,池添謙一,59,芝2200,良,2:14.7,0.3,8-8-7-6,36.5-34.4,33.3,438(+12),ブエナビスタ,"1,613.2"
7,2009/12/27,5中山8,晴,10,有馬記念(G1),16,5,9,4.0,2,1,池添謙一,57,芝2500,良,2:30.0,-0.1,15-15-14-8,29.0-36.0,35.2,426(+4),(ブエナビスタ),"18,344.4"
8,2009/11/01,4東京8,晴,11,天皇賞(秋)(G1),18,6,12,10.7,4,6,池添謙一,58,芝2000,良,1:58.0,0.8,17-15-14,35.6-33.7,33.4,422(0),カンパニー,&nbsp;
9,2009/09/27,4中山6,晴,11,産経賞オールカマー(G2),15,5,9,2.6,1,2,池添謙一,59,芝2200,良,2:11.7,0.3,7-8-7-6,36.4-34.1,33.6,422(-2),マツリダゴッホ,"2,630.8"
10,2009/06/28,3阪神4,晴,10,宝塚記念(G1),14,6,9,7.1,2,1,池添謙一,58,芝2200,良,2:11.3,-0.3,9-10-10-10,34.7-35.2,34.3,424(-2),(サクラメガワンダー),"13,502.4"
11,2009/05/03,3京都4,曇,10,天皇賞(春)(G1),18,6,12,8.6,5,3,池添謙一,58,芝3200,良,3:14.7,0.3,12-12-11-7,36.4-35.1,34.9,426(-2),マイネルキッツ,"3,355.8"
12,2009/04/05,2阪神4,晴,10,産経大阪杯(G2),12,6,8,6.9,3,1,池添謙一,57,芝2000,良,1:59.7,0.0,8-8-7-6,36.0-34.8,34.0,428(0),(ディープスカイ),"6,488.2"
13,2009/03/01,2中山2,小雨,11,中山記念(G2),10,5,5,6.2,4,2,池添謙一,57,芝1800,稍,1:49.2,0.0,9-7-8-7,37.7-35.1,34.2,428(-6),カンパニー,"2,622.0"
14,2009/01/25,1中山8,晴,11,アメリカジョッキーC(G2),13,7,11,3.2,1,8,池添謙一,57,芝2200,良,2:15.2,1.3,13-12-10-10,36.6-35.9,35.8,434(+4),ネヴァブション,&nbsp;
15,2008/12/28,5中山8,晴,10,有馬記念(G1),14,7,11,24.1,7,4,池添謙一,57,芝2500,良,2:31.9,0.4,11-13-13-9,30.0-36.4,35.9,430(+10),ダイワスカーレット,"2,700.0"
16,2008/11/02,4東京8,晴,11,天皇賞(秋)(G1),17,8,17,14.6,4,10,池添謙一,58,芝2000,良,1:58.0,0.8,17-17-16,35.2-35.2,34.2,420(+6),ウオッカ,&nbsp;
17,2008/09/15,4阪神2,小雨,10,朝日チャレンジC(G3),13,5,7,1.7,1,1,池添謙一,57,芝2000,良,1:58.5,-0.1,11-9-6-5,36.0-35.0,34.2,414(-8),(トーホウアラン),"4,147.6"
18,2008/08/03,2小倉6,晴,10,小倉記念(G3),15,2,3,4.2,2,1,池添謙一,57,芝2000,良,1:57.9,-0.5,12-12-12-3,34.8-35.0,34.4,422(+8),(ダイシングロウ),"4,355.3"
19,2008/06/08,3東京6,晴,11,安田記念(G1),18,8,18,42.3,11,10,池添謙一,58,芝1600,良,1:33.9,1.2,17-16,34.6-34.8,34.3,414(-12),ウオッカ,&nbsp;
20,2008/04/19,2阪神7,晴,11,読売マイラーズC(G2),15,8,15,6.0,2,14,武豊,58,芝1600,良,1:35.0,1.4,15-15,35.5-34.8,34.3,426(+10),カンパニー,&nbsp;
