,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2008/10/12,4東京2,晴,11,毎日王冠(G2),16,7,13,11.5,3,11,三浦皇成,57,芝1800,良,1:45.6,1.0,7-7-7,35.8-33.8,34.0,476(0),スーパーホーネット,&nbsp;
1,2008/06/29,3阪神4,小雨,10,宝塚記念(G1),14,6,10,23.1,8,9,蛯名正義,58,芝2200,重,2:16.5,1.2,13-12-11-8,35.5-37.3,37.8,476(+4),エイシンデピュティ,&nbsp;
2,2008/05/04,3京都4,晴,11,天皇賞(春)(G1),14,5,7,9.9,5,9,松岡正海,58,芝3200,良,3:16.6,1.5,9-9-10-8,36.8-35.3,36.0,472(-4),アドマイヤジュピタ,&nbsp;
3,2008/04/06,2阪神4,晴,11,産経大阪杯(G2),11,8,11,8.3,3,4,松岡正海,57,芝2000,良,1:58.9,0.2,10-10-7-7,35.5-34.8,34.6,476(-4),ダイワスカーレット,960.0
4,2008/02/23,2京都7,曇,11,京都記念(G2),16,3,5,4.7,3,4,松岡正海,57,芝2200,良,2:13.8,0.2,10-9-8-7,36.7-35.3,34.2,480(-4),アドマイヤオーラ,960.0
5,2008/01/27,1中山8,晴,11,アメリカジョッキーC(G2),16,5,10,2.2,1,5,松岡正海,57,芝2200,良,2:13.9,0.3,6-6-5-2,36.7-36.0,35.9,484(+10),エアシェイディ,600.0
6,2007/12/23,5中山8,晴,9,有馬記念(G1),15,1,2,20.5,7,6,高田潤,57,芝2500,稍,2:34.8,1.2,15-15-15-11,29.3-36.4,36.3,474(+4),マツリダゴッホ,&nbsp;
7,2007/11/25,5東京8,晴,10,ジャパンC(G1),18,7,14,16.0,6,14,安藤勝己,57,芝2400,良,2:26.2,1.5,11-12-16-15,35.6-34.3,34.9,470(-6),アドマイヤムーン,&nbsp;
8,2007/03/18,1阪神8,晴,11,阪神大賞典(G2),11,2,2,1.6,1,2,安藤勝己,57,芝3000,良,3:08.3,0.0,2-2-2-1,38.3-34.5,34.5,476(-2),アイポッパー,"2,622.0"
9,2006/12/24,5中山8,晴,9,有馬記念(G1),14,3,3,13.1,2,4,内田博幸,55,芝2500,良,2:32.5,0.6,7-8-7-7,30.0-35.4,34.9,478(+12),ディープインパクト,"2,700.0"
10,2006/11/26,5東京8,小雨,10,ジャパンC(G1),11,6,7,16.2,5,2,岩田康誠,55,芝2400,良,2:25.4,0.3,5-4-5-4,37.0-34.3,34.1,466(0),ディープインパクト,"10,067.2"
11,2006/10/22,5京都6,晴,11,菊花賞(G1),18,7,13,4.9,2,2,横山典弘,57,芝3000,良,3:02.7,0.0,6-6-6-7,35.4-35.6,34.0,466(+4),ソングオブウインド,"5,631.0"
12,2006/09/24,3中京6,晴,11,神戸新聞杯(G2),16,7,13,8.6,3,1,高田潤,56,芝2000,良,1:58.1,0.0,5-6-8-6,34.3-35.4,34.7,462(0),(メイショウサムソン),"5,516.2"
13,2006/05/28,3東京4,晴,10,東京優駿(G1),18,7,15,13.0,7,3,四位洋文,57,芝2400,稍,2:28.3,0.4,15-15-13-12,37.4-35.3,34.9,462(-2),メイショウサムソン,"4,332.8"
14,2006/04/16,3中山8,曇,11,皐月賞(G1),18,1,2,34.3,10,2,高田潤,57,芝2000,良,2:00.0,0.1,9-8-6-9,35.6-35.7,34.8,464(0),メイショウサムソン,"4,857.0"
15,2006/03/19,2中山8,曇,11,フジTVスプリングS(G2),16,5,10,5.5,2,3,Ｍデムー,56,芝1800,良,1:48.9,0.0,14-14-12-10,36.9-36.4,35.1,464(+4),メイショウサムソン,"1,418.2"
16,2006/02/12,2京都6,曇,11,きさらぎ賞(G3),12,1,1,4.2,2,1,安藤勝己,56,芝1800,良,1:47.4,-0.1,11-8,35.3-34.9,34.2,460(+2),(メイショウサムソン),"4,244.1"
17,2005/11/26,5京都7,晴,8,京都2歳S(OP),6,4,4,6.2,2,2,高田潤,55,芝2000,良,2:01.5,0.1,5-5-5-5,37.2-35.1,34.7,458(-6),マルカシェンク,644.6
18,2005/10/29,4京都7,曇,9,萩S(OP),8,2,2,3.3,1,2,岩田康誠,55,芝1800,重,1:49.6,0.5,8-8,36.6-34.4,33.9,464(+2),フサイチリシャール,645.8
19,2005/10/15,4京都3,雨,2,2歳未勝利,11,6,7,1.8,1,1,安藤勝己,55,芝1600,良,1:34.8,-0.7,3-3,35.6-35.2,35.1,462(-6),(ハイブレッド),500.0
20,2005/09/25,4阪神6,曇,2,2歳未勝利,10,3,3,5.3,4,2,横山典弘,54,芝2000,良,2:06.7,0.1,8-7-3-5,39.5-34.7,34.5,468(-14),フサイチリシャール,200.0
21,2005/09/03,3小倉7,晴,5,2歳新馬,16,3,6,9.4,6,3,高田潤,54,芝1200,良,1:09.9,0.3,8-7,33.6-36.0,35.3,482(0),テイエムプリキュア,180.0
