,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2015/11/28,5東京8,晴,11,キャピタルS(OP),18,6,12,55.7,14,18,津村明秀,56,芝1600,良,1:35.2,2.0,13-15,35.3-34.3,35.3,478(+6),サンライズメジャー,&nbsp;
1,2014/10/05,3新潟8,小雨,11,スプリンターズS(G1),18,2,4,40.4,12,16,津村明秀,57,芝1200,良,1:09.4,0.6,11-10,33.7-35.1,34.5,472(+2),スノードラゴン,&nbsp;
2,2014/06/22,1函館4,晴,11,函館スプリントS(G3),14,3,3,35.9,8,1,津村明秀,58,芝1200,良,1:08.5,0.0,9-6,33.8-34.7,34.1,470(-2),(ローブティサージュ),"3,851.1"
3,2014/03/30,2中京6,曇,11,高松宮記念(G1),18,4,8,53.4,13,11,石橋脩,57,芝1200,不,1:13.5,1.3,11-11,34.5-37.7,37.2,472(-2),コパノリチャード,&nbsp;
4,2014/03/02,1阪神2,曇,11,阪急杯(G3),16,5,10,7.8,3,4,石橋脩,56,芝1400,良,1:21.5,0.8,2-2,33.8-35.8,36.4,474(0),コパノリチャード,600.0
5,2014/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),16,5,10,9.9,5,3,岩田康誠,58,芝1600,良,1:32.8,0.3,7-7,34.7-34.4,34.3,474(0),エキストラエンド,"1,009.1"
6,2013/12/23,5阪神9,晴,11,阪神C(G2),18,7,14,27.2,10,2,岩田康誠,57,芝1400,良,1:21.4,0.0,2-2,35.0-34.8,34.7,474(+6),リアルインパクト,"2,638.0"
7,2013/11/17,5京都6,晴,11,マイルチャンピオンS(G1),18,3,6,99.0,17,14,石橋脩,57,芝1600,良,1:33.6,1.2,2-2,35.1-34.1,35.2,468(-6),トーセンラー,&nbsp;
8,2013/10/19,4東京6,曇,11,富士S(G3),15,6,11,10.3,4,7,石橋脩,56,芝1600,良,1:33.8,0.3,1-1,35.8-33.8,34.1,474(0),ダノンシャーク,&nbsp;
9,2013/06/02,3東京2,晴,11,安田記念(G1),18,2,4,71.8,14,7,石橋脩,58,芝1600,良,1:31.9,0.4,5-5,33.9-34.5,34.0,474(0),ロードカナロア,&nbsp;
10,2013/05/11,2東京7,雨,11,京王杯スプリングC(G2),18,2,4,13.8,6,3,石橋脩,56,芝1400,稍,1:20.7,0.1,7-6,33.9-34.9,34.5,474(-2),ダイワマッジョーレ,"1,419.6"
11,2013/03/31,3中山4,曇,11,ダービー卿チャレンジ(G3),16,1,1,9.3,6,5,石橋脩,58,芝1600,良,1:32.8,0.2,3-4-2,34.3-35.3,35.0,476(-6),トウケイヘイロー,380.0
12,2013/02/17,1東京8,晴,11,フェブラリーS(G1),16,8,15,48.2,11,11,石橋脩,57,ダ1600,良,1:36.5,1.4,3-3,34.6-36.5,37.7,482(0),グレープブランデー,&nbsp;
13,2013/02/03,1東京4,晴,11,東京新聞杯(G3),16,8,16,12.3,7,8,石橋脩,58,芝1600,良,1:33.8,0.9,5-5,35.5-33.5,34.1,482(+6),クラレント,&nbsp;
14,2012/12/24,5阪神9,晴,11,阪神C(G2),18,5,10,28.2,14,2,石橋脩,57,芝1400,良,1:21.2,0.2,3-2,34.3-35.5,35.5,476(+6),サンカルロ,"2,638.0"
15,2012/11/18,5京都6,晴,11,マイルチャンピオンS(G1),18,5,9,24.3,12,16,石橋脩,57,芝1600,稍,1:34.2,1.3,4-3,35.0-34.7,35.7,470(-4),サダムパテック,&nbsp;
16,2012/10/20,4東京6,晴,11,富士S(G3),18,5,9,5.9,2,6,石橋脩,57,芝1600,良,1:32.7,0.3,5-4,34.4-34.8,34.3,474(+2),クラレント,&nbsp;
