,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2015/11/22,5京都6,曇,11,マイルチャンピオンS(G1),18,6,11,79.5,13,13,秋山真一,57,芝1600,良,1:33.7,0.9,11-11,34.6-33.8,33.8,472(+2),モーリス,&nbsp;
1,2015/10/24,4東京6,晴,11,富士S(G3),16,5,9,22.1,10,8,秋山真一,58,芝1600,良,1:33.3,0.6,1-1,35.1-33.7,34.3,470(-6),ダノンプラチナ,&nbsp;
2,2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),16,2,3,4.8,1,7,秋山真一,58.5,芝1600,良,1:33.6,0.2,1-3-3,34.7-35.2,35.3,476(-2),スマートオリオン,&nbsp;
3,2015/06/07,3東京2,晴,11,安田記念(G1),17,8,16,25.6,9,7,武豊,58,芝1600,良,1:32.5,0.5,12-10,34.3-34.7,34.2,478(-10),モーリス,&nbsp;
4,2015/04/05,2阪神4,曇,11,産経大阪杯(G2),14,4,6,12.1,5,8,松山弘平,57,芝2000,不,2:04.5,1.6,2-2-2-2,36.6-37.1,38.5,488(+6),ラキシス,&nbsp;
5,2015/02/22,1小倉6,小雨,11,小倉大賞典(G3),16,3,6,5.4,3,1,秋山真一,58,芝1800,重,1:48.3,-0.1,2-2-1-1,35.9-36.9,36.9,482(+4),(コスモソーンパーク),"4,065.1"
6,2014/12/06,4中京1,曇,11,金鯱賞(G2),17,5,10,7.7,5,5,秋山真一,57,芝2000,良,1:59.3,0.5,1-1-1-1,35.7-35.4,35.9,478(+10),ラストインパクト,600.0
7,2014/11/02,4東京9,晴,11,天皇賞(秋)(G1),18,7,13,32.8,9,9,秋山真一,58,芝2000,良,2:00.0,0.3,1-1-1,36.4-34.6,34.9,468(-10),スピルバーグ,&nbsp;
8,2014/09/28,3新潟6,晴,11,産経賞オールカマー(G2),18,2,4,14.5,5,7,秋山真一,57,芝2200,良,2:12.4,0.2,1-1-1-1,35.4-35.0,35.2,478(+12),マイネルラクリマ,&nbsp;
9,2014/06/08,3東京2,小雨,11,安田記念(G1),17,2,3,16.6,5,9,秋山真一,58,芝1600,不,1:37.9,1.1,5-7,35.1-37.7,38.4,466(-2),ジャスタウェイ,&nbsp;
10,2014/04/06,3中山4,曇,11,ダービー卿チャレンジ(G3),16,1,2,6.9,4,1,秋山真一,57.5,芝1600,稍,1:34.6,0.0,1-2-4,34.8-36.7,36.5,468(-2),(カオスモス),"3,861.6"
11,2014/03/02,1阪神2,曇,11,阪急杯(G3),16,7,14,12.7,6,11,秋山真一,57,芝1400,良,1:22.1,1.4,8-8,33.8-35.8,36.3,470(+6),コパノリチャード,&nbsp;
12,2013/11/17,5京都6,晴,11,マイルチャンピオンS(G1),18,4,8,18.9,8,18,岩田康誠,57,芝1600,良,1:34.5,2.1,6-6,35.1-34.1,35.9,464(-8),トーセンラー,&nbsp;
13,2013/06/02,3東京2,晴,11,安田記念(G1),18,1,1,6.7,4,14,秋山真一,58,芝1600,良,1:32.4,0.9,3-2,33.9-34.5,34.6,472(-2),ロードカナロア,&nbsp;
14,2013/04/21,3京都2,晴,11,読売マイラーズC(G2),18,5,9,2.2,1,4,秋山真一,58,芝1600,良,1:32.7,0.1,3-3,34.1-35.3,35.1,474(+8),グランプリボス,830.0
15,2013/02/17,1東京8,晴,11,フェブラリーS(G1),16,6,11,3.3,1,15,秋山真一,57,ダ1600,良,1:37.9,2.8,3-3,34.6-36.5,39.0,466(0),グレープブランデー,&nbsp;
16,2012/10/28,4東京9,曇,11,天皇賞(秋)(G1),18,8,16,4.7,3,5,秋山真一,56,芝2000,良,1:57.7,0.4,2-2-2,34.8-36.6,34.5,466(-2),エイシンフラッシュ,"1,320.0"
17,2012/10/07,4東京2,晴,11,毎日王冠(G2),16,2,4,3.5,1,1,秋山真一,56,芝1800,良,1:45.0,0.0,2-3-3,34.5-35.4,34.3,468(+8),(ジャスタウェイ),"6,117.6"
18,2012/05/06,2東京6,曇,11,NHKマイルC(G1),18,3,5,3.7,1,1,秋山真一,57,芝1600,良,1:34.5,-0.6,1-1,35.1-34.6,34.6,460(-6),(アルフレード),"9,590.6"
19,2012/04/07,3中山5,曇,11,ニュージーランドT(G2),16,2,4,3.7,1,1,秋山真一,56,芝1600,良,1:33.2,-0.4,2-3-3,34.0-35.6,35.0,466(-4),(セイクレットレーヴ),"5,317.6"
20,2012/02/18,2京都7,雪,9,こぶし賞(500万下),14,3,3,1.4,1,1,秋山真一,56,芝1600,稍,1:35.8,-0.1,2-1,35.6-36.0,36.0,470(-4),(ニシノビークイック),982.2
21,2012/01/21,1京都6,小雨,6,3歳新馬,16,1,2,5.4,3,1,秋山真一,56,芝1600,重,1:35.3,-0.5,1-1,35.8-35.4,35.4,474(0),(オソレイユ),600.0
