,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2007/11/18,5京都6,曇,11,マイルチャンピオンS(G1),18,3,5,79.8,16,18,武幸四郎,57,芝1600,良,1:38.0,5.3,1-7,34.4-34.7,39.7,484(-6),ダイワメジャー,&nbsp;
1,2007/10/27,4京都8,晴,11,毎日放送賞スワンS(G2),18,8,18,54.4,15,13,武幸四郎,58,芝1400,稍,1:22.1,1.4,14-13,33.7-35.5,35.2,490(-4),スーパーホーネット,&nbsp;
2,2007/09/30,4中山8,雨,11,スプリンターズS(G1),16,6,12,49.6,13,6,四位洋文,57,芝1200,不,1:09.8,0.4,6-8,33.1-36.3,36.2,494(+8),アストンマーチャン,&nbsp;
3,2007/06/24,3阪神4,小雨,11,宝塚記念(G1),18,8,18,119.4,15,18,後藤浩輝,58,芝2200,稍,2:20.6,8.2,1-1-1-6,33.5-36.9,45.1,486(-6),アドマイヤムーン,&nbsp;
4,2007/04/14,2阪神7,晴,11,読売マイラーズC(G2),15,3,5,10.6,7,12,後藤浩輝,58,芝1600,良,1:33.8,1.6,3-3,34.9-34.0,34.9,492(-4),コンゴウリキシオー,&nbsp;
5,2007/02/25,2中山2,晴,11,中山記念(G2),16,1,2,17.0,6,1,後藤浩輝,58,芝1800,良,1:47.2,-0.2,1-1-1-1,36.6-36.0,36.0,496(+4),(エアシェイディ),"6,526.0"
6,2006/12/09,3阪神3,小雨,11,鳴尾記念(G3),17,6,12,14.4,6,4,田中勝春,59,芝1800,良,1:47.6,0.7,2-2,35.9-33.6,34.2,492(-2),サクラメガワンダー,620.0
7,2006/10/29,4東京8,晴,11,天皇賞(秋)(G1),16,3,5,34.5,11,10,柴田善臣,58,芝2000,良,2:00.0,1.2,4-4-4,35.4-35.6,36.0,494(0),ダイワメジャー,&nbsp;
8,2006/10/08,4東京2,晴,11,毎日王冠(G2),16,7,13,16.7,9,3,田中勝春,57,芝1800,良,1:45.7,0.2,7-7-5,34.7-34.6,34.4,494(0),ダイワメジャー,"1,616.4"
9,2006/09/10,4中山2,晴,11,京成杯オータムH(G3),15,1,1,7.7,3,4,田中勝春,58,芝1600,良,1:32.3,0.3,12-14-15,34.3-35.3,34.3,494(+2),ステキシンスケクン,620.0
10,2006/08/06,2新潟8,晴,11,関屋記念(G3),18,4,8,35.2,12,4,田中勝春,59,芝1600,良,1:32.9,0.4,13-13,35.6-33.5,32.9,492(+4),カンファーベスト,620.0
11,2006/06/04,3東京6,晴,11,安田記念(G1),18,5,9,132.5,17,18,四位洋文,58,芝1600,良,1:35.5,2.9,2-2,34.8-34.5,37.3,488(-4),ブリッシュラック,&nbsp;
12,2006/05/13,2東京7,雨,11,京王杯スプリングC(G2),14,4,5,33.7,9,7,四位洋文,57,芝1400,稍,1:22.6,0.8,2-2,35.2-34.6,35.1,492(+4),オレハマッテルゼ,&nbsp;
13,2006/04/15,2阪神7,雨,11,読売マイラーズC(G2),11,8,10,13.2,5,8,四位洋文,58,芝1600,稍,1:37.2,1.0,2-2-2,36.7-34.9,35.9,488(-10),ダイワメジャー,&nbsp;
14,2006/02/26,1阪神2,曇,11,阪急杯(G3),15,1,1,11.7,5,5,四位洋文,58,芝1400,不,1:23.2,0.7,1-1,34.6-36.2,36.9,498(+2),ブルーショットガン,410.0
15,2005/12/24,3中京7,晴,11,CBC賞(G2),14,8,16,14.4,6,14,武幸四郎,58,芝1200,良,1:09.8,1.1,4-4,33.5-35.2,36.0,496(+6),シンボリグラン,&nbsp;
16,2005/11/20,5京都6,晴,11,マイルチャンピオンS(G1),17,2,4,51.2,9,17,横山典弘,57,芝1600,良,1:34.3,2.2,1-1,34.2-35.0,37.2,490(0),ハットトリック,&nbsp;
17,2005/06/05,3東京6,晴,11,安田記念(G1),18,3,6,17.3,9,17,後藤浩輝,58,芝1600,良,1:34.1,1.8,1-1,33.9-34.9,36.7,490(-2),アサクサデンエン,&nbsp;
18,2005/04/16,2阪神7,晴,11,読売マイラーズC(G2),16,5,9,6.0,3,1,横山典弘,57,芝1600,良,1:33.5,0.0,2-2-1,35.1-34.2,34.2,492(-4),(プリサイスマシーン),"6,114.8"
19,2005/01/23,1京都8,曇,11,平安S(G3),16,1,2,6.4,3,14,安藤勝己,58,ダ1800,良,1:52.1,1.8,2-2-2-2,35.7-36.7,38.4,496(+8),ヒシアトラス,&nbsp;
20,2004/11/28,5東京8,晴,10,ジャパンカップダート(G1),16,8,16,8.9,3,13,横山典弘,57,ダ2100,良,2:15.4,6.7,1-1-1-1,29.7-37.6,44.3,488(+4),タイムパラドックス,&nbsp;
21,2004/10/31,4東京8,曇,11,天皇賞(秋)(G1),17,5,10,10.7,6,5,横山典弘,58,芝2000,稍,1:59.5,0.6,1-1-1,35.8-35.1,35.7,484(+4),ゼンノロブロイ,"1,320.0"
22,2004/10/10,4東京2,曇,11,毎日王冠(G2),11,8,10,5.2,3,2,横山典弘,57,芝1800,稍,1:46.1,0.1,1-1-1,35.1-34.4,34.5,480(-6),テレグノシス,"2,622.8"
23,2004/08/22,1札幌4,晴,9,札幌記念(G2),11,8,11,4.4,3,3,横山典弘,57,芝2000,良,2:00.8,0.4,1-1-1-1,35.6-36.1,36.5,486(+4),ファインモーション,"1,611.6"
24,2004/06/27,3阪神4,晴,11,宝塚記念(G1),15,3,4,12.1,7,10,横山典弘,58,芝2200,良,2:12.7,1.6,1-1-2-3,34.3-36.1,37.4,482(-4),タップダンスシチー,&nbsp;
25,2004/06/06,3東京6,雨,11,安田記念(G1),18,4,7,4.1,1,5,横山典弘,58,芝1600,稍,1:33.0,0.4,3-3,33.7-35.1,35.2,486(+2),ツルマルボーイ,940.0
26,2004/04/17,2阪神7,晴,11,読売マイラーズC(G2),9,6,6,1.4,1,2,岡部幸雄,58,芝1600,良,1:33.0,0.1,2-2-2,35.0-34.5,34.5,484(0),マイソールサウンド,"2,419.6"
27,2004/02/29,2中山2,曇,11,中山記念(G2),14,8,15,3.5,2,3,岡部幸雄,58,芝1800,良,1:45.3,0.4,1-1-1-1,35.3-35.3,35.7,484(+2),サクラプレジデント,"1,616.6"
