,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2012/08/14,盛岡,晴,9,クラスターC(G3),11,8,12,28.1,6,3,松岡正海,55,ダ1200,重,1:10.8,1.6,7-5,&nbsp;,35.8,515(-1),タイセイレジェンド,299.0
1,2012/07/22,2新潟4,曇,11,アイビスサマーD(G3),18,7,13,135.6,17,8,松岡正海,57,芝1000,良,0:55.0,0.8,15,32.1-32.7,32.3,516(0),パドトロワ,&nbsp;
2,2012/06/17,2福島2,晴,11,バーデンバーデンC(OP),11,7,9,88.5,9,5,松岡正海,54,芝1200,良,1:09.7,0.4,8-8,33.6-35.7,35.5,516(-2),ビウイッチアス,210.0
3,2012/04/15,3中山8,晴,10,京葉S(OP),16,6,12,55.0,13,10,津村明秀,55,ダ1200,不,1:10.4,1.0,7-7,33.2-36.2,36.6,518(-7),デュアルスウォード,&nbsp;
4,2012/03/20,高知,曇,6,黒船賞[指定交流](G3),12,6,7,91.2,5,5,津村明秀,57,ダ1400,不,1:29.4,1.0,4-4-3-3,&nbsp;,39.5,525(+5),セイクリムズン,105.0
5,2012/03/03,2中山3,晴,11,夕刊フジオーシャンS(G3),16,8,16,442.3,16,15,津村明秀,56,芝1200,重,1:10.9,1.7,12-14,33.4-35.8,36.5,520(+3),ワンカラット,&nbsp;
6,2010/11/03,船橋,晴,9,JBCスプリント(G1),14,7,12,13.5,5,5,津村明秀,57,ダ1000,良,0:59.3,1.7,2-3,33.4-35.4,37.0,517(+3),サマーウインド,400.0
7,2010/10/03,4中山8,晴,11,スプリンターズS(G1),16,2,4,104.3,13,8,津村明秀,57,芝1200,良,1:07.9,0.5,5-2,33.3-34.1,34.3,514(+2),ウルトラファンタジー,&nbsp;
8,2010/08/01,2新潟6,晴,11,NST賞(OP),9,7,7,3.6,1,2,津村明秀,56,ダ1200,良,1:10.4,0.2,2-2,34.8-35.4,35.4,512(-8),アウトクラトール,845.6
9,2010/04/18,3中山8,晴,10,京葉S(OP),16,8,16,7.2,3,1,松岡正海,55,ダ1200,稍,1:10.0,-0.2,3-2,34.1-35.9,35.8,520(+4),(カルナバリート),"2,138.5"
10,2010/03/28,2中京8,曇,11,高松宮記念(G1),18,1,2,121.1,17,11,秋山真一,57,芝1200,良,1:09.2,0.6,5-4,33.5-35.1,35.3,516(-4),キンシャサノキセキ,&nbsp;
11,2010/03/06,2中山3,雨,11,夕刊フジオーシャンS(G3),16,2,4,6.8,3,10,松岡正海,56,芝1200,重,1:10.3,0.5,6-5,33.4-36.4,36.5,520(+8),キンシャサノキセキ,&nbsp;
12,2010/01/10,1中山3,晴,11,ジャニュアリーS(OP),14,7,12,23.7,9,2,津村明秀,55,ダ1200,良,1:10.7,0.2,5-5,33.5-37.0,36.8,512(0),ニシノコンサフォス,851.4
13,2009/12/13,5中山4,曇,11,カペラS(G3),16,3,6,30.1,9,5,津村明秀,56,ダ1200,重,1:10.1,0.5,1-1,33.6-36.0,36.5,512(-8),ミリオンディスク,390.0
14,2009/10/04,4中山8,晴,11,スプリンターズS(G1),16,4,8,154.1,16,4,津村明秀,57,芝1200,良,1:07.8,0.3,3-5,32.9-34.6,34.7,520(+2),ローレルゲレイロ,"1,400.0"
15,2009/09/13,4阪神2,晴,10,セントウルS(G2),15,1,1,140.5,15,11,津村明秀,57,芝1200,良,1:08.8,1.0,4-4,33.8-34.0,34.8,518(+16),アルティマトゥーレ,&nbsp;
16,2009/03/29,2中京6,晴,11,高松宮記念(G1),18,6,11,174.8,17,13,津村明秀,57,芝1200,良,1:08.9,0.9,13-14,33.1-34.9,35.0,502(-14),ローレルゲレイロ,&nbsp;
