,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2010/09/20,2札幌4,雨,11,エルムS(G3),13,3,3,26.1,8,12,柴山雄一,57,ダ1700,良,1:46.7,3.2,5-4-3-9,30.0-36.4,39.2,452(-8),クリールパッション,&nbsp;
1,2010/08/22,1札幌4,晴,9,札幌記念(G2),16,7,14,326.3,16,8,藤岡佑介,57,芝2000,良,2:00.2,0.8,14-15-15-16,34.6-35.6,35.0,460(+4),アーネストリー,&nbsp;
2,2010/07/25,2函館4,晴,9,函館記念(G3),16,1,1,83.9,15,11,柴山雄一,57,芝2000,良,1:59.4,0.9,7-6-7-6,34.5-36.0,36.1,456(-14),マイネルスターリー,&nbsp;
3,2010/05/29,4京都3,晴,10,金鯱賞(G2),14,3,3,170.1,11,10,藤岡佑介,57,芝2000,良,2:00.9,1.4,4-4-3-4,37.0-34.2,35.1,470(+2),アーネストリー,&nbsp;
4,2009/10/24,4東京5,曇,11,富士S(G3),18,3,5,49.3,13,16,三浦皇成,57,芝1600,良,1:34.1,0.8,7-9,34.4-35.0,34.9,468(+4),アブソリュート,&nbsp;
5,2008/12/21,5阪神6,曇,11,阪神C(G2),18,6,12,6.8,3,15,Ｍデムー,57,芝1400,良,1:22.9,1.3,14-14,34.2-35.8,35.9,464(0),マルカフェニックス,&nbsp;
6,2008/11/23,5京都5,晴,11,マイルチャンピオンS(G1),18,8,18,38.9,13,16,内田博幸,57,芝1600,良,1:33.4,0.8,5-8,34.4-34.7,35.0,464(+8),ブルーメンブラット,&nbsp;
7,2008/10/25,4東京5,曇,11,富士S(G3),18,2,3,3.5,1,4,内田博幸,57,芝1600,良,1:33.0,0.3,6-7,34.6-34.8,34.4,456(-8),サイレントプライド,620.0
8,2008/06/08,3東京6,晴,11,安田記念(G1),18,2,3,33.6,9,3,福永祐一,58,芝1600,良,1:33.4,0.7,7-6,34.6-34.8,34.3,464(+4),ウオッカ,"2,555.2"
9,2008/04/19,2阪神7,晴,11,読売マイラーズC(G2),15,4,6,6.6,3,3,福永祐一,58,芝1600,良,1:33.7,0.1,10-10,35.5-34.8,34.0,460(-4),カンパニー,"1,516.4"
10,2008/03/02,2中山2,晴,11,中山記念(G2),16,8,16,20.7,7,2,蛯名正義,58,芝1800,良,1:47.6,0.3,7-7-6-3,36.1-35.3,34.2,464(0),カンパニー,"2,635.6"
11,2008/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),16,3,6,14.4,6,7,藤岡佑介,58,芝1600,良,1:34.2,0.6,8-8,35.3-34.6,34.5,464(+2),エイシンデピュティ,&nbsp;
12,2007/12/16,5阪神6,晴,11,阪神C(G2),18,4,7,4.3,2,4,福永祐一,57,芝1400,良,1:20.8,0.2,5-4,34.4-34.6,34.6,462(-2),スズカフェニックス,900.0
