,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2014/10/25,盛岡,晴,10,OROターフスプリン(G),13,4,5,11.9,6,10,山崎誠士,57,芝1000,良,1:00.1,1.9,11-9,&nbsp;,35.4,491(+1),ダブルスパーク,&nbsp;
1,2014/09/28,盛岡,晴,11,岩手県知事杯OROカ(G),14,3,3,15.6,6,8,山崎誠士,57,芝1700,良,1:46.0,1.2,14-14-13-11,&nbsp;,36.4,490(-8),シルクアーネスト,&nbsp;
2,2014/08/20,川崎,晴,10,スパーキングサマーカ(G),13,6,10,55.9,9,12,山崎誠士,58,ダ1600,良,1:45.7,5.0,13-13-13-12,35.9-39.5,42.0,498(+5),トーセンアレス,&nbsp;
3,2014/04/29,名古屋,雨,11,かきつばた記念(G3),12,5,6,123.9,7,11,楢崎功祐,58,ダ1400,不,1:29.0,1.8,12-12-11,&nbsp;,37.7,493(-8),タガノジンガロ,&nbsp;
4,2014/04/01,大井,晴,11,’14ブリリアントカ(OP),15,1,1,58.9,11,15,山崎誠士,57,ダ2000,稍,2:10.9,6.2,14-12-13-14,36.7-37.5,42.2,501(+14),サミットストーン,&nbsp;
5,2014/02/26,大井,晴,11,フジノウェーブ記念競(G),15,1,1,64.9,10,13,町田直希,59,ダ1400,良,1:27.8,2.7,13-13-13,36.4-36.7,38.1,487(+3),ジェネラルグラント,&nbsp;
6,2014/02/13,船橋,曇,10,馬事畜産振興協議会杯(OP),8,8,8,7.4,4,7,山崎誠士,57,ダ1600,重,1:45.3,2.5,8-8-7-6,38.1-38.4,40.5,484(-13),ジュウクリュウオウ,&nbsp;
7,2014/01/08,船橋,小雨,11,船橋記念(G),13,4,4,35.4,8,5,的場文男,57,ダ1000,良,1:00.2,0.7,12-9,33.9-36.7,36.3,497(+2),ナイキマドリード,50.0
8,2013/12/11,浦和,曇,10,ゴールドC(G),12,5,5,30.9,7,10,山崎誠士,58,ダ1500,稍,1:36.3,1.6,12-10-6-6,30.5-38.8,39.8,495(+9),ジョーメテオ,&nbsp;
9,2013/11/06,大井,晴,11,マイルグランプリ競走(G),16,3,5,16.9,6,10,山崎誠士,59,ダ1600,重,1:41.9,2.3,11-11-9-11,36.3-39.0,40.2,486(+2),トーセンアドミラル,&nbsp;
10,2013/09/08,4中山2,雨,11,京成杯オータムH(G3),14,8,14,147.8,14,13,吉田豊,57,芝1600,良,1:33.3,1.5,10-11-11,34.0-35.1,34.6,484(-6),エクセラントカーヴ,&nbsp;
11,2013/08/24,4函館3,晴,11,エルムS(G3),13,8,13,84.8,8,13,丸山元気,57,ダ1700,重,1:45.7,3.7,3-3-7-10,29.3-36.3,39.1,490(+2),フリートストリート,&nbsp;
12,2013/06/02,3東京2,晴,11,安田記念(G1),18,3,5,184.0,18,15,田辺裕信,58,芝1600,良,1:32.5,1.0,18-18,33.9-34.5,33.5,488(-4),ロードカナロア,&nbsp;
13,2013/05/05,1新潟2,晴,11,新潟大賞典(G3),16,3,5,56.1,11,14,柴山雄一,57,芝2000,良,1:58.4,1.5,13-13,34.4-35.1,35.1,492(-6),パッションダンス,&nbsp;
14,2013/03/31,3中山4,曇,11,ダービー卿チャレンジ(G3),16,3,6,29.4,10,11,田辺裕信,57.5,芝1600,良,1:33.3,0.7,10-8-5,34.3-35.3,35.1,498(-2),トウケイヘイロー,&nbsp;
15,2013/02/24,2中山2,晴,11,中山記念(G2),15,4,7,30.3,9,7,田辺裕信,56,芝1800,良,1:47.8,0.5,5-5-4-5,36.2-37.3,35.7,500(+2),ナカヤマナイト,&nbsp;
16,2013/02/03,1東京4,晴,11,東京新聞杯(G3),16,3,6,87.6,13,7,田辺裕信,59,芝1600,良,1:33.6,0.7,8-8,35.5-33.5,33.6,498(-2),クラレント,&nbsp;
17,2012/11/25,5東京8,晴,9,キャピタルS(OP),18,7,15,11.7,3,8,内田博幸,57,芝1600,良,1:32.6,0.5,13-13,34.8-34.2,33.6,500(+8),ヤマニンウイスカー,&nbsp;
18,2012/10/20,4東京6,晴,11,富士S(G3),18,7,14,29.6,11,7,田辺裕信,57,芝1600,良,1:32.7,0.3,13-13,34.4-34.8,33.8,492(0),クラレント,&nbsp;
19,2012/10/07,4東京2,晴,11,毎日王冠(G2),16,7,14,42.4,11,13,田辺裕信,56,芝1800,良,1:46.1,1.1,14-14-14,34.5-35.4,33.5,492(+4),カレンブラックヒル,&nbsp;
20,2012/09/09,4中山2,晴,11,京成杯オータムH(G3),16,1,1,13.6,6,2,田辺裕信,57.5,芝1600,良,1:30.9,0.2,8-9-6,34.0-34.5,33.6,488(-12),レオアクティブ,"1,516.4"
21,2012/08/12,3新潟2,晴,11,関屋記念(G3),18,3,5,14.9,7,6,田辺裕信,58,芝1600,良,1:32.0,0.5,16-15,35.0-32.8,32.4,500(+6),ドナウブルー,&nbsp;
22,2012/06/24,3阪神8,晴,11,宝塚記念(G1),16,3,5,159.2,15,15,田辺裕信,58,芝2200,良,2:16.0,5.1,2-2-2-3,34.3-35.3,40.4,494(+4),オルフェーヴル,&nbsp;
23,2012/06/03,3東京2,曇,11,安田記念(G1),18,3,6,91.0,18,8,丸山元気,58,芝1600,良,1:32.0,0.7,18-18,33.8-35.0,33.7,490(-8),ストロングリターン,&nbsp;
24,2012/02/19,1東京8,晴,11,フェブラリーS(G1),16,2,4,188.1,14,14,丸山元気,57,ダ1600,良,1:38.1,2.7,16-16,34.7-36.7,38.0,498(+2),テスタマッタ,&nbsp;
25,2012/02/05,1東京4,晴,11,東京新聞杯(G3),16,6,11,27.9,10,16,横山典弘,58,芝1600,良,1:35.6,2.8,9-8,35.1-34.2,36.0,496(+4),ガルボ,&nbsp;
26,2011/12/17,6阪神5,晴,11,阪神C(G2),18,6,12,19.8,7,15,メンディ,57,芝1400,良,1:21.9,1.4,14-13,34.0-35.1,35.6,492(+2),サンカルロ,&nbsp;
27,2011/11/20,6京都6,晴,11,マイルチャンピオンS(G1),18,5,10,42.8,13,11,三浦皇成,57,芝1600,稍,1:34.7,0.8,15-15,34.4-35.3,35.1,490(0),エイシンアポロン,&nbsp;
28,2011/06/05,3東京6,曇,11,安田記念(G1),18,2,3,9.8,3,3,三浦皇成,58,芝1600,良,1:32.1,0.1,14-15,33.9-35.0,33.7,490(-6),リアルインパクト,"2,554.6"
29,2011/04/17,2阪神8,晴,11,読売マイラーズC(G2),18,5,9,7.4,5,6,三浦皇成,57,芝1600,良,1:32.8,0.5,11-13,35.0-34.3,33.0,496(-2),シルポート,&nbsp;
30,2011/02/06,1東京4,曇,11,東京新聞杯(G3),16,8,15,11.5,5,1,三浦皇成,57,芝1600,良,1:32.5,0.0,4-4,34.1-35.0,33.9,498(+6),(キングストリート),"4,057.4"
31,2010/11/21,6京都6,晴,11,マイルチャンピオンS(G1),18,1,2,11.9,5,6,川田将雅,57,芝1600,良,1:32.1,0.3,3-3,33.7-35.1,35.2,492(-2),エーシンフォワード,&nbsp;
