,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2018/05/12,2東京7,晴,11,京王杯スプリングC(G2),18,7,15,4.9,1,15,武豊,56,芝1400,良,1:20.2,0.7,11-13,34.2-34.1,33.6,440(-2),ムーンクエイク,&nbsp;
1,2018/03/25,2中京6,晴,11,高松宮記念(G1),18,6,11,8.1,4,4,武豊,57,芝1200,良,1:08.7,0.2,11-11,33.3-35.2,34.3,442(-2),ファインニードル,"1,700.0"
2,2017/12/23,5阪神7,晴,11,阪神C(G2),18,6,12,21.7,7,2,武豊,57,芝1400,良,1:19.5,0.0,4-4,33.6-34.7,34.2,444(+8),イスラボニータ,"2,736.4"
3,2017/10/01,4中山9,曇,11,スプリンターズS(G1),16,8,16,16.6,9,8,浜中俊,57,芝1200,良,1:07.9,0.3,9-10,33.9-33.7,33.4,436(+2),レッドファルクス,&nbsp;
4,2017/09/10,4阪神2,晴,11,産経賞セントウルS(G2),14,8,13,8.2,4,3,浜中俊,56,芝1200,良,1:07.7,0.2,9-9,33.8-33.7,32.6,434(-8),ファインニードル,"1,514.6"
5,2017/01/29,2京都2,曇,11,シルクロードS(G3),13,5,7,6.7,3,1,武豊,57.5,芝1200,良,1:07.8,0.0,10-9,33.9-33.9,33.1,442(-4),(セイウンコウセイ),"3,946.2"
6,2016/12/24,5阪神8,晴,11,阪神C(G2),15,3,5,15.8,6,4,武豊,57,芝1400,稍,1:22.0,0.1,4-3,34.9-35.4,35.1,446(+4),シュウジ,"1,000.0"
7,2016/10/29,4京都8,曇,11,毎日放送賞スワンS(G2),18,5,9,7.1,4,4,浜中俊,56,芝1400,良,1:21.0,0.3,8-8,34.4-34.5,34.2,442(-2),サトノアラジン,890.0
8,2016/10/02,4中山8,晴,11,スプリンターズS(G1),16,6,11,10.9,4,15,浜中俊,57,芝1200,良,1:08.1,0.5,13-15,33.4-34.2,33.4,444(0),レッドファルクス,&nbsp;
9,2016/09/11,4阪神2,晴,11,セントウルS(G2),13,3,3,5.4,3,7,浜中俊,56,芝1200,良,1:08.0,0.4,12-11,33.1-34.5,33.4,444(0),ビッグアーサー,&nbsp;
