,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2008/03/30,1中京10,小雨,11,高松宮記念(G1),18,6,12,108.4,17,13,松岡正海,57,芝1200,良,1:08.2,1.1,10-11,33.4-33.7,34.0,478(-4),ファイングレイン,&nbsp;
1,2008/03/02,2中山2,晴,11,中山記念(G2),16,1,1,42.7,9,8,左海誠二,57,芝1800,良,1:48.3,1.0,2-3-3-3,36.1-35.3,35.7,482(-4),カンパニー,&nbsp;
2,2008/01/13,1中山4,晴,11,ガーネットS(G3),16,1,1,9.4,5,8,横山典弘,59,ダ1200,良,1:11.2,0.8,5-4,33.1-37.3,37.8,486(+2),タイセイアトム,&nbsp;
3,2007/12/26,園田,晴,10,兵庫ゴールドトロフィ(G3),11,8,10,3.6,2,2,安藤勝己,59,ダ1400,稍,1:26.4,0.1,3-3-2-1,&nbsp;,37.8,484(-6),リミットレスビッド,"1,050.0"
4,2007/12/16,5阪神6,晴,11,阪神C(G2),18,5,10,12.0,4,10,安藤勝己,57,芝1400,良,1:21.0,0.4,2-2,34.4-34.6,35.0,490(+9),スズカフェニックス,&nbsp;
5,2007/10/31,大井,曇,10,JBCスプリント競走(G1),16,5,9,7.1,3,2,安藤勝己,57,ダ1200,良,1:11.0,0.0,2-2,34.3-36.7,36.6,481(+1),フジノウェーブ,"2,800.0"
6,2007/09/30,4中山8,雨,11,スプリンターズS(G1),16,1,2,15.1,7,7,安藤勝己,57,芝1200,不,1:09.8,0.4,9-5,33.1-36.3,36.0,480(-4),アストンマーチャン,&nbsp;
7,2007/06/12,旭川,晴,10,北海道スプリントカッ(G3),14,2,2,4.1,3,2,松岡正海,58,ダ1000,良,1:00.2,0.2,6-6,&nbsp;,36.7,484(+6),アグネスジェダイ,900.0
8,2007/05/12,2東京7,晴,11,京王杯スプリングC(G2),18,5,9,5.7,1,9,松岡正海,58,芝1400,良,1:21.2,1.2,2-2,34.1-34.7,35.7,478(-4),エイシンドーバー,&nbsp;
9,2007/03/25,1中京8,晴,11,高松宮記念(G1),18,6,11,4.8,2,3,安藤勝己,57,芝1200,重,1:09.3,0.4,5-5,33.8-35.1,35.1,482(-2),スズカフェニックス,"2,456.4"
10,2007/02/25,1阪神2,晴,11,阪急杯(G3),16,1,1,5.0,3,1,安藤勝己,58,芝1400,良,1:20.5,0.0,5-6,34.3-34.8,34.3,484(0),(エイシンドーバー),"2,894.6"
