,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,1999/08/22,3新潟4,曇,11,新潟日報賞(OP),11,8,10,10.4,4,7,小林久晃,58,芝1200,良,1:09.7,1.0,4-3,33.6-35.1,35.8,440(+2),ロードアヘッド,&nbsp;
1,1999/08/08,2新潟8,晴,11,関屋記念(G3),18,3,5,128.9,16,18,橋本広喜,56,芝1600,良,1:35.5,3.9,1-1,32.8-35.6,39.5,438(-2),リワードニンファ,&nbsp;
2,1999/06/27,1福島4,小雨,11,バーデンバーデンC(OP),14,2,2,24.8,8,9,柴田善臣,57,芝1200,不,1:11.3,1.2,5-6,33.7-36.4,37.4,440(-4),シンボリスウォード,&nbsp;
3,1999/05/23,3中京2,晴,11,高松宮記念(G1),16,7,13,191.8,13,13,小林久晃,57,芝1200,良,1:09.4,1.4,8-8,32.6-35.4,35.4,444(+10),マサラッキ,&nbsp;
4,1999/04/18,3中山8,雨,9,卯月S(OP),9,5,5,5.5,3,3,小林久晃,58,芝1200,良,1:08.9,0.6,3-3,33.8-34.5,34.8,434(-8),シンボリスウォード,603.3
5,1999/02/21,2京都8,曇,11,淀短距離S(OP),16,4,8,40.8,8,13,小林久晃,57.5,芝1200,良,1:10.4,1.3,6-5,33.8-35.3,35.7,442(+6),トキオパーフェクト,&nbsp;
6,1999/01/10,1中山4,晴,11,ガーネットS(G3),16,7,13,51.4,11,13,小林久晃,57,ダ1200,良,1:11.6,1.3,4-3,32.8-37.5,38.4,436(0),ワシントンカラー,&nbsp;
7,1998/12/26,6阪神7,晴,10,摩耶S(OP),16,8,15,16.2,9,1,小林久晃,56.5,芝1200,良,1:09.4,0.0,4-3,33.2-36.2,35.5,436(-4),(サウンドワールド),"2,437.8"
8,1998/11/28,4中京1,晴,11,CBC賞(G2),14,1,1,30.0,7,5,小林久晃,57,芝1200,良,1:10.0,0.4,3-3,33.6-36.0,36.1,440(+14),マサラッキ,640.0
9,1998/11/01,3福島2,曇,11,福島民友C(OP),8,8,8,7.8,4,2,小林久晃,57,芝1200,良,1:09.2,0.1,4-4,34.2-34.9,34.8,426(-14),フェイマスケイ,965.6
10,1998/08/23,3新潟4,晴,11,新潟日報賞(OP),9,4,4,5.0,2,2,柴田善臣,56,芝1200,良,1:08.2,0.0,2-2,33.8-34.4,34.3,440(+6),シネマスコープ,965.6
11,1998/06/28,1福島4,曇,11,バーデンバーデンC(OP),8,5,5,2.9,1,6,柴田善臣,56,芝1200,良,1:08.7,0.7,4-3,33.1-34.9,35.2,434(-4),サンライズアトラス,&nbsp;
12,1998/05/24,3中京2,雨,11,高松宮記念(G1),16,4,7,80.6,10,13,田中勝春,57,芝1200,稍,1:10.9,1.8,8-9,33.7-35.4,36.4,438(+4),シンコウフォレスト,&nbsp;
13,1998/04/19,3中山8,晴,10,卯月S(OP),12,7,10,13.0,5,1,柴田善臣,56,芝1200,良,1:09.6,-0.2,2-2,33.9-35.7,35.7,434(+2),(エイティグロー),"2,430.8"
14,1997/12/14,5中山6,晴,11,スプリンターズS(G1),16,4,7,255.4,15,15,小林久晃,57,芝1200,良,1:10.1,2.3,14-16,32.6-35.2,36.2,432(+4),タイキシャトル,&nbsp;
15,1997/11/22,3中京1,小雨,11,CBC賞(G2),15,2,3,94.4,9,3,小林久晃,57,芝1200,良,1:09.0,1.1,10-6,33.0-34.9,35.2,428(0),スギノハヤカゼ,"1,617.0"
16,1997/10/26,3福島2,曇,11,福島民友C(OP),16,2,4,22.6,6,6,小林久晃,56,芝1200,良,1:10.7,1.0,7-5,33.2-36.5,36.9,428(-8),シンコウフォレスト,&nbsp;
17,1997/08/24,1札幌8,曇,11,キーンランドC(OP),12,7,10,23.9,8,2,田中勝春,56,芝1000,良,0:57.2,0.0,8-7,33.9-34.4,34.0,436(0),エーピーライ,968.2
18,1997/08/02,1札幌1,曇,11,札幌日刊スポーツ杯(OP),12,6,8,21.7,7,6,蛯名正義,56,芝1200,良,1:09.1,0.4,10-9,33.6-35.1,34.7,436(-4),ザゴールド,&nbsp;
19,1997/07/13,2函館4,晴,11,函館スプリントS(G3),16,8,15,17.8,4,12,坂本勝美,56,芝1200,良,1:10.4,1.6,5-3,33.3-35.5,36.7,440(0),マサラッキ,&nbsp;
20,1997/06/22,1函館6,晴,11,青函S(OP),8,2,2,3.8,2,5,坂本勝美,56,芝1000,良,0:57.4,0.4,3-3,33.5-34.5,34.6,440(-4),ソロシンガー,240.0
21,1997/05/10,2東京7,晴,11,京王杯スプリングC(G2),16,2,3,48.1,9,13,蛯名正義,57,芝1400,良,1:22.2,1.7,1-1,34.6-34.9,36.6,444(0),タイキブリザード,&nbsp;
22,1997/04/13,3中山8,晴,9,卯月S(OP),9,8,9,5.0,3,3,小林久晃,57,芝1200,良,1:09.2,0.4,3-2,33.6-35.2,35.4,444(+20),マリーゴッド,583.2
23,1996/09/29,4阪神8,曇,11,セントウルS(G3),12,1,1,6.2,3,10,小林久晃,57,芝1400,良,1:22.0,1.0,6-3,34.2-35.4,36.2,424(-8),フジノマッケンオー,&nbsp;
24,1996/08/25,1函館8,晴,11,青函S(OP),12,1,1,5.3,3,1,小林久晃,56,芝1200,良,1:08.7,-0.3,6-3,33.4-35.3,34.8,432(0),(マザーメリー),"2,328.7"
25,1996/08/03,1函館1,晴,11,マリーンS(OP),9,8,9,15.1,6,1,小林久晃,54,芝1200,良,1:09.0,-0.3,4-3,33.6-35.4,35.0,432(+4),(シェイクハンド),"2,320.3"
26,1996/06/23,3中山4,曇,11,吾妻小富士OP(OP),13,3,3,4.0,2,7,柴田善臣,55,芝1200,良,1:09.0,1.2,2-1,33.2-34.6,35.8,428(+8),トーヨーロータス,&nbsp;
27,1996/05/04,3京都5,曇,11,オーストラリアT(OP),17,1,2,60.2,10,11,小林久晃,55,芝1600,良,1:35.0,0.8,9-6,35.3-36.1,36.1,420(+2),メイショウユウシ,&nbsp;
