,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,1995/10/21,7京都5,晴,10,カシオペアS(OP),10,4,4,5.2,2,2,熊沢重文,58,芝1800,良,1:46.0,0.3,6-4,34.3-35.6,35.5,488(+8),スギノブルボン,927.0
1,1995/10/01,6京都8,雨,11,セントウルS(G3),16,2,3,24.2,7,9,岸滋彦,58,芝1400,稍,1:23.1,1.9,9-11,34.2-35.7,36.7,480(+2),ビコーペガサス,&nbsp;
2,1995/07/09,3中京8,晴,11,高松宮杯(G2),12,5,6,13.5,6,2,岸滋彦,57,芝2000,良,2:02.8,0.2,4-2-4-3,35.2-37.2,37.1,478(+2),マチカネタンホイザ,"2,828.8"
3,1995/06/04,1京都8,曇,10,宝塚記念(G1),17,1,2,83.0,15,6,岸滋彦,57,芝2200,稍,2:10.8,0.6,7-5-7-7,35.2-34.9,35.0,476(-2),ダンツシアトル,&nbsp;
4,1995/05/14,2東京8,曇,11,安田記念(G1),18,6,12,18.8,8,16,熊沢重文,57,芝1600,良,1:34.5,1.3,16-18,34.7-35.2,35.4,478(0),ハートレイク,&nbsp;
5,1995/04/22,2東京1,晴,11,京王杯スプリングC(G2),18,6,11,14.7,10,6,熊沢重文,57,芝1400,良,1:21.6,0.3,14-13,34.1-35.8,35.3,478(-4),ドゥマーニ,&nbsp;
6,1995/04/02,4京都4,曇,11,産経大阪杯(G2),13,5,7,32.2,6,2,熊沢重文,57,芝2000,良,1:59.5,0.2,7-7-7-7,35.7-35.4,35.2,482(0),インターマイウェイ,"2,630.8"
7,1995/03/19,1中京6,晴,11,トヨタ賞中京記念(G3),13,5,7,9.1,5,8,熊沢重文,56,芝2000,良,2:01.4,0.2,5-5-4-3,35.3-37.1,37.0,482(-4),チョウカイキャロル,&nbsp;
8,1994/12/25,5中山8,晴,9,有馬記念(G1),13,1,1,69.5,13,12,熊沢重文,57,芝2500,良,2:34.6,2.4,13-13-13-13,29.4-36.7,36.1,486(-2),ナリタブライアン,&nbsp;
9,1994/12/10,7阪神3,晴,11,鳴尾記念(G2),9,3,3,5.7,2,3,熊沢重文,56,芝2500,良,2:34.0,0.7,5-5-4-5,29.8-35.3,35.5,488(+2),スターマン,"1,510.8"
10,1994/11/20,1京都6,晴,11,マイルチャンピオンS(G1),14,6,10,29.4,7,6,熊沢重文,57,芝1600,良,1:33.9,0.9,6-6,35.1-34.6,35.0,486(0),ノースフライト,&nbsp;
11,1994/10/29,6阪神7,曇,11,スワンS(G2),18,3,6,17.3,5,6,村本善之,57,芝1400,良,1:20.8,0.9,10-6,33.7-35.1,35.3,486(+2),サクラバクシンオー,&nbsp;
12,1994/10/09,6阪神2,曇,11,京都大賞典(G2),10,2,2,2.7,1,5,村本善之,57,芝2500,良,2:32.0,1.0,4-4-4-5,30.3-35.0,35.7,484(-2),マーベラスクラウン,640.0
13,1994/10/02,3中京8,晴,11,セントウルS(G3),16,4,7,14.8,6,2,村本善之,57,芝1200,良,1:09.0,0.3,14-14,32.9-35.8,34.3,486(+20),エイシンワシントン,"1,717.2"
14,1994/06/12,5阪神8,小雨,10,宝塚記念(G1),14,4,5,35.0,6,3,熊沢重文,56,芝2200,良,2:12.2,1.0,7-8-8-6,34.8-35.0,35.6,466(-6),ビワハヤヒデ,"3,300.0"
15,1994/05/01,4阪神4,曇,11,オーストラリアT(OP),14,3,3,3.9,2,1,熊沢重文,55,芝2000,良,2:01.0,0.0,6-6-5-5,36.8-35.1,34.6,472(-8),(ヤマニンファントム),"2,300.0"
16,1994/03/13,1中京6,晴,11,阪神大賞典(G2),10,7,7,5.9,3,3,熊沢重文,56,芝2800,良,2:55.6,0.4,8-8-3-2,37.3-37.1,37.0,480(+2),ムッシュシェクル,"1,600.0"
17,1994/02/20,1東京8,晴,11,目黒記念(G2),13,5,6,8.1,3,2,熊沢重文,53,芝2500,良,2:34.0,0.0,6-6-6-4,30.4-35.6,35.1,478(-6),ナリタタイシン,"2,300.0"
18,1994/01/23,1阪神8,曇,11,日経新春杯(G2),16,3,5,31.4,11,3,熊沢重文,53,芝2500,良,2:36.4,0.9,16-16-14-9,30.5-37.7,37.7,484(0),ムッシュシェクル,"1,600.0"
19,1994/01/05,1阪神1,晴,11,スポニチ賞金杯(G3),16,5,9,15.1,4,5,熊沢重文,53,芝2000,良,2:03.6,0.8,2-2-3-3,37.0-37.0,37.5,484(+2),エイシンテネシー,430.0
20,1993/12/11,5阪神3,晴,11,鳴尾記念(G2),16,1,2,21.9,10,9,熊沢重文,53,芝2500,良,2:37.9,1.6,3-3-3-3,30.2-37.9,39.3,482(-2),ルーブルアクト,&nbsp;
