,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2021/12/25,6阪神7,曇,11,阪神C(G2),18,1,2,143.8,12,6,勝浦正樹,57,芝1400,良,1:20.8,0.5,10-10,34.3-35.0,34.6,498(-2),グレナディアガーズ,&nbsp;
1,2021/10/30,4阪神7,晴,11,MBS賞スワンS(G2),18,3,5,52.3,13,9,勝浦正樹,57,芝1400,良,1:21.2,0.5,4-3,34.1-35.1,35.3,500(-14),ダノンファンタジー,&nbsp;
2,2021/08/29,2札幌6,晴,11,キーンランドC(G3),16,4,8,32.4,9,3,勝浦正樹,58,芝1200,良,1:09.2,0.1,4-6,34.0-35.1,34.6,514(+10),レイハリア,"1,008.1"
3,2021/05/15,2東京7,晴,11,京王杯スプリングC(G2),17,4,7,83.0,14,8,内田博幸,57,芝1400,良,1:20.4,0.6,9-8,34.3-34.3,33.4,504(0),ラウダシオン,&nbsp;
4,2021/03/28,2中京6,雨,11,高松宮記念(G1),18,6,12,88.0,13,9,幸英明,57,芝1200,重,1:09.7,0.5,2-3,34.1-35.1,35.2,504(+4),ダノンスマッシュ,&nbsp;
5,2021/01/31,1中京10,晴,11,シルクロードS(G3),18,2,4,65.1,15,5,幸英明,58,芝1200,良,1:08.8,0.5,3-3,33.7-34.6,34.8,500(0),シヴァージ,390.0
6,2020/09/13,2中京2,晴,11,産経賞セントウルS(G2),17,3,6,12.7,5,17,幸英明,57,芝1200,良,1:09.5,1.6,1-1,33.0-34.9,36.5,500(-6),ダノンスマッシュ,&nbsp;
7,2020/06/07,3東京2,晴,11,安田記念(G1),14,7,12,343.3,14,12,内田博幸,58,芝1600,稍,1:33.4,1.8,3-5,34.2-34.3,35.6,506(-8),グランアレグリア,&nbsp;
8,2020/05/16,2東京7,雨,11,京王杯スプリングC(G2),13,6,9,15.3,7,5,内田博幸,57,芝1400,稍,1:20.1,0.3,2-2,35.2-33.1,33.3,514(+10),ダノンスマッシュ,590.0
9,2020/03/29,1中京8,晴,11,高松宮記念(G1),18,6,12,22.8,6,7,幸英明,57,芝1200,重,1:09.1,0.4,2-2,34.2-34.5,34.4,504(0),モズスーパーフレア,&nbsp;
10,2020/02/02,2京都2,晴,11,シルクロードS(G3),18,7,14,29.4,10,5,幸英明,58,芝1200,良,1:09.2,0.2,2-2,33.9-35.1,35.1,504(+12),アウィルアウェイ,390.0
11,2019/10/26,4京都8,晴,11,毎日放送賞スワンS(G2),18,8,18,32.4,11,8,幸英明,57,芝1400,稍,1:22.0,0.7,2-2,34.6-35.0,35.4,492(-8),ダイアトニック,&nbsp;
12,2019/09/29,4中山9,曇,11,スプリンターズS(G1),16,2,3,41.4,8,12,幸英明,57,芝1200,良,1:08.1,1.0,4-5,32.8-34.3,34.9,500(-2),タワーオブロンドン,&nbsp;
13,2019/08/25,2札幌4,晴,11,キーンランドC(G3),16,2,4,13.8,5,6,幸英明,58,芝1200,稍,1:09.7,0.5,3-4,33.2-36.0,36.3,502(-4),ダノンスマッシュ,&nbsp;
14,2019/06/30,3中京2,雨,11,CBC賞(G3),13,3,3,5.6,2,3,幸英明,58,芝1200,不,1:09.9,0.1,1-1,34.9-34.9,35.0,506(+2),レッドアンシェル,986.6
15,2019/03/24,2中京6,晴,11,高松宮記念(G1),18,2,4,108.0,12,2,幸英明,57,芝1200,良,1:07.4,0.1,3-2,33.2-34.1,33.9,504(-4),ミスターメロディ,"4,508.0"
16,2019/01/27,2京都2,晴,11,シルクロードS(G3),18,7,14,15.7,5,15,池添謙一,58,芝1200,良,1:09.6,1.3,1-1,33.3-35.0,36.3,508(+10),ダノンスマッシュ,&nbsp;
17,2018/11/04,5京都2,曇,10,JBCスプリント(G1),16,5,9,18.3,7,14,池添謙一,57,ダ1200,良,1:12.8,2.4,6-7,33.7-36.7,38.4,498(-6),グレイスフルリープ,&nbsp;
18,2018/09/30,4中山9,雨,11,スプリンターズS(G1),16,6,11,14.8,8,12,池添謙一,57,芝1200,稍,1:09.2,0.9,3-4,33.0-35.3,35.7,504(+4),ファインニードル,&nbsp;
19,2018/06/17,1函館2,曇,11,函館スプリントS(G3),16,1,1,5.9,3,1,池添謙一,57,芝1200,良,1:07.6,0.0,1-1,33.1-34.5,34.5,500(0),(ヒルノデイバロー),"3,956.7"
20,2018/05/12,2東京7,晴,11,京王杯スプリングC(G2),18,5,10,8.4,5,12,三浦皇成,57,芝1400,良,1:20.0,0.5,2-3,34.2-34.1,34.3,500(+10),ムーンクエイク,&nbsp;
21,2018/03/25,2中京6,晴,11,高松宮記念(G1),18,1,1,12.8,5,6,松田大作,57,芝1200,良,1:08.8,0.3,2-1,33.3-35.2,35.5,490(-14),ファインニードル,&nbsp;
22,2018/01/28,2京都2,曇,11,シルクロードS(G3),18,4,7,9.9,5,2,松田大作,58,芝1200,良,1:08.6,0.3,1-1,34.0-34.3,34.6,504(+6),ファインニードル,"1,618.0"
23,2017/11/26,5京都8,曇,12,京阪杯(G3),16,5,10,7.6,5,7,松田大作,56,芝1200,良,1:09.0,0.2,3-2,34.3-34.5,34.4,498(+4),ネロ,&nbsp;
24,2017/10/28,4京都8,雨,11,毎日放送賞スワンS(G2),18,6,11,5.9,3,14,幸英明,58,芝1400,重,1:23.4,1.0,7-8,34.9-35.8,36.2,494(-4),サングレーザー,&nbsp;
25,2017/10/01,4中山9,曇,11,スプリンターズS(G1),16,2,3,6.1,3,11,幸英明,57,芝1200,良,1:08.1,0.5,7-5,33.9-33.7,33.8,498(-4),レッドファルクス,&nbsp;
26,2017/06/18,1函館2,晴,11,函館スプリントS(G3),13,8,12,2.1,1,4,幸英明,56,芝1200,良,1:07.3,0.5,2-2,32.2-34.6,34.9,502(+2),ジューヌエコール,590.0
27,2017/03/26,2中京6,小雨,11,高松宮記念(G1),18,3,6,8.7,5,1,幸英明,57,芝1200,稍,1:08.7,-0.2,4-4,33.8-34.9,34.5,500(0),(レッツゴードンキ),"10,178.0"
28,2017/01/29,2京都2,曇,11,シルクロードS(G3),13,7,11,7.0,4,2,松田大作,55,芝1200,良,1:07.8,0.0,3-3,33.9-33.9,33.6,500(+6),ダンスディレクター,"1,613.2"
29,2017/01/07,1京都2,晴,11,淀短距離S(OP),16,6,11,10.1,5,1,松田大作,55,芝1200,良,1:08.0,-0.2,2-2,34.1-33.9,33.8,494(+2),(セカンドテーブル),"2,334.3"
