,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,1990/12/23,5中山8,晴,9,有馬記念(G1),16,4,8,5.5,4,1,武豊,56,芝2500,良,2:34.2,-0.1,6-6-3-2,31.4-35.4,35.2,494(-2),(メジロライアン),"11,000.0"
1,1990/11/25,5東京8,晴,10,ジャパンC(G1),15,4,7,7.3,4,11,増沢末夫,57,芝2400,良,2:24.1,0.9,15-14-13-11,36.8-35.4,35.4,496(-4),ベタールースンアップ,&nbsp;
2,1990/10/28,4東京8,晴,10,天皇賞(秋)(G1),18,6,12,2.0,1,6,増沢末夫,58,芝2000,良,1:58.9,0.7,2-5-3,35.1-36.1,36.6,500(0),ヤエノムテキ,&nbsp;
3,1990/06/10,4阪神8,晴,10,宝塚記念(G1),10,6,6,1.2,1,2,岡潤一郎,57,芝2200,良,2:14.6,0.6,4-3-4-3,35.7-37.3,49.7,500(+4),オサイチジョージ,"4,400.0"
4,1990/05/13,2東京8,曇,10,安田記念(G1),16,5,9,1.4,1,1,武豊,57,芝1600,良,1:32.4,-0.3,2-2,34.4-35.2,35.0,496(0),(ヤエノムテキ),"8,000.0"
5,1989/12/24,5中山8,雨,9,有馬記念(G1),16,1,1,1.8,1,5,南井克巳,57,芝2500,良,2:32.5,0.8,2-2-2-1,29.5-36.6,37.4,496(0),イナリワン,"1,030.0"
6,1989/11/26,5東京8,晴,10,ジャパンC(G1),15,2,3,5.3,2,2,南井克巳,57,芝2400,良,2:22.2,0.0,4-4-4-4,35.6-36.4,47.6,496(0),ホーリックス,"4,100.0"
7,1989/11/19,5京都6,晴,10,マイルチャンピオンS(G1),17,1,1,1.3,1,1,南井克巳,57,芝1600,良,1:34.6,0.0,5-5,35.3-35.9,47.2,496(0),(バンブーメモリー),"7,500.0"
8,1989/10/29,4東京8,晴,10,天皇賞(秋)(G1),14,3,4,1.9,1,2,南井克巳,58,芝2000,良,1:59.1,0.0,7-4-4,36.1-34.8,46.1,496(-2),スーパークリーク,"4,100.0"
9,1989/10/08,4東京2,曇,10,毎日王冠(G2),8,6,6,1.4,1,1,南井克巳,59,芝1800,稍,1:46.7,0.0,6-4-4,35.1-35.4,46.3,498(+8),(イナリワン),"5,200.0"
10,1989/09/17,4中山4,曇,11,産經賞オールカマー(G3),13,7,11,1.4,1,1,南井克巳,57,芝2200,良,2:12.4,-0.3,5-5-5-4,36.2-35.3,34.7,490(-2),(オールダッシュ),"4,400.0"
11,1988/12/25,2中山8,晴,9,有馬記念(G1),13,6,10,3.7,2,1,岡部幸雄,55,芝2500,良,2:33.9,-0.1,7-7-4-6,30.9-35.9,35.6,492(-2),(タマモクロス),"9,500.0"
12,1988/11/27,7東京8,晴,10,ジャパンC(G1),14,4,8,6.9,3,3,河内洋,55,芝2400,良,2:25.8,0.3,4-3-7-8,37.2-35.8,47.7,494(+2),ペイザバトラー,"2,400.0"
13,1988/10/30,6東京8,晴,10,天皇賞(秋)(G1),13,1,1,2.1,1,2,河内洋,56,芝2000,良,1:59.0,0.2,8-7-7,35.7-35.2,46.2,492(-2),タマモクロス,"3,800.0"
14,1988/10/09,6東京2,晴,10,毎日王冠(G2),11,6,8,1.7,1,1,河内洋,56,芝1800,稍,1:49.2,-0.2,9-8-8,36.9-36.0,47.2,494(+16),(シリウスシンボリ),"4,700.0"
15,1988/07/10,2中京8,晴,11,高松宮杯(G2),8,2,2,1.2,1,1,河内洋,55,芝2000,良,1:59.0,-0.2,4-4-3-2,36.1-34.8,34.5,478(-2),(ランドヒリュウ),"5,200.0"
16,1988/06/05,5東京6,晴,11,NZT4歳S(G2),13,7,11,1.2,1,1,河内洋,56,芝1600,良,1:34.0,-1.2,7-4,34.0-35.9,47.1,480(0),(リンドホシ),"4,300.0"
17,1988/05/08,3京都6,晴,11,毎日放送京都4歳特別(G3),15,8,15,1.3,1,1,南井克巳,58,芝2000,稍,2:03.6,-0.9,11-12-8-4,36.5-37.9,49.3,480(+4),(コウエイスパート),"3,000.0"
18,1988/03/27,2阪神2,晴,11,毎日杯(G3),10,8,10,2.2,1,1,河内洋,57,芝2000,重,2:04.8,-0.1,7-7-10-8,36.2-38.8,50.5,476(-6),(ファンドリデクター),"3,200.0"
19,1988/03/06,1阪神4,曇,11,ペガサスS(G3),10,4,4,3.8,2,1,河内洋,56,芝1600,良,1:35.6,-0.5,7-8-6,35.4-36.5,47.5,482(0),(ラガーブラック),"3,000.0"
20,1988/01/10,笠松,&nbsp;,8,ゴールドジュニア,10,6,6,&nbsp;,1,1,安藤勝己,56,ダ1600,不,1:41.8,-0.5,&nbsp;,&nbsp;,&nbsp;,486(+4),(マーチトウショウ),350.0
