,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2007/08/14,佐賀,晴,9,サマーチャンピオン(G3),12,8,12,20.9,7,10,穂苅寿彦,56,ダ1400,良,1:28.8,1.4,1-1-2-2,&nbsp;,&nbsp;,482(-16),キングスゾーン,&nbsp;
1,2007/06/12,旭川,晴,10,北海道スプリントカッ(G3),14,6,9,46.6,7,5,穂苅寿彦,57,ダ1000,良,1:00.7,0.7,1-1,&nbsp;,38.0,498(-4),アグネスジェダイ,240.0
2,2007/05/13,3京都8,晴,11,栗東S(OP),15,8,15,30.7,11,11,穂苅寿彦,57,ダ1200,良,1:12.6,1.3,3-4,33.8-37.5,38.3,502(-2),バンブーエール,&nbsp;
3,2007/03/25,1中京8,晴,11,高松宮記念(G1),18,3,5,113.9,14,11,穂苅寿彦,57,芝1200,重,1:09.9,1.0,1-1,33.8-35.1,36.1,504(+10),スズカフェニックス,&nbsp;
4,2007/02/04,2京都4,晴,11,シルクロードS(G3),16,2,3,179.2,16,7,穂苅寿彦,55,芝1200,良,1:08.2,0.4,1-1,33.5-34.3,34.7,494(+9),エムオーウイナー,&nbsp;
5,2006/12/28,園田,晴,10,兵庫ゴールドトロフィ(G3),12,7,9,50.1,5,9,穂苅寿彦,57,ダ1400,重,1:29.3,2.1,1-1-1-4,&nbsp;,&nbsp;,485(-15),リミットレスビッド,&nbsp;
6,2006/10/04,大井,曇,10,東京盃競走(G2),15,1,1,46.2,7,10,穂苅寿彦,56,ダ1200,重,1:13.1,2.0,4-5,34.0-37.1,38.7,500(+8),リミットレスビッド,&nbsp;
7,2006/09/02,3新潟7,晴,11,BSN賞(OP),15,5,8,27.1,7,5,穂苅寿彦,57,ダ1200,良,1:11.1,1.0,2-2,33.9-36.2,37.0,492(+5),ジョイフルハート,240.0
8,2006/08/14,盛岡,晴,10,クラスターC(G3),14,3,4,21.2,5,2,穂苅寿彦,57,ダ1200,良,1:09.9,0.1,1-1,&nbsp;,&nbsp;,487(-11),アグネスジェダイ,900.0
9,2006/06/15,札幌(地),雨,10,北海道スプリントカッ(G3),12,5,5,5.8,3,5,穂苅寿彦,57,ダ1000,稍,1:00.5,1.1,1-1,&nbsp;,37.0,498(-3),アグネスジェダイ,240.0
10,2006/05/03,名古屋,晴,10,かきつばた記念指定交(G3),11,7,9,60.5,9,6,穂苅寿彦,57,ダ1400,良,1:27.6,0.4,2-2-2,&nbsp;,36.3,501(+1),ロッキーアピール,&nbsp;
11,2006/03/20,高知,晴,10,黒船賞(G3),12,1,1,15.6,4,7,蛯名正義,57,ダ1400,重,1:30.7,2.3,1-1-1-3,&nbsp;,40.4,500(-10),ブルーコンコルド,&nbsp;
12,2006/01/08,1中山3,晴,11,ガーネットS(G3),15,7,13,40.0,9,7,後藤浩輝,57,ダ1200,良,1:11.5,1.0,2-2,33.4-37.1,38.1,510(+3),リミットレスビッド,&nbsp;
13,2005/10/05,大井,雨,10,東京盃(G2),16,5,10,&nbsp;,6,10,後藤浩輝,56,ダ1200,重,1:12.3,1.1,5-6,34.3-36.9,37.5,507(+15),アグネスジェダイ,&nbsp;
14,2005/09/03,3新潟7,晴,11,越後S(OP),9,7,7,7.6,3,2,後藤浩輝,57.5,ダ1200,良,1:11.5,1.0,1-1,35.0-35.5,36.5,492(-1),トウショウギア,965.6
15,2005/08/15,盛岡,曇,9,クラスターC(G3),13,8,13,&nbsp;,3,2,後藤浩輝,57,ダ1200,重,1:10.9,0.3,1-1,&nbsp;,&nbsp;,493(+3),エンゲルグレーセ,900.0
16,2005/06/16,札幌(地),晴,11,北海道スプリントカッ(G3),11,3,3,&nbsp;,2,6,五十嵐冬,57,ダ1000,良,1:00.6,1.1,1-1,&nbsp;,&nbsp;,490(-14),ハリーズコメット,&nbsp;
17,2005/05/18,浦和,雨,10,さきたま杯(G3),11,5,5,&nbsp;,6,9,松永幹夫,57,ダ1400,良,1:27.6,2.1,3-3-2-6,35.2-37.6,39.3,504(+10),ニホンピロサート,&nbsp;
18,2005/05/03,名古屋,晴,10,かきつばた記念(G3),12,2,2,&nbsp;,3,6,松永幹夫,57,ダ1400,良,1:27.9,0.7,1-1-1,&nbsp;,39.2,494(-3),ヨシノイチバンボシ,&nbsp;
19,2005/03/21,高知,晴,10,黒船賞(G3),12,1,1,&nbsp;,3,11,安藤勝己,57,ダ1400,良,1:31.7,3.3,1-1-4-6,&nbsp;,42.4,497(+3),マイネルセレクト,&nbsp;
20,2004/12/28,園田,晴,9,兵庫ゴールドトロフィ(G3),12,6,7,&nbsp;,2,4,安藤勝己,57,ダ1400,良,1:27.4,0.1,4-2-2,&nbsp;,&nbsp;,494(-2),シーキングザダイヤ,300.0
21,2004/12/07,宇都宮,曇,10,第4回とちぎマロニエ(G3),12,5,5,&nbsp;,2,4,安藤勝己,57,ダ1400,重,1:27.3,0.3,1-1,&nbsp;,&nbsp;,496(+6),ノボトゥルー,330.0
22,2004/11/23,笠松,晴,10,全日本サラブレッドカ(G3),10,3,3,&nbsp;,2,1,安藤勝己,57,ダ1400,良,1:26.6,-0.2,2-2-2,&nbsp;,&nbsp;,490(-12),(ヨシノイチバンボシ),"3,000.0"
23,2004/11/03,大井,晴,10,JBCスプリント(G1),12,5,5,&nbsp;,5,4,安藤勝己,57,ダ1200,稍,1:11.2,0.6,2-2,34.1-36.5,36.9,502(-4),マイネルセレクト,800.0
24,2004/09/29,大井,雨,9,東京盃(G2),14,1,1,&nbsp;,2,6,安藤勝己,56,ダ1200,不,1:11.9,1.0,1-1,34.0-36.9,37.9,506(+13),マイネルセレクト,&nbsp;
25,2004/08/13,盛岡,曇,10,クラスターC(G3),14,7,12,&nbsp;,1,2,安藤勝己,57,ダ1200,良,1:11.4,0.1,4-5,&nbsp;,&nbsp;,493(-1),シャドウスケイプ,900.0
26,2004/06/17,札幌(地),晴,10,北海道スプリントカッ(G3),10,6,6,&nbsp;,1,1,安藤勝己,57,ダ1000,良,0:58.8,-0.4,&nbsp;,&nbsp;,&nbsp;,494(0),(ノボトゥルー),"3,000.0"
27,2004/05/03,名古屋,曇,10,かきつばた記念(G3),12,6,8,&nbsp;,2,5,安藤勝己,57,ダ1400,稍,1:26.0,1.0,&nbsp;,&nbsp;,&nbsp;,494(-3),マルカセンリョウ,210.0
28,2004/03/22,高知,小雨,9,黒船賞[指定交流](G3),12,5,6,&nbsp;,2,1,安藤勝己,57,ダ1400,不,1:26.4,-0.2,1-1-1-1,&nbsp;,37.8,497(-3),(ノボトゥルー),"3,000.0"
29,2004/01/31,1東京1,晴,11,根岸S(G3),15,8,16,12.9,4,15,ペリエ,57,ダ1400,良,1:27.3,3.3,3-2,34.8-37.1,40.2,500(0),シャドウスケイプ,&nbsp;
30,2004/01/11,1中山3,晴,11,ガーネットS(G3),16,7,14,9.3,4,5,安藤勝己,57,ダ1200,良,1:12.2,1.3,2-2,32.8-38.1,39.3,500(+2),マイネルセレクト,420.0
31,2003/12/13,5阪神3,晴,11,ギャラクシーS(OP),16,3,5,4.3,2,7,武豊,58,ダ1400,稍,1:23.7,1.1,1-1,33.9-36.9,38.0,498(+4),ニホンピロサート,&nbsp;
