,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2011/04/02,2阪神3,曇,11,日経賞(G2),10,7,7,31.0,5,9,吉田豊,57,芝2400,良,2:27.5,2.1,2-3-2-2,37.4-34.5,36.5,502(+6),トゥザグローリー,&nbsp;
1,2011/02/19,1東京7,晴,11,ダイヤモンドS(G3),16,1,1,7.0,3,12,吉田隼人,58,芝3400,良,3:35.0,3.1,1-1-1-1,38.1-35.3,38.4,496(0),コスモメドウ,&nbsp;
2,2011/01/23,1中山8,晴,11,アメリカジョッキーC(G2),11,6,7,20.3,6,2,吉田隼人,57,芝2200,良,2:14.3,0.1,1-1-1-1,37.9-35.1,35.2,496(-4),トーセンジョーダン,"2,422.4"
3,2010/12/11,3小倉3,曇,11,中日新聞杯(G3),18,5,10,27.7,8,18,丸山元気,58,芝2000,良,2:00.9,2.2,2-2-2-2,34.6-33.9,36.0,500(+8),トゥザグローリー,&nbsp;
4,2009/12/27,5中山8,晴,10,有馬記念(G1),16,2,3,14.7,7,11,吉田隼人,57,芝2500,良,2:32.8,2.8,2-2-2-3,29.0-36.0,38.7,492(-4),ドリームジャーニー,&nbsp;
5,2009/11/08,5東京2,晴,11,アルゼンチン共和国杯(G2),18,3,6,25.1,11,1,吉田隼人,57.5,芝2500,良,2:30.9,-0.2,1-1-1-1,30.8-34.7,34.7,496(-6),(アーネストリー),"5,928.8"
6,2009/08/23,2札幌8,曇,9,札幌記念(G2),16,7,13,10.4,3,14,福永祐一,57,芝2000,良,2:02.4,1.7,5-4-5-11,35.6-36.2,37.3,502(+10),ヤマニンキングリー,&nbsp;
7,2009/07/12,2福島8,曇,11,七夕賞(G3),16,7,14,4.6,1,1,北村友一,57,芝2000,良,2:00.2,-0.1,3-5-2-4,36.2-35.3,35.1,492(+4),(アルコセニョーラ),"4,360.9"
8,2009/05/31,3東京4,雨,12,目黒記念(G2),18,2,4,19.4,8,1,北村友一,55,芝2500,不,2:39.0,-0.8,4-4-4-4,29.9-38.4,38.0,488(-4),(ジャガーメイル),"5,934.4"
9,2009/05/09,1新潟3,晴,11,新潟大賞典(G3),16,8,15,31.6,9,6,北村友一,55,芝2000,良,1:57.7,0.8,2-2,34.9-34.3,34.9,492(-2),シンゲン,&nbsp;
10,2009/02/07,1小倉1,晴,11,小倉大賞典(G3),16,4,7,9.9,5,3,福永祐一,55,芝1800,良,1:45.0,0.1,2-2-2-2,35.0-34.9,34.6,494(+4),サンライズマックス,"1,008.6"
11,2009/01/04,1中山1,晴,11,日刊スポ賞中山金杯(G3),16,6,12,38.9,11,3,吉田豊,55,芝2000,良,1:58.6,0.1,1-1-1-1,36.2-35.8,35.9,490(-2),アドマイヤフジ,"1,109.2"
