,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2010/08/12,門別,曇,10,ブリーダーズゴールド(G2),13,4,4,1.2,1,2,横山典弘,58,ダ2000,不,2:03.7,0.7,4-4-6-5,&nbsp;,37.2,528(-7),シルクメビウス,700.0
1,2010/07/19,盛岡,曇,9,マーキュリーC(G3),10,3,3,1.5,1,1,横山典弘,59,ダ2000,良,2:04.8,-0.8,2-2-2-1,&nbsp;,38.1,535(+2),(ブルーラッド),"2,300.0"
2,2010/06/30,大井,曇,11,帝王賞競走(G1),15,8,14,5.8,4,2,横山典弘,57,ダ2000,稍,2:03.9,0.5,7-7-5-4,35.4-37.8,38.2,533(+10),フリオーソ,"2,450.0"
3,2009/05/05,船橋,雨,10,かしわ記念(G1),13,7,11,1.8,1,2,内田博幸,57,ダ1600,重,1:36.0,0.1,5-5-4-4,34.7-36.3,36.0,523(-7),エスポワールシチー,"2,100.0"
4,2009/02/22,1東京8,晴,11,フェブラリーS(G1),16,1,2,2.7,1,3,ルメール,57,ダ1600,稍,1:34.6,0.0,4-4,35.1-35.8,35.3,530(-3),サクセスブロッケン,"2,449.2"
5,2009/01/28,川崎,曇,10,川崎記念[指定交流](G1),13,3,3,1.1,1,1,Ｃ．ルメ,57,ダ2100,稍,2:13.3,-0.1,2-2-2-2,30.5-36.5,36.5,533(+5),(フリオーソ),"6,000.0"
6,2008/12/29,大井,晴,10,東京大賞典競走(G1),10,8,9,3.1,2,1,Ｃ．ルメ,57,ダ2000,良,2:04.5,0.0,3-3-3-3,37.5-35.4,35.1,528(-2),(ヴァーミリアン),"8,000.0"
7,2008/12/07,5阪神2,晴,11,ジャパンカップダート(G1),15,5,10,9.8,4,1,ルメール,57,ダ1800,良,1:49.2,0.0,5-4-3-5,36.7-36.6,36.4,530(-4),(メイショウトウコン),"13,357.0"
8,2008/11/08,5東京1,曇,11,東京中日S杯武蔵野S(G3),16,1,1,6.4,2,9,武豊,58,ダ1600,良,1:36.6,0.6,6-8,34.7-36.7,36.7,534(+10),キクノサリーレ,&nbsp;
9,2006/06/28,大井,晴,11,帝王賞競走(G1),13,5,6,1.6,1,2,武豊,57,ダ2000,良,2:02.3,0.2,3-2-2-2,36.3-37.0,36.9,524(0),アジュディミツオー,"2,450.0"
