,Date,Host,Weather,R_value,Race_name,Total_horse,Bracket_number,Horse_number,Odds,Popularity,Place,Rider,Penalty,Distance,Track_condition,Race_time,Margin,Passing,Pace,Fin,Horse_weight,Loser_horse,Prize
0,2005/02/27,2中山2,晴,11,中山記念(G2),14,8,14,33.7,8,12,勝浦正樹,57,芝1800,良,1:48.0,1.5,6-7-7-10,36.7-35.5,35.7,438(0),バランスオブゲーム,&nbsp;
1,2005/02/05,1東京3,晴,11,白富士S(OP),13,3,3,27.1,6,4,蛯名正義,59,芝2000,良,2:01.2,0.2,2-2-3,36.8-34.2,34.1,438(-1),アルスブランカ,360.0
2,2004/12/23,名古屋,晴,10,名古屋グランプリ(G2),12,2,2,&nbsp;,2,5,蛯名正義,56,ダ2500,良,2:45.2,0.7,&nbsp;,&nbsp;,&nbsp;,439(+7),ワイルドソルジャー,280.0
3,2004/07/25,2函館4,晴,9,函館記念(G3),13,2,2,10.5,4,10,安藤勝己,58,芝2000,良,2:02.3,1.7,11-12-12-12,35.2-36.8,36.9,432(+8),クラフトワーク,&nbsp;
4,2004/06/13,3東京8,晴,11,エプソムC(G3),18,6,12,10.9,7,5,田中勝春,57,芝1800,稍,1:48.1,0.2,7-7-7,35.8-34.7,34.3,424(0),マイネルアムンゼン,430.0
5,2003/11/29,5京都7,小雨,11,京阪杯(G3),17,3,6,7.2,4,7,幸英明,57,芝1800,不,1:50.2,1.1,12-11,36.1-36.3,36.8,424(-4),チアズブライトリー,&nbsp;
6,2003/11/02,3東京8,晴,11,天皇賞(秋)(G1),18,7,15,20.4,7,14,蛯名正義,58,芝2000,良,1:59.8,1.8,5-7-7,33.9-37.1,35.4,428(-2),シンボリクリスエス,&nbsp;
7,2003/10/12,3東京2,曇,11,毎日王冠(G2),11,8,11,12.3,4,2,蛯名正義,57,芝1800,稍,1:46.1,0.4,6-8-7,35.2-35.1,34.6,430(+10),バランスオブゲーム,"2,623.6"
8,2003/05/04,3京都4,晴,11,天皇賞(春)(G1),18,3,5,10.0,3,10,田中勝春,58,芝3200,良,3:18.3,1.3,4-4-7-8,37.1-36.1,36.9,420(0),ヒシミラクル,&nbsp;
9,2003/04/13,4中山6,晴,11,エイプリルS(OP),12,5,5,1.9,1,1,田中勝春,58,芝2000,良,1:59.9,-0.2,7-7-6-5,35.2-37.1,35.2,420(-12),(シャイニンルビー),"2,428.0"
10,2003/01/05,1中山1,曇,11,日刊スポ賞中山金杯(G3),16,2,4,4.2,1,1,田中勝春,57,芝2000,良,2:00.0,-0.1,8-8-8-7,36.7-35.7,35.1,432(0),(トーアメイウン),"4,365.1"
11,2002/11/23,5京都7,晴,11,京阪杯(G3),15,1,1,6.0,2,4,蛯名正義,57,芝1800,良,1:45.7,0.4,8-8,34.4-35.0,34.9,432(-2),サイドワインダー,650.0
12,2002/10/27,3中山8,晴,11,天皇賞(秋)(G1),18,7,13,42.8,11,5,ペリエ,58,芝2000,良,1:58.9,0.4,3-3-3-5,35.3-35.3,35.0,434(+8),シンボリクリスエス,"1,320.0"
13,2002/05/25,2中京3,晴,11,金鯱賞(G2),18,3,6,9.8,3,13,幸英明,57,芝2000,良,2:00.2,1.9,6-6-3-2,34.0-36.3,37.7,426(+10),ツルマルボーイ,&nbsp;
14,2002/03/23,2中山1,小雨,11,日経賞(G2),8,3,3,40.4,6,4,田中勝春,57,芝2500,良,2:37.2,0.2,1-1-1-2,32.0-34.6,34.8,416(-10),アクティブバイオ,960.0
15,2000/12/24,6中山8,晴,9,有馬記念(G1),16,3,6,15.2,5,14,田中勝春,55,芝2500,良,2:36.9,2.8,8-8-8-7,31.7-37.2,39.4,426(-4),テイエムオペラオー,&nbsp;
16,2000/10/22,4京都6,晴,11,菊花賞(G1),18,7,13,10.8,3,2,田中勝春,57,芝3000,良,3:04.7,0.0,6-6-6-4,36.1-36.1,35.9,430(-4),エアシャカール,"5,778.2"
17,2000/09/17,5中山4,曇,11,セントライト記念(G2),13,8,13,2.3,1,2,田中勝春,56,芝2200,重,2:17.0,0.1,7-7-3-2,36.3-38.2,38.0,434(+14),アドマイヤボス,"2,226.8"
18,2000/05/28,3東京4,晴,9,東京優駿(G1),18,6,12,55.5,9,4,田中勝春,57,芝2400,良,2:27.0,0.8,8-8-6-6,35.0-36.1,36.5,420(-2),アグネスフライト,"2,000.0"
19,2000/05/06,2東京5,曇,11,プリンシパルS(OP),12,5,5,3.6,2,1,蛯名正義,56,芝2200,良,2:13.9,-0.1,3-3-5-3,36.0-35.5,35.0,422(0),(オースミコンドル),"2,483.6"
20,2000/04/15,3中山7,雨,9,ベンジャミンS(OP),11,6,7,3.7,1,2,蛯名正義,56,芝1800,稍,1:49.8,0.3,6-6-5-5,36.6-37.4,37.1,422(0),プラントタイヨオー,768.0
21,2000/03/19,2中山8,曇,7,4歳500万下,15,5,10,1.9,1,2,蛯名正義,55,芝1600,良,1:37.2,0.1,10-8-7,35.9-36.7,36.2,422(+6),ニシノアラウンド,280.0
22,2000/02/26,2中山1,曇,7,4歳新馬,16,7,13,3.7,2,1,蛯名正義,55,芝2000,良,2:09.6,-0.1,7-4-2-2,40.4-35.4,35.2,416(0),(リベレーション),600.0
